	municipality	res_com_non_electricity	res_com_non_electricity-adjusted (metric tonnes CO2/year)	NAME	LABEL	FIPSCODE	graced_emissions_2019(kgC/hr)	graced_emissions_2019(metric tonnes/year)	absolute_percent_error_graced (percent error)
1331	vassar township-81860			Vassar	Vassar Township	81860	377764.6971370776	9066.352731289862	
1332	allis township-01480			Allis	Allis Township	01480	451658.58935233013	10839.806144455923	
1333	windsor township-87840	47867177.04848839	2495.3159395376997	Windsor	Windsor Township	87840	1382611.4934521103	33182.67584285065	1229.7985764880061
1334	milan township-53900			Milan	Milan Township	53900	552486.073887611	13259.665773302664	
1335	grant township-34420			Grant	Grant Township	34420	375838.3069855998	9020.119367654393	
1336	big prairie township-08280			Big Prairie	Big Prairie Township	08280	264049.9350776473	6337.198441863535	
1337	joyfield township-42000			Joyfield	Joyfield Township	42000	140860.49150805443	3380.6517961933064	
1338	norway township-59240			Norway	Norway Township	59240	866043.0840111112	20785.034016266665	
1339	imlay township-40300			Imlay	Imlay Township	40300	603353.2250103537	14480.47740024849	
1340	breen township-10200			Breen	Breen Township	10200	498558.53037615644	11965.404729027756	
1341	macon township-50520			Macon	Macon Township	50520	237913.13537150383	5709.9152489160915	
1342	wilcox township-87200			Wilcox	Wilcox Township	87200	267474.96666387573	6419.399199933017	
1343	exeter township-26880	25287771.911012	1318.2515497210557	Exeter	Exeter Township	26880	475451.5461930026	11410.837108632062	765.6039214250585
1344	lake township-44380			Lake	Lake Township	44380	474907.9831741767	11397.791596180241	
1345	pioneer township-64460			Pioneer	Pioneer Township	64460	226691.2901726569	5440.5909641437665	
1346	marcellus township-51480	52057842.456112	2713.7753272371183	Marcellus	Marcellus Township	51480	401002.16593685525	9624.051982484527	254.63702119669313
1347	delaware township-21380			Delaware	Delaware Township	21380	358914.9768866227	8613.959445278946	
1348	grayling township-34660			Grayling	Grayling Township	34660	1998437.8563616355	47962.50855267925	
1349	clarendon township-16020			Clarendon	Clarendon Township	16020	461206.3329802212	11068.95199152531	
1350	sharon township-72760			Sharon	Sharon Township	72760	686704.7308931488	16480.91354143557	
1351	north branch township-58090	42047650.165156	2191.9440031095824	North Branch	North Branch Township	58090	260391.48135200082	6249.39555244802	185.10744542663357
1352	brady township-09940	10151002.735083202	529.1717725798873	Brady	Brady Township	09940	373532.9896455546	8964.79175149331	1594.1175278089736
1353	bushnell township-12120			Bushnell	Bushnell Township	12120	337199.29415574676	8092.7830597379225	
1354	leonidas township-47020			Leonidas	Leonidas Township	47020	362314.82864419103	8695.555887460585	
1355	burleigh township-11740			Burleigh	Burleigh Township	11740	238534.6519626116	5724.831647102678	
1356	friendship township-30860			Friendship	Friendship Township	30860	246232.49671978012	5909.579921274722	
1357	bethany township-08020			Bethany	Bethany Township	08020	442296.09610431193	10615.106306503485	
1358	garfield township-31560			Garfield	Garfield Township	31560	359366.44036669267	8624.794568800624	
1359	melrose township-52880			Melrose	Melrose Township	52880	310588.5653406642	7454.125568175939	
1360	leland township-46820			Leland	Leland Township	46820	328856.0766650034	7892.545839960081	
1361	coloma township-17340			Coloma	Coloma Township	17340	452493.5882941441	10859.846119059459	
1362	spring arbor township-75640			Spring Arbor	Spring Arbor Township	75640	867321.8674803402	20815.72481952816	
1363	aurelius township-04240			Aurelius	Aurelius Township	04240	452069.52217042167	10849.66853209012	
1364	grim township-35340			Grim	Grim Township	35340	369210.63041989243	8861.055130077419	
1365	odessa township-60200	121412940.225496	6329.2565739551055	Odessa	Odessa Township	60200	456969.8185460372	10967.275645104892	73.27904971075493
1366	ray township-67420			Ray	Ray Township	67420	532298.1570181119	12775.155768434684	
1367	bangor township-05160			Bangor	Bangor Township	05160	1389501.413504121	33348.0339240989	
1368	white river township-86980			White River	White River Township	86980	191741.15071797118	4601.787617231308	
1369	rutland township-70420			Rutland	Rutland Township	70420	523383.0530240459	12561.193272577102	
1370	lake township-44260			Lake	Lake Township	44260	738450.1830815163	17722.804393956394	
1371	jonesfield township-41900	36693962.285388	1912.8562539372763	Jonesfield	Jonesfield Township	41900	200990.90229527355	4823.7816550865655	152.17690274204685
1372	whitehall township-86800			Whitehall	Whitehall Township	86800	179532.1025020611	4308.770460049467	
1373	nahma township-56500			Nahma	Nahma Township	56500	875527.1662871287	21012.65199089109	
1374	maple valley township-51380			Maple Valley	Maple Valley Township	51380	278947.6147507316	6694.742754017559	
1375	dexter township-22180			Dexter	Dexter Township	22180	498590.1745985913	11966.16419036619	
1376	geneva township-31820			Geneva	Geneva Township	31820	394690.86963683163	9472.580871283959	
1377	star township-76260			Star	Star Township	76260	310920.5318499839	7462.092764399614	
1378	corwith township-18320	37974808.14185201	1979.626748434745	Corwith	Corwith Township	18320	997792.3477104254	23947.016345050208	1109.6733065455232
1379	portland township-65880			Portland	Portland Township	65880	426544.4126097411	10237.065902633785	
1380	garfield township-31600			Garfield	Garfield Township	31600	740087.5858161068	17762.102059586563	
1381	reno township-67960			Reno	Reno Township	67960	250180.06951184553	6004.321668284293	
1382	broomfield township-11140			Broomfield	Broomfield Township	11140	289543.235812389	6949.037659497336	
1383	ganges township-31360			Ganges	Ganges Township	31360	651805.5234715928	15643.332563318227	
1384	richmond township-68420			Richmond	Richmond Township	68420	418878.32353265013	10053.079764783603	
1385	fairbanks township-26960			Fairbanks	Fairbanks Township	26960	291607.30196192855	6998.575247086284	
1386	wexford township-86500			Wexford	Wexford Township	86500	301527.4858684108	7236.659660841859	
1387	duplain township-23460	46465948.86932801	2422.269914558069	Duplain	Duplain Township	23460	332339.01012075506	7976.136242898121	229.28354494933845
1388	cleveland township-16400			Cleveland	Cleveland Township	16400	283893.44775799714	6813.442746191932	
1389	livingston township-48140			Livingston	Livingston Township	48140	890286.1469630576	21366.867527113383	
1390	port huron township-65840			Port Huron	Port Huron Township	65840	16955625.76898984	406935.01845575613	
1391	garfield township-31640			Garfield	Garfield Township	31640	386684.49567762815	9280.427896263076	
1392	locke township-49040			Locke	Locke Township	49040	330650.5725422745	7935.6137410145875	
1393	boston township-09680	64195649.748168	3346.5192213719974	Boston	Boston Township	09680	480735.7852025329	11537.658844860789	244.7659517739333
1394	riverton township-68860			Riverton	Riverton Township	68860	352496.32583390636	8459.911820013753	
1395	wellington township-85180			Wellington	Wellington Township	85180	254058.83135434476	6097.411952504274	
1396	lincoln township-47700			Lincoln	Lincoln Township	47700	214023.04542535156	5136.553090208437	
1397	handy township-36340	165819198.17969602	8644.154801107554	Handy	Handy Township	36340	689020.3996439226	16536.48959145414	91.3025619269956
1398	soo township-74620			Soo	Soo Township	74620	874290.3738041557	20982.96897129974	
1399	portage township-65540			Portage	Portage Township	65540	620960.2351149796	14903.045642759509	
1400	superior township-77560			Superior	Superior Township	77560	3044676.558099473	73072.23739438735	
1401	caledonia township-12460			Caledonia	Caledonia Township	12460	375833.33973043546	9020.000153530451	
1402	thompson township-79580			Thompson	Thompson Township	79580	724256.2792367064	17382.150701680956	
1403	bangor township-05120			Bangor	Bangor Township	05120	8005256.809414313	192126.16342594352	
1404	lagrange township-44140	94994596.46810801	4952.068313882471	Lagrange	Lagrange Township	44140	460648.1595490626	11055.555829177503	123.25127862603813
1405	fremont township-30740			Fremont	Fremont Township	30740	354661.40955258784	8511.873829262107	
1406	jefferson township-41620			Jefferson	Jefferson Township	41620	389689.0792805624	9352.537902733497	
1407	backus township-04720			Backus	Backus Township	04720	364484.34441337164	8747.624265920918	
1408	fillmore township-28120			Fillmore	Fillmore Township	28120	1727284.65623461	41454.83174963064	
1409	lamotte township-45460			Lamotte	Lamotte Township	45460	330357.430644702	7928.578335472848	
1410	blue lake township-09320			Blue Lake	Blue Lake Township	09320	258479.1831521548	6203.500395651715	
1411	ellsworth township-25440			Ellsworth	Ellsworth Township	25440	208014.39478411066	4992.345474818656	
1412	sunfield township-77440	20981001.036496	1093.7395840325364	Sunfield	Sunfield Township	77440	364158.76416731667	8739.8103400156	699.0759836809207
1413	wilmot township-87640			Wilmot	Wilmot Township	87640	350935.43782069144	8422.450507696594	
1414	chesterfield township-15340			Chesterfield	Chesterfield Township	15340	2571991.2139075864	61727.78913378208	
1415	empire township-26000	33181752.2045768	1729.7647424245886	Empire	Empire Township	26000	316193.1092232777	7588.634621358665	338.7090588239055
1416	banks township-05240	18418631.417244397	960.1632557809504	Banks	Banks Township	05240	430779.6704624977	10338.712091099944	976.7660633598123
1417	blair township-08880			Blair	Blair Township	08880	745263.6156708258	17886.32677609982	
1418	raisin township-66840			Raisin	Raisin Township	66840	583341.2895549122	14000.190949317896	
1419	wright township-88780	21575500.740752	1124.7308536154017	Wright	Wright Township	88780	366731.90004485013	8801.565601076403	682.5486046536491
1420	sherman township-73200	110252168.47720799	5747.445542716852	Sherman	Sherman Township	73200	296494.54349569516	7115.869043896684	23.809246925599748
1421	sigel township-73880			Sigel	Sigel Township	73880	496562.9892889848	11917.511742935636	
1422	glen arbor township-32380			Glen Arbor	Glen Arbor Township	32380	279320.71788416523	6703.697229219965	
1423	conway township-17920			Conway	Conway Township	17920	318201.7910868316	7636.842986083959	
1424	matteson township-52400			Matteson	Matteson Township	52400	254953.7203633088	6118.889288719411	
1425	superior township-77540			Superior	Superior Township	77540	640647.5005504854	15375.54001321165	
1426	hay township-37300			Hay	Hay Township	37300	192949.11488255416	4630.7787571813	
1427	birch run township-08560	79457763.51897639	4142.133212244239	Birch Run	Birch Run Township	08560	630778.2734688923	15138.678563253416	265.48024381502603
1428	rose township-69600			Rose	Rose Township	69600	434808.2542937766	10435.398103050638	
1429	elba township-25160			Elba	Elba Township	25160	690974.8206313894	16583.395695153344	
1430	hersey township-37840	18277889.8065204	952.8263956139083	Hersey	Hersey Township	37840	332326.9673279228	7975.847215870148	737.0724459969742
1431	norwich township-59300			Norwich	Norwich Township	59300	295923.1260049016	7102.155024117638	
1432	burdell township-11680	9373724.49530936	488.65225794047694	Burdell	Burdell Township	11680	408278.8320008102	9798.691968019444	1905.2484786048055
1433	sanborn township-71240			Sanborn	Sanborn Township	71240	426366.46250575053	10232.795100138012	
1434	lyon township-49820			Lyon	Lyon Township	49820	1682076.126768142	40369.827042435405	
1435	fruitport township-31020	72910570.34451601	3800.8280320596195	Fruitport	Fruitport Township	31020	1200348.4287952057	28808.362291084937	657.9496375023855
1436	meridian township-53140			Meridian	Meridian Township	53140	4114173.4196674763	98740.16207201943	
1437	brighton township-10640			Brighton	Brighton Township	10640	2326312.976763941	55831.51144233458	
1438	tyrone township-81140	34814339.868864	1814.8715373638802	Tyrone	Tyrone Township	81140	393414.76295376255	9441.954310890302	420.2546911174131
1439	daggett township-19580	8040303.6771008	419.1410306872647	Daggett	Daggett Township	19580	222598.75434612902	5342.370104307097	1174.599648606872
1440	edenville township-24830			Edenville	Edenville Township	24830	454404.12789059104	10905.699069374185	
1441	emmett township-25935			Emmett	Emmett Township	25935	1063632.1112058705	25527.170668940893	
1442	turin township-80780			Turin	Turin Township	80780	262404.5825810138	6297.709981944331	
1443	limestone township-47540			Limestone	Limestone Township	47540	331253.5329135731	7950.084789925754	
1444	waverly township-84820			Waverly	Waverly Township	84820	510342.15923794644	12248.211821710715	
1445	ogden township-60260			Ogden	Ogden Township	60260	444162.6176593329	10659.902823823988	
1446	delta township-21520			Delta	Delta Township	21520	2424395.8737902367	58185.50097096568	
1447	genesee township-31800			Genesee	Genesee Township	31800	2067603.2586285616	49622.47820708548	
1448	hart township-36940			Hart	Hart Township	36940	585555.4148987476	14053.329957569942	
1449	alcona township-01040			Alcona	Alcona Township	01040	416465.5104518229	9995.172250843749	
1450	maple valley township-51340			Maple Valley	Maple Valley Township	51340	309241.6110550632	7421.798665321517	
1451	sweetwater township-77740			Sweetwater	Sweetwater Township	77740	260100.86376606062	6242.420730385455	
1452	colfax township-17180			Colfax	Colfax Township	17180	191459.3064368139	4595.023354483534	
1453	marion township-51640			Marion	Marion Township	51640	770952.0100838002	18502.848242011205	
1454	elmer township-25500			Elmer	Elmer Township	25500	454052.3214388596	10897.25571453263	
1455	grass lake township-34500	55674969.010372	2902.3361345106923	Grass Lake	Grass Lake Township	34500	846333.6339511	20312.0072148264	599.8502679721769
1456	reynolds township-68120	60210739.421792	3138.785846058017	Reynolds	Reynolds Township	68120	562074.7969086277	13489.795125807066	329.77749319052214
1457	ingersoll township-40620			Ingersoll	Ingersoll Township	40620	19222034.768824767	461328.8344517944	
1458	highland township-38080			Highland	Highland Township	38080	1365340.2337016328	32768.16560883919	
1459	prairie ronde township-66200			Prairie Ronde	Prairie Ronde Township	66200	513290.5919465139	12318.974206716335	
1460	hayes township-37340			Hayes	Hayes Township	37340	545898.6683123955	13101.568039497492	
1461	hastings township-37140			Hastings	Hastings Township	37140	560343.4128998541	13448.2419095965	
1462	pierson township-64040	6884800.74603028	358.9046628905585	Pierson	Pierson Township	64040	549553.4299909453	13189.282319782686	3574.87070620883
1463	saginaw township-70540			Saginaw	Saginaw Township	70540	2408511.230245714	57804.269525897136	
1464	raber township-66760			Raber	Raber Township	66760	402574.11423785175	9661.778741708442	
1465	wilber township-87180			Wilber	Wilber Township	87180	437782.72791611555	10506.785469986775	
1466	brevort township-10360			Brevort	Brevort Township	10360	478928.7100312884	11494.28904075092	
1467	north shade township-58800			North Shade	North Shade Township	58800	461252.2703737213	11070.054488969312	
1468	berlin township-07760			Berlin	Berlin Township	07760	566565.6152464625	13597.5747659151	
1469	brandon township-10040	53361958.216051996	2781.7588818027903	Brandon	Brandon Township	10040	753676.64519389	18088.23948465336	550.2446924131258
1470	fremont township-30760	35453544.651255205	1848.1932826699338	Fremont	Fremont Township	30760	323094.4359265004	7754.26646223601	319.5592817561838
1471	bagley township-04780			Bagley	Bagley Township	04780	644446.8642001154	15466.72474080277	
1472	krakow township-43900			Krakow	Krakow Township	43900	423944.77969743876	10174.674712738532	
1473	vermontville township-81980	29512982.9867224	1538.5118030978385	Vermontville	Vermontville Township	81980	385722.7086350468	9257.345007241123	501.7077664663468
1474	bertrand township-07920			Bertrand	Bertrand Township	07920	1509806.01641641	36235.34439399384	
1475	burlington township-11820	7172816.727209999	373.9189359894572	Burlington	Burlington Township	11820	315837.5170136628	7580.100408327908	1927.2042089202007
1476	shiawassee township-73520	19379829.3682028	1010.270504964412	Shiawassee	Shiawassee Township	73520	793406.3956702094	19041.753496085024	1784.8173239261093
1477	bennington township-07280			Bennington	Bennington Township	07280	654060.8287667609	15697.45989040226	
1478	jefferson township-41600			Jefferson	Jefferson Township	41600	491928.32126047113	11806.279710251307	
1479	mason township-52140			Mason	Mason Township	52140	908305.191049823	21799.32458519575	
1480	calvin township-12620			Calvin	Calvin Township	12620	322126.9289850388	7731.04629564093	
1481	lyons township-49920	24476690.2368448	1275.9698620467193	Lyons	Lyons Township	49920	292478.50254282187	7019.484061027724	450.1292992742103
1482	lyons township-49920	17951261.38921228	935.7992562196362	Lyons	Lyons Township	49920	292478.50254282187	7019.484061027724	650.1057533839523
1483	lyons township-49920	23301293.583291203	1214.6964344969704	Lyons	Lyons Township	49920	292478.50254282187	7019.484061027724	477.8796958381318
1484	crystal township-19080			Crystal	Crystal Township	19080	310276.96289496764	7446.647109479223	
1485	sumner township-77300			Sumner	Sumner Township	77300	232615.5762403378	5582.773829768107	
1486	cohoctah township-16920			Cohoctah	Cohoctah Township	16920	414827.1814019043	9955.852353645705	
1487	bellevue township-07080	48232050.205156006	2514.3367771947824	Bellevue	Bellevue Township	07080	454096.0857768305	10898.306058643931	333.4465516907823
1488	hazelton township-37440	18532641.841818403	966.1066192139933	Hazelton	Hazelton Township	37440	304952.2754719171	7318.854611326011	657.5617913973612
1489	casco township-13700			Casco	Casco Township	13700	856455.823882095	20554.93977317028	
1490	au gres township-04140			Au Gres	Au Gres Township	04140	288893.0766937914	6933.433840650992	
1491	springville township-75940	16853279.5048972	878.561460590291	Springville	Springville Township	75940	255005.0420491769	6120.121009180246	596.6070427296273
1492	frederic township-30480			Frederic	Frederic Township	30480	872842.2471269325	20948.213931046383	
1493	mayfield township-52480			Mayfield	Mayfield Township	52480	371761.0939607589	8922.266255058214	
1494	independence township-40400			Independence	Independence Township	40400	2215654.815676905	53175.715576245726	
1495	felch township-27660			Felch	Felch Township	27660	587809.2509873156	14107.422023695573	
1496	higgins township-38020	51666100.44648801	2693.35381627542	Higgins	Higgins Township	38020	871316.1022227074	20911.58645334498	676.41438443699
1497	long rapids township-49360			Long Rapids	Long Rapids Township	49360	298670.60212933965	7168.094451104151	
1498	bunker hill township-11640			Bunker Hill	Bunker Hill Township	11640	248397.18565924605	5961.532455821905	
1499	blissfield township-09020	247288833.33766	12891.166881892215	Blissfield	Blissfield Township	09020	305975.5392051376	7343.412940923302	43.03531241040449
1500	van buren township-81660			Van Buren	Van Buren Township	81660	3161412.161344861	75873.89187227667	
1501	leighton township-46760			Leighton	Leighton Township	46760	563110.8071733965	13514.659372161515	
1502	argentine township-03420			Argentine	Argentine Township	03420	375331.60545730684	9007.958530975364	
1503	elm river township-25660			Elm River	Elm River Township	25660	330082.711817776	7921.985083626624	
1504	bentley township-07360			Bentley	Bentley Township	07360	165910.3141257172	3981.847539017213	
1505	middlebury township-53680			Middlebury	Middlebury Township	53680	245016.47604110965	5880.395424986632	
1506	big creek township-08220			Big Creek	Big Creek Township	08220	962848.5179761539	23108.364431427693	
1507	lincoln township-47640			Lincoln	Lincoln Township	47640	315664.76270467794	7575.954304912271	
1508	richfield township-68180			Richfield	Richfield Township	68180	1091887.2745864673	26205.294590075217	
1509	goodar township-32860			Goodar	Goodar Township	32860	196613.9499591432	4718.734799019438	
1510	pine river township-64360			Pine River	Pine River Township	64360	728704.1320016126	17488.899168038704	
1511	newberg township-57120			Newberg	Newberg Township	57120	365042.3796721748	8761.017112132195	
1512	kalamo township-42220			Kalamo	Kalamo Township	42220	311187.3553631574	7468.496528715778	
1513	chester township-15300			Chester	Chester Township	15300	270349.8690397512	6488.396856954028	
1514	burr oak township-11940	30180274.767910797	1573.2977236511897	Burr Oak	Burr Oak Township	11940	423531.20197173173	10164.748847321562	546.0791682665114
1515	grant township-34240			Grant	Grant Township	34240	261451.78386393897	6274.842812734535	
1516	sheridan township-73080			Sheridan	Sheridan Township	73080	327399.52807214763	7857.588673731543	
1517	grant township-34380			Grant	Grant Township	34380	311621.5184953708	7478.916443888899	
1518	germfask township-31940			Germfask	Germfask Township	31940	405792.1478762732	9739.011549030558	
1519	sheridan township-73060			Sheridan	Sheridan Township	73060	193574.2167401454	4645.781201763491	
1520	sherman township-73220			Sherman	Sherman Township	73220	207311.9535814799	4975.486885955518	
1521	springdale township-75680			Springdale	Springdale Township	75680	197160.94876859183	4731.862770446203	
1522	hamburg township-36100			Hamburg	Hamburg Township	36100	1344665.2547128692	32271.966113108858	
1523	lincoln township-47580			Lincoln	Lincoln Township	47580	379094.7017736873	9098.272842568496	
1524	kochville township-43800			Kochville	Kochville Township	43800	1457362.2087908671	34976.693010980816	
1525	sauble township-71680			Sauble	Sauble Township	71680	186197.42141176946	4468.738113882468	
1526	eden township-24800			Eden	Eden Township	24800	267386.4794159637	6417.275505983129	
1527	grand haven township-33360			Grand Haven	Grand Haven Township	33360	42711231.477866955	1025069.555468807	
1528	hayes township-37320			Hayes	Hayes Township	37320	762563.2160926448	18301.51718622348	
1529	kasson township-42320			Kasson	Kasson Township	42320	247528.79736930708	5940.691136863369	
1530	rubicon township-70140	15668042.1604916	816.7750378264271	Rubicon	Rubicon Township	70140	576929.57921343	13846.30990112232	1595.241561001868
1531	brant township-10100			Brant	Brant Township	10100	258236.12707109816	6197.667049706356	
1532	merritt township-53220			Merritt	Merritt Township	53220	509026.1185105413	12216.62684425299	
1533	highland township-38100			Highland	Highland Township	38100	273089.0700549799	6554.1376813195175	
