	municipality	res_com_non_electricity	res_com_non_electricity-adjusted (metric tonnes CO2/year)	state	city	graced_emissions_2019(kgC/hr)	graced_emissions_2019(metric tonnes/year)	absolute_percent_error_graced (percent error)
1041	cuapiaxtla, tlaxcala			Tlaxcala	Cuapiaxtla	603627.8979460836	14487.069550706006	
1042	cuaxomulco, tlaxcala			Tlaxcala	Cuaxomulco	283043.7981476628	6793.051155543907	
1043	elcarmentequexquitla, tlaxcala			Tlaxcala	ElCarmenTequexquitla	581072.4347536237	13945.738434086967	
1044	emilianozapata, tlaxcala			Tlaxcala	EmilianoZapata	151942.94106077054	3646.630585458493	
1045	españita, tlaxcala			Tlaxcala	Españita	1225621.9882631155	29414.927718314775	
1046	huamantla, tlaxcala	248200000.0	14502.326000000001	Tlaxcala	Huamantla	2883127.614190744	69195.06274057785	377.13079088539206
1047	hueyotlipan, tlaxcala			Tlaxcala	Hueyotlipan	697535.1861780593	16740.844468273423	
1048	ixtacuixtlademarianomatamoros, tlaxcala	97470000.0	5695.1721	Tlaxcala	IxtacuixtladeMarianoMatamoros	2329708.729709282	55913.009513022764	881.7615434838706
1049	ixtenco, tlaxcala			Tlaxcala	Ixtenco	281147.97004994843	6747.551281198763	
1050	lamagdalenatlaltelulco, tlaxcala			Tlaxcala	LaMagdalenaTlaltelulco	197521.8987884349	4740.5255709224375	
1051	lázarocárdenas, tlaxcala			Tlaxcala	LázaroCárdenas	83323.89496857351	1999.7734792457643	
1052	mazatecochcodejosémaríamorel, tlaxcala			Tlaxcala	MazatecochcodeJoséMaríaMorel	268179.5414691327	6436.3089952591845	
1053	muñozdedomingoarenas, tlaxcala			Tlaxcala	MuñozdeDomingoArenas	524950.9614762564	12598.823075430153	
1054	nanacamilpademarianoarista, tlaxcala			Tlaxcala	NanacamilpadeMarianoArista	754752.6632653386	18114.063918368127	
1055	natívitas, tlaxcala			Tlaxcala	Natívitas	1083867.5674022462	26012.821617653906	
1056	panotla, tlaxcala			Tlaxcala	Panotla	1863170.8261559175	44716.099827742015	
1057	papalotladexicohténcatl, tlaxcala			Tlaxcala	PapalotladeXicohténcatl	641631.0674032804	15399.14561767873	
1058	sandamiántexóloc, tlaxcala			Tlaxcala	SanDamiánTexóloc	250962.72651590334	6023.10543638168	
1059	sanfranciscotetlanohcan, tlaxcala			Tlaxcala	SanFranciscoTetlanohcan	289153.87907852716	6939.693097884651	
1060	sanjerónimozacualpan, tlaxcala			Tlaxcala	SanJerónimoZacualpan	231926.32541708168	5566.23181000996	
1061	sanjoséteacalco, tlaxcala			Tlaxcala	SanJoséTeacalco	292938.22044095356	7030.517290582886	
1062	sanjuanhuactzinco, tlaxcala			Tlaxcala	SanJuanHuactzinco	134865.43336709484	3236.770400810276	
1063	sanlorenzoaxocomanitla, tlaxcala			Tlaxcala	SanLorenzoAxocomanitla	130415.28168824321	3129.966760517837	
1064	sanlucastecopilco, tlaxcala			Tlaxcala	SanLucasTecopilco	189950.9415973066	4558.822598335359	
1065	sanpablodelmonte, tlaxcala	170990000.0	9990.9457	Tlaxcala	SanPablodelMonte	1127289.824040999	27054.955776983978	170.79474345440568
1066	sanctórumdelázarocárdenas, tlaxcala			Tlaxcala	SanctórumdeLázaroCárdenas	725574.4663889848	17413.787193335636	
1067	santaananopalucan, tlaxcala			Tlaxcala	SantaAnaNopalucan	171871.27245287102	4124.910538868905	
1068	santaapoloniateacalco, tlaxcala			Tlaxcala	SantaApoloniaTeacalco	166017.78779260258	3984.4269070224623	
1069	santacatarinaayometla, tlaxcala			Tlaxcala	SantaCatarinaAyometla	334259.9016046831	8022.2376385123935	
1070	santacruzquilehtla, tlaxcala			Tlaxcala	SantaCruzQuilehtla	123553.27321053285	2965.2785570527885	
1071	santacruztlaxcala, tlaxcala			Tlaxcala	SantaCruzTlaxcala	863636.4076781671	20727.273784276007	
1072	santaisabelxiloxoxtla, tlaxcala			Tlaxcala	SantaIsabelXiloxoxtla	154153.45610110098	3699.6829464264233	
1073	tenancingo, tlaxcala			Tlaxcala	Tenancingo	314057.9570156623	7537.390968375895	
1074	teolocholco, tlaxcala			Tlaxcala	Teolocholco	739440.5043428799	17746.572104229115	
1075	tepetitladelardizábal, tlaxcala			Tlaxcala	TepetitladeLardizábal	480150.2881107325	11523.60691465758	
1076	tepeyanco, tlaxcala			Tlaxcala	Tepeyanco	481304.88218084053	11551.317172340174	
1077	terrenate, tlaxcala			Tlaxcala	Terrenate	683741.0378066018	16409.784907358444	
1078	tetladelasolidaridad, tlaxcala			Tlaxcala	TetladelaSolidaridad	3536599.8691288834	84878.3968590932	
1079	tetlatlahuca, tlaxcala			Tlaxcala	Tetlatlahuca	756908.0652930816	18165.793567033958	
1080	tlaxcala, tlaxcala	336000000.0	19632.48	Tlaxcala	Tlaxcala	1691974.6749849496	40607.392199638794	106.83781264332777
1081	tlaxco, tlaxcala	106820000.0	6241.4926000000005	Tlaxcala	Tlaxco	2481058.0778418644	59545.393868204745	854.0249053280099
1082	tocatlán, tlaxcala			Tlaxcala	Tocatlán	132499.76329234097	3179.9943190161835	
1083	totolac, tlaxcala			Tlaxcala	Totolac	487924.34898946946	11710.184375747267	
1084	tzompantepec, tlaxcala			Tlaxcala	Tzompantepec	717361.1630063988	17216.66791215357	
1085	xaloztoc, tlaxcala			Tlaxcala	Xaloztoc	396384.4419029214	9513.226605670114	
1086	xaltocan, tlaxcala			Tlaxcala	Xaltocan	1695875.6379729689	40701.01531135126	
1087	xicohtzinco, tlaxcala			Tlaxcala	Xicohtzinco	260633.7952135415	6255.211085124996	
1088	yauhquemehcan, tlaxcala	101770000.0	5946.4211000000005	Tlaxcala	Yauhquemehcan	1551889.803373684	37245.35528096841	526.3491040176823
1089	zacatelco, tlaxcala	118300000.0	6912.269	Tlaxcala	Zacatelco	999879.935277361	23997.118446656663	247.16702209732668
1090	ziltlaltépecdetrinidadsánchez, tlaxcala			Tlaxcala	ZiltlaltépecdeTrinidadSánchez	494395.7889939283	11865.498935854279	
1091	acajete, veracruz			Veracruz	Acajete	215620.39821314297	5174.889557115431	
1092	acatlán, veracruz			Veracruz	Acatlán	79464.77407665912	1907.1545778398188	
1093	actopan, veracruz	121970000.0	7126.7071000000005	Veracruz	Actopan	1372916.460753154	32949.9950580757	362.34529630207055
1094	acultzingo, veracruz			Veracruz	Acultzingo	478348.56095750775	11480.365462980186	
1095	álamotemapache, veracruz	287830000.0	16817.9069	Veracruz	ÁlamoTemapache	6020449.889763778	144490.79735433066	759.1485148150668
1096	alpatláhuac, veracruz			Veracruz	Alpatláhuac	218768.04076847312	5250.432978443354	
1097	altolucerodegutiérrezbarrios, veracruz			Veracruz	AltoLucerodeGutiérrezBarrios	884579.8400583315	21229.916161399957	
1098	altotonga, veracruz	154710000.0	9039.7053	Veracruz	Altotonga	893577.2051833647	21445.852924400755	137.24062027111387
1099	alvarado, veracruz			Veracruz	Alvarado	1997967.8876302931	47951.22930312704	
1100	amatlándelosreyes, veracruz	129610000.0	7573.1123	Veracruz	AmatlándelosReyes	11234709.907816907	269633.0377876058	3460.3993062087006
1101	apazapan, veracruz			Veracruz	Apazapan	351188.5053668861	8428.524128805268	
1102	aquila, veracruz			Veracruz	Aquila	70614.653755074	1694.751690121776	
1103	atlahuilco, veracruz			Veracruz	Atlahuilco	289078.58444335056	6937.886026640414	
1104	atoyac, veracruz			Veracruz	Atoyac	1340217.4261081947	32165.218226596677	
1105	atzacan, veracruz			Veracruz	Atzacan	776003.7082151581	18624.088997163795	
1106	atzalan, veracruz	121314000.0	7088.37702	Veracruz	Atzalan	1193296.0587502955	28639.105410007094	304.02909339050785
1107	ayahualulco, veracruz			Veracruz	Ayahualulco	271665.1873517297	6519.964496441513	
1108	banderilla, veracruz			Veracruz	Banderilla	980851.1568194372	23540.427763666492	
1109	benitojuárez, veracruz			Veracruz	BenitoJuárez	382361.9350843172	9176.686442023612	
1110	bocadelrío, veracruz	585300000.0	34199.079	Veracruz	BocadelRío	4147925.106235593	99550.20254965423	191.09030260626093
1111	calcahualco, veracruz			Veracruz	Calcahualco	259848.1695277126	6236.356068665102	
1112	camaróndetejeda, veracruz			Veracruz	CamaróndeTejeda	139812.12287528857	3355.4909490069253	
1113	camerinoz.mendoza, veracruz	130280000.0	7612.2604	Veracruz	CamerinoZ.Mendoza	235036.63410858487	5640.879218606037	25.897448035198096
1114	carrillopuerto, veracruz			Veracruz	CarrilloPuerto	803330.2523997716	19279.92605759452	
1115	castillodeteayo, veracruz			Veracruz	CastillodeTeayo	606997.5504267273	14567.941210241455	
1116	cazonesdeherrera, veracruz			Veracruz	CazonesdeHerrera	404287.40721060045	9702.89777305441	
1117	cerroazul, veracruz			Veracruz	CerroAzul	267144.4598310003	6411.467035944007	
1118	chalma, veracruz			Veracruz	Chalma	297918.6147193121	7150.04675326349	
1119	chiconamel, veracruz			Veracruz	Chiconamel	146492.72802650643	3515.8254726361542	
1120	chiconquiaco, veracruz			Veracruz	Chiconquiaco	218080.9716003674	5233.9433184088175	
1121	chicontepec, veracruz	145180000.0	8482.867400000001	Veracruz	Chicontepec	1582380.6584006925	37977.13580161663	347.69220136125927
1122	chinampadegorostiza, veracruz			Veracruz	ChinampadeGorostiza	369348.3670383276	8864.360808919862	
1123	chocamán, veracruz			Veracruz	Chocamán	414604.645793766	9950.511499050384	
1124	chontla, veracruz			Veracruz	Chontla	304766.9445910885	7314.406670186125	
1125	chumatlán, veracruz			Veracruz	Chumatlán	71081.43141043949	1705.9543538505477	
1126	citlaltépetl, veracruz			Veracruz	Citlaltépetl	122256.49862719545	2934.155967052691	
1127	coacoatzintla, veracruz			Veracruz	Coacoatzintla	245367.16109327393	5888.811866238574	
1128	coahuitlán, veracruz			Veracruz	Coahuitlán	99329.56770517229	2383.9096249241347	
1129	coatepec, veracruz	281100000.0	16424.673	Veracruz	Coatepec	8625465.008499393	207011.16020398546	1160.3670112883553
1130	coatzacoalcos, veracruz	1186200000.0	69309.666	Veracruz	Coatzacoalcos	17569314.855005983	421663.55652014364	508.3762638823619
1131	coatzintla, veracruz	140470000.0	8207.6621	Veracruz	Coatzintla	1335794.4812650157	32059.067550360374	290.59926151638695
1132	coetzala, veracruz			Veracruz	Coetzala	33542.373698699856	805.0169687687966	
1133	colipa, veracruz			Veracruz	Colipa	128280.5408023327	3078.732979255985	
1134	comapa, veracruz			Veracruz	Comapa	333084.1240300495	7994.018976721188	
1135	córdoba, veracruz	738600000.0	43156.398	Veracruz	Córdoba	2742812.6165783675	65827.50279788082	52.53243052833283
1136	cosautlándecarvajal, veracruz			Veracruz	CosautlándeCarvajal	252356.6346058344	6056.559230540026	
1137	coscomatepec, veracruz	129730000.0	7580.1239000000005	Veracruz	Coscomatepec	850421.3438035557	20410.112251285336	169.2582934071214
1138	cosoleacaque, veracruz	357600000.0	20894.568	Veracruz	Cosoleacaque	4810107.709076354	115442.5850178325	452.50046336364795
1139	cotaxtla, veracruz			Veracruz	Cotaxtla	1652586.3000975263	39662.07120234063	
1140	coxquihui, veracruz			Veracruz	Coxquihui	217954.06656589272	5230.8975975814255	
1141	coyutla, veracruz			Veracruz	Coyutla	599669.5342856173	14392.068822854815	
1142	cuichapa, veracruz			Veracruz	Cuichapa	89943.32028558738	2158.639686854097	
1143	cuitláhuac, veracruz			Veracruz	Cuitláhuac	844400.2988349237	20265.607172038166	
1144	elhigo, veracruz			Veracruz	ElHigo	535246.5841486327	12845.918019567183	
1145	emilianozapata, veracruz	196400000.0	11475.652	Veracruz	EmilianoZapata	2611981.1951922574	62687.54868461418	446.26568219927003
1146	espinal, veracruz			Veracruz	Espinal	469806.57590769144	11275.357821784595	
1147	filomenomata, veracruz			Veracruz	FilomenoMata	100431.88084061537	2410.365140174769	
1148	fortín, veracruz	194470000.0	11362.8821	Veracruz	Fortín	1086421.254778084	26074.11011467402	129.46739995369677
1149	gutiérrezzamora, veracruz			Veracruz	GutiérrezZamora	1973581.6854562713	47365.96045095051	
1150	huatusco, veracruz	155130000.0	9064.2459	Veracruz	Huatusco	1028613.4568418425	24686.722964204222	172.35274987634904
1151	huayacocotla, veracruz			Veracruz	Huayacocotla	368411.65035261976	8841.879608462874	
1152	huiloapandecuauhtémoc, veracruz			Veracruz	HuiloapandeCuauhtémoc	582889.58590907	13989.35006181768	
1153	ignaciodelallave, veracruz			Veracruz	IgnaciodelaLlave	207818.29029118147	4987.638966988355	
1154	ilamatlán, veracruz			Veracruz	Ilamatlán	128653.68336950442	3087.6884008681063	
1155	ixcatepec, veracruz			Veracruz	Ixcatepec	233468.24370592466	5603.237848942193	
1156	ixhuacándelosreyes, veracruz			Veracruz	IxhuacándelosReyes	2284737.647834001	54833.70354801603	
1157	ixhuatlándemadero, veracruz	120566000.0	7044.67138	Veracruz	IxhuatlándeMadero	989652.1489310047	23751.651574344112	237.15769399514718
1158	ixhuatlándelcafé, veracruz			Veracruz	IxhuatlándelCafé	413678.26560929324	9928.278374623038	
1159	ixhuatlancillo, veracruz			Veracruz	Ixhuatlancillo	1195420.8575952689	28690.100582286454	
1160	ixtaczoquitlán, veracruz	196630000.0	11489.090900000001	Veracruz	Ixtaczoquitlán	3130264.148278725	75126.3395586894	553.8928119951544
1161	jalacingo, veracruz	98680000.0	5765.8724	Veracruz	Jalacingo	1038858.0342760715	24932.592822625717	332.4166594915579
1162	jalcomulco, veracruz			Veracruz	Jalcomulco	131145.7471864668	3147.4979324752026	
1163	jamapa, veracruz			Veracruz	Jamapa	2226530.328697492	53436.727888739806	
1164	jilotepec, veracruz			Veracruz	Jilotepec	683579.4387866962	16405.906530880708	
1165	juchiquedeferrer, veracruz			Veracruz	JuchiquedeFerrer	278691.91345750337	6688.605922980081	
1166	laantigua, veracruz			Veracruz	LaAntigua	8507516.492700871	204180.3958248209	
1167	laperla, veracruz			Veracruz	LaPerla	394740.64567673294	9473.77549624159	
1168	landeroycoss, veracruz			Veracruz	LanderoyCoss	43704.539307813015	1048.9089433875124	
1169	lasminas, veracruz			Veracruz	LasMinas	153879.9799222349	3693.1195181336375	
1170	lasvigasderamírez, veracruz			Veracruz	LasVigasdeRamírez	445367.4906500344	10688.819775600825	
1171	losreyes, veracruz			Veracruz	LosReyes	204744.81793864715	4913.875630527532	
1172	magdalena, veracruz			Veracruz	Magdalena	59733.4253967487	1433.602209521969	
1173	maltrata, veracruz			Veracruz	Maltrata	1203985.5490731022	28895.653177754455	
1174	manliofabioaltamirano, veracruz			Veracruz	ManlioFabioAltamirano	676191.7093768431	16228.601025044232	
1175	marianoescobedo, veracruz	86200000.0	5036.666	Veracruz	MarianoEscobedo	346849.4508596606	8324.386820631855	65.27573638259624
1176	martínezdelatorre, veracruz	358800000.0	20964.684	Veracruz	MartínezdelaTorre	1545799.7749154493	37099.19459797078	76.96042829918534
1177	mecatlán, veracruz			Veracruz	Mecatlán	147042.36505325235	3529.0167612780565	
1178	medellín, veracruz	200030000.0	11687.7529	Veracruz	Medellín	16040318.624170328	384967.64698008785	3193.769557534775
1179	miahuatlán, veracruz			Veracruz	Miahuatlán	71163.82161690298	1707.9317188056714	
1180	minatitlán, veracruz	562900000.0	32890.247	Veracruz	Minatitlán	1813536.3292541248	43524.871902098996	32.333672964204226
1181	misantla, veracruz	185420000.0	10834.0906	Veracruz	Misantla	1032805.7173474382	24787.337216338514	128.7901969025302
1182	mixtladealtamirano, veracruz			Veracruz	MixtladeAltamirano	142812.15996366844	3427.4918391280426	
1183	naolinco, veracruz			Veracruz	Naolinco	579315.4254822213	13903.570211573311	
1184	naranjal, veracruz			Veracruz	Naranjal	195694.98250558903	4696.679580134137	
1185	naranjosamatlán, veracruz			Veracruz	NaranjosAmatlán	363446.7282213331	8722.721477311994	
1186	nautla, veracruz			Veracruz	Nautla	521818.7772445919	12523.650653870207	
1187	nogales, veracruz	99750000.0	5828.3925	Veracruz	Nogales	1064876.0211874556	25557.024508498936	338.49182271953947
1188	omealca, veracruz			Veracruz	Omealca	646337.317827528	15512.095627860674	
1189	orizaba, veracruz	490000000.0	28630.7	Veracruz	Orizaba	865334.9099372434	20768.03783849384	27.462346926572383
1190	ozuluamademascareñas, veracruz			Veracruz	OzuluamadeMascareñas	944914.9101456811	22677.957843496344	
1191	pánuco, veracruz	293960000.0	17176.0828	Veracruz	Pánuco	3040679.743265594	72976.31383837426	324.8716933198195
1192	papantla, veracruz	442700000.0	25866.961	Veracruz	Papantla	8860821.51796261	212659.71643110263	722.1287240936523
1193	pasodeovejas, veracruz			Veracruz	PasodeOvejas	1039691.3035292875	24952.591284702896	
1194	pasodelmacho, veracruz			Veracruz	PasodelMacho	828033.4590776864	19872.803017864473	
1195	perote, veracruz	207000000.0	12095.01	Veracruz	Perote	2307685.3865209413	55384.44927650259	357.9115625080309
1196	platónsánchez, veracruz			Veracruz	PlatónSánchez	389034.7234775423	9336.833363461014	
1197	pozaricadehidalgo, veracruz	700900000.0	40953.587	Veracruz	PozaRicadeHidalgo	6667027.346748417	160008.656321962	290.70730561882647
1198	puebloviejo, veracruz	163370000.0	9545.7091	Veracruz	PuebloViejo	9231375.203580992	221553.00488594384	2220.969585024792
1199	puentenacional, veracruz			Veracruz	PuenteNacional	2591427.075594672	62194.24981427213	
1200	rafaeldelgado, veracruz			Veracruz	RafaelDelgado	543871.8786345198	13052.925087228474	
1201	rafaellucio, veracruz			Veracruz	RafaelLucio	373696.0162683926	8968.704390441424	
1202	ríoblanco, veracruz	134310000.0	7847.7333	Veracruz	RíoBlanco	484639.007714268	11631.33618514243	48.212684357436444
1203	sanandréstenejapan, veracruz			Veracruz	SanAndrésTenejapan	96184.48724737269	2308.4276939369443	
1204	sanrafael, veracruz			Veracruz	SanRafael	527324.3961872446	12655.785508493871	
1205	sochiapa, veracruz			Veracruz	Sochiapa	114057.3125184383	2737.375500442519	
1206	soledadatzompa, veracruz			Veracruz	SoledadAtzompa	396257.8191011191	9510.18765842686	
1207	soledaddedoblado, veracruz			Veracruz	SoledaddeDoblado	551836.1950124723	13244.068680299337	
1208	tamalín, veracruz			Veracruz	Tamalín	165212.9535604632	3965.110885451117	
1209	tamiahua, veracruz			Veracruz	Tamiahua	375324.3364769754	9007.784075447411	
1210	tampicoalto, veracruz			Veracruz	TampicoAlto	541768.2798070952	13002.438715370285	
1211	tancoco, veracruz			Veracruz	Tancoco	246962.12475476478	5927.0909941143545	
1212	tantima, veracruz			Veracruz	Tantima	404642.4063674976	9711.417752819942	
1213	tantoyuca, veracruz	267030000.0	15602.5629	Veracruz	Tantoyuca	2022065.2967338439	48529.56712161225	211.03586912386203
1214	tatatila, veracruz			Veracruz	Tatatila	224893.58640870862	5397.446073809007	
1215	tecolutla, veracruz			Veracruz	Tecolutla	1677820.5582957917	40267.693399099	
1216	tempoal, veracruz	93760000.0	5478.3968	Veracruz	Tempoal	1003932.6280980133	24094.38307435232	339.8071909349888
1217	tenampa, veracruz			Veracruz	Tenampa	170501.15541425595	4092.0277299421427	
1218	tenochtitlán, veracruz			Veracruz	Tenochtitlán	60680.49803340697	1456.3319528017673	
1219	teocelo, veracruz			Veracruz	Teocelo	191374.41171195023	4592.985881086805	
1220	tepatlaxco, veracruz			Veracruz	Tepatlaxco	142631.65152557637	3423.159636613833	
1221	tepetlán, veracruz			Veracruz	Tepetlán	352630.6990993996	8463.136778385591	
1222	tepetzintla, veracruz			Veracruz	Tepetzintla	498740.622743755	11969.774945850118	
1223	tequila, veracruz			Veracruz	Tequila	417934.2452023138	10030.421884855532	
1224	texcatepec, veracruz			Veracruz	Texcatepec	90827.02624439407	2179.848629865458	
1225	texhuacán, veracruz			Veracruz	Texhuacán	226593.13099904923	5438.235143977182	
1226	tezonapa, veracruz	150400000.0	8787.872	Veracruz	Tezonapa	831433.2865526113	19954.39887726267	127.06747295889915
1227	tierrablanca, veracruz	315100000.0	18411.293	Veracruz	TierraBlanca	4328990.518393242	103895.77244143782	464.30459523640087
1228	tihuatlán, veracruz	249960000.0	14605.1628	Veracruz	Tihuatlán	9403825.092899738	225691.80222959368	1445.2878226704443
1229	tlachichilco, veracruz			Veracruz	Tlachichilco	98467.64110578668	2363.2233865388803	
1230	tlacolulan, veracruz			Veracruz	Tlacolulan	417061.1871628566	10009.468491908558	
1231	tlacotepecdemejía, veracruz			Veracruz	TlacotepecdeMejía	103125.30528768922	2475.0073269045415	
1232	tlalixcoyan, veracruz	122750000.0	7172.2825	Veracruz	Tlalixcoyan	1712351.815156517	41096.44356375641	472.9897499681086
1233	tlalnelhuayocan, veracruz			Veracruz	Tlalnelhuayocan	1729524.5298831135	41508.58871719472	
1234	tlaltetela, veracruz			Veracruz	Tlaltetela	724395.1134416279	17385.48272259907	
1235	tlapacoyan, veracruz	178320000.0	10419.2376	Veracruz	Tlapacoyan	785094.2577049515	18842.262184918836	80.84108365969921
1236	tlaquilpa, veracruz			Veracruz	Tlaquilpa	213447.3077075918	5122.735384982203	
1237	tlilapan, veracruz			Veracruz	Tlilapan	128342.67016448923	3080.2240839477413	
1238	tomatlán, veracruz			Veracruz	Tomatlán	115102.7572753774	2762.466174609058	
1239	tonayán, veracruz			Veracruz	Tonayán	108105.1709090995	2594.524101818388	
1240	totutla, veracruz			Veracruz	Totutla	362590.76178387285	8702.178282812949	
1241	tuxpan, veracruz	466600000.0	27263.438000000002	Veracruz	Tuxpan	99192059.18408872	2380609.4204181293	8631.875343154186
1242	ursulogalván, veracruz			Veracruz	UrsuloGalván	299029.76351922686	7176.714324461445	
1243	vegadealatorre, veracruz			Veracruz	VegadeAlatorre	530532.3861686116	12732.777268046677	
1244	veracruz, veracruz	2143000000.0	125215.49	Veracruz	Veracruz	18900922.6651512	453622.14396362886	262.27318518150497
1245	villaaldama, veracruz			Veracruz	VillaAldama	345602.314481685	8294.455547560441	
1246	xalapa, veracruz	1680400000.0	98185.772	Veracruz	Xalapa	3893616.8353707637	93446.80404889832	4.826532250621478
1247	xico, veracruz	94210000.0	5504.6903	Veracruz	Xico	34501065.90983303	828025.5818359928	14942.182878771448
1248	xoxocotla, veracruz			Veracruz	Xoxocotla	119938.11643002076	2878.514794320498	
1249	yanga, veracruz			Veracruz	Yanga	4990026.888987883	119760.64533570918	
1250	yecuatla, veracruz			Veracruz	Yecuatla	288620.45337923086	6926.890881101541	
1251	zacualpan, veracruz			Veracruz	Zacualpan	110659.40076876536	2655.825618450369	
1252	zentla, veracruz			Veracruz	Zentla	355232.99738897884	8525.591937335492	
1253	zongolica, veracruz	109350000.0	6389.3205	Veracruz	Zongolica	570500.1981459369	13692.004755502487	114.29516261553145
1254	zontecomatlándelópezyfuentes, veracruz			Veracruz	ZontecomatlándeLópezyFuentes	219733.63645008917	5273.60727480214	
1255	zozocolcodehidalgo, veracruz			Veracruz	ZozocolcodeHidalgo	190203.9858574422	4564.8956605786125	
1256	abalá, yucatán			Yucatán	Abalá	344929.2870927754	8278.30289022661	
1257	acanceh, yucatán			Yucatán	Acanceh	454070.40080286865	10897.689619268847	
1258	akil, yucatán			Yucatán	Akil	265231.44830131205	6365.554759231489	
1259	baca, yucatán			Yucatán	Baca	377537.90086631634	9060.909620791592	
1260	bokobá, yucatán			Yucatán	Bokobá	212351.52374611568	5096.436569906777	
1261	buctzotz, yucatán			Yucatán	Buctzotz	569691.6329896025	13672.59919175046	
1262	cacalchén, yucatán			Yucatán	Cacalchén	331829.2454581077	7963.901890994584	
1263	calotmul, yucatán			Yucatán	Calotmul	325534.14527079323	7812.819486499037	
1264	cansahcab, yucatán			Yucatán	Cansahcab	357084.40493273723	8570.025718385692	
1265	cantamayec, yucatán			Yucatán	Cantamayec	147921.76336947005	3550.1223208672814	
1266	celestún, yucatán			Yucatán	Celestún	453911.6298080929	10893.87911539423	
1267	cenotillo, yucatán			Yucatán	Cenotillo	302338.99151518365	7256.135796364408	
1268	chacsinkín, yucatán			Yucatán	Chacsinkín	230845.6120601233	5540.294689442959	
1269	chankom, yucatán			Yucatán	Chankom	332792.9170227218	7987.030008545323	
1270	chapab, yucatán			Yucatán	Chapab	111787.3456839584	2682.8962964150014	
1271	chemax, yucatán	79150000.0	4624.7345000000005	Yucatán	Chemax	2902220.7295107697	69653.29750825847	1406.1037019153957
1272	chichimilá, yucatán			Yucatán	Chichimilá	3969585.367461562	95270.04881907749	
1273	chicxulubpueblo, yucatán			Yucatán	ChicxulubPueblo	100760.0387418161	2418.2409298035864	
1274	chikindzonot, yucatán			Yucatán	Chikindzonot	180389.85244088343	4329.356458581203	
1275	chocholá, yucatán			Yucatán	Chocholá	357191.7741766456	8572.602580239496	
1276	chumayel, yucatán			Yucatán	Chumayel	101627.48053108956	2439.059532746149	
1277	conkal, yucatán			Yucatán	Conkal	722819.1569635863	17347.65976712607	
1278	cuncunul, yucatán			Yucatán	Cuncunul	243277.45215064162	5838.658851615399	
1279	cuzamá, yucatán			Yucatán	Cuzamá	87403.35711520322	2097.6805707648773	
1280	dzán, yucatán			Yucatán	Dzán	182023.77267319738	4368.570544156738	
1281	dzemul, yucatán			Yucatán	Dzemul	253995.0845330318	6095.882028792763	
1282	dzidzantún, yucatán			Yucatán	Dzidzantún	578275.6908742618	13878.616580982283	
1283	dzilamdebravo, yucatán			Yucatán	DzilamdeBravo	166526.7421827796	3996.64181238671	
1284	dzilamgonzález, yucatán			Yucatán	DzilamGonzález	464688.416980381	11152.522007529144	
1285	dzitás, yucatán			Yucatán	Dzitás	631968.5607018536	15167.245456844486	
1286	dzoncauich, yucatán			Yucatán	Dzoncauich	119600.44505295562	2870.4106812709347	
1287	espita, yucatán			Yucatán	Espita	799188.1590353332	19180.515816847994	
1288	halachó, yucatán			Yucatán	Halachó	657328.4101394927	15775.881843347825	
1289	hocabá, yucatán			Yucatán	Hocabá	189760.3843906166	4554.249225374799	
1290	hoctún, yucatán			Yucatán	Hoctún	238120.549101121	5714.893178426903	
1291	homún, yucatán			Yucatán	Homún	123272.1434279647	2958.5314422711526	
1292	huhí, yucatán			Yucatán	Huhí	129575.90410990498	3109.8216986377192	
1293	hunucmá, yucatán			Yucatán	Hunucmá	1424732.5921263136	34193.58221103153	
1294	ixil, yucatán			Yucatán	Ixil	123983.62479347926	2975.606995043502	
1295	izamal, yucatán			Yucatán	Izamal	723874.2156370141	17372.98117528834	
1296	kanasín, yucatán	241990000.0	14139.4757	Yucatán	Kanasín	5928231.643087646	142277.5594341035	906.2435301904687
1297	kantunil, yucatán			Yucatán	Kantunil	669996.0738729753	16079.905772951408	
1298	kaua, yucatán			Yucatán	Kaua	196367.8825327095	4712.829180785028	
1299	kinchil, yucatán			Yucatán	Kinchil	466797.5754605605	11203.14181105345	
1300	kopomá, yucatán			Yucatán	Kopomá	61977.12592683406	1487.4510222440174	
1301	mama, yucatán			Yucatán	Mama	214079.96908673545	5137.919258081651	
1302	maní, yucatán			Yucatán	Maní	328564.40556175483	7885.545733482116	
1303	maxcanú, yucatán			Yucatán	Maxcanú	604326.8538785822	14503.844493085973	
1304	mayapán, yucatán			Yucatán	Mayapán	31049.71806597326	745.1932335833583	
1305	mérida, yucatán	3504000000.0	204738.72	Yucatán	Mérida	41876292.8647082	1005031.0287529968	390.8846889113094
1306	mocochá, yucatán			Yucatán	Mocochá	175637.99098818205	4215.311783716369	
1307	motul, yucatán	107030000.0	6253.7629	Yucatán	Motul	1348942.1435056478	32374.611444135546	417.68210534709505
1308	muna, yucatán			Yucatán	Muna	785352.3429048398	18848.456229716157	
1309	muxupip, yucatán			Yucatán	Muxupip	304055.2379055943	7297.325709734263	
1310	opichén, yucatán			Yucatán	Opichén	514746.1046598353	12353.906511836047	
1311	oxkutzcab, yucatán			Yucatán	Oxkutzcab	849586.1298425251	20390.0671162206	
1312	panabá, yucatán			Yucatán	Panabá	441329.6567997693	10591.911763194465	
1313	peto, yucatán			Yucatán	Peto	1289477.168720267	30947.45204928641	
