	state	city	municipality	edgar_emission_2015(tons_CO2)
1673	Puebla	Nopalucan	Nopalucan, Puebla	7946.773053272943
1674	Puebla	Ocotepec	Ocotepec, Puebla	2394.3314096298914
1675	Puebla	Ocoyucan	Ocoyucan, Puebla	79237.83942248925
1676	Puebla	Olintla	Olintla, Puebla	5881.800026548756
1677	Puebla	Oriental	Oriental, Puebla	5276.67619656843
1678	Puebla	Pahuatlán	Pahuatlán, Puebla	4582.805856124579
1679	Puebla	PalmardeBravo	PalmardeBravo, Puebla	17033.042237578535
1680	Puebla	Pantepec	Pantepec, Puebla	6577.717672554262
1681	Puebla	Petlalcingo	Petlalcingo, Puebla	1856.4621000201423
1682	Puebla	Piaxtla	Piaxtla, Puebla	2980.6039706969677
1683	Puebla	Puebla	Puebla, Puebla	197482.3271615918
1684	Puebla	Quecholac	Quecholac, Puebla	5748.9146431931
1685	Puebla	Quimixtlán	Quimixtlán, Puebla	11804.563848839873
1686	Puebla	RafaelLaraGrajales	RafaelLaraGrajales, Puebla	194.1060806098654
1687	Puebla	SanAndrésCholula	SanAndrésCholula, Puebla	61068.34173305813
1688	Puebla	SanAntonioCañada	SanAntonioCañada, Puebla	2921.887585475876
1689	Puebla	SanDiegolaMesaTochimiltzingo	SanDiegolaMesaTochimiltzingo, Puebla	1503.3312321209291
1690	Puebla	SanFelipeTeotlalcingo	SanFelipeTeotlalcingo, Puebla	8307.464165722104
1691	Puebla	SanFelipeTepatlán	SanFelipeTepatlán, Puebla	2953.897882995968
1692	Puebla	SanGabrielChilac	SanGabrielChilac, Puebla	10220.369884154756
1693	Puebla	SanGregorioAtzompa	SanGregorioAtzompa, Puebla	9405.171577068828
1694	Puebla	SanJerónimoTecuanipan	SanJerónimoTecuanipan, Puebla	9298.545008863168
1695	Puebla	SanJerónimoXayacatlán	SanJerónimoXayacatlán, Puebla	1171.5846635644118
1696	Puebla	SanJoséChiapa	SanJoséChiapa, Puebla	6196.805025991824
1697	Puebla	SanJoséMiahuatlán	SanJoséMiahuatlán, Puebla	13190.934384818276
1698	Puebla	SanJuanAtenco	SanJuanAtenco, Puebla	4176.300658432931
1699	Puebla	SanJuanAtzompa	SanJuanAtzompa, Puebla	472.1041388899773
1700	Puebla	SanMartínTexmelucan	SanMartínTexmelucan, Puebla	8596.302336576004
1701	Puebla	SanMartínTotoltepec	SanMartínTotoltepec, Puebla	95.05793128326575
1702	Puebla	SanMatíasTlalancaleca	SanMatíasTlalancaleca, Puebla	2916.374663442766
1703	Puebla	SanMiguelIxitlán	SanMiguelIxitlán, Puebla	342.4322598379296
1704	Puebla	SanMiguelXoxtla	SanMiguelXoxtla, Puebla	1807.1814470622112
1705	Puebla	SanNicolásBuenosAires	SanNicolásBuenosAires, Puebla	4691.7441980690255
1706	Puebla	SanNicolásdelosRanchos	SanNicolásdelosRanchos, Puebla	8063.148251207809
1707	Puebla	SanPabloAnicano	SanPabloAnicano, Puebla	3478.197014908571
1708	Puebla	SanPedroCholula	SanPedroCholula, Puebla	18773.825302953057
1709	Puebla	SanPedroYeloixtlahuaca	SanPedroYeloixtlahuaca, Puebla	4998.194632996409
1710	Puebla	SanSalvadorelSeco	SanSalvadorelSeco, Puebla	5721.598197327849
1711	Puebla	SanSalvadorelVerde	SanSalvadorelVerde, Puebla	7919.704708464703
1712	Puebla	SanSalvadorHuixcolotla	SanSalvadorHuixcolotla, Puebla	2900.957216783359
1713	Puebla	SanSebastiánTlacotepec	SanSebastiánTlacotepec, Puebla	8631.86575510263
1714	Puebla	SantaCatarinaTlaltempan	SantaCatarinaTlaltempan, Puebla	1027.307199027238
1715	Puebla	SantaInésAhuatempan	SantaInésAhuatempan, Puebla	6707.461913010231
1716	Puebla	SantaIsabelCholula	SantaIsabelCholula, Puebla	8498.40371375879
1717	Puebla	SantiagoMiahuatlán	SantiagoMiahuatlán, Puebla	1427.9672300417376
1718	Puebla	SantoTomásHueyotlipan	SantoTomásHueyotlipan, Puebla	2593.6260373243017
1719	Puebla	Soltepec	Soltepec, Puebla	4651.266766882015
1720	Puebla	TecalideHerrera	TecalideHerrera, Puebla	19972.849235795897
1721	Puebla	Tecamachalco	Tecamachalco, Puebla	15587.368248335659
1722	Puebla	Tecomatlán	Tecomatlán, Puebla	1743.3063437474557
1723	Puebla	Tehuacán	Tehuacán, Puebla	48957.18757416283
1724	Puebla	Tehuitzingo	Tehuitzingo, Puebla	4347.641682485114
1725	Puebla	Tenampulco	Tenampulco, Puebla	5133.880766035499
1726	Puebla	Teopantlán	Teopantlán, Puebla	6227.948162927498
1727	Puebla	Teotlalco	Teotlalco, Puebla	7144.003323372444
1728	Puebla	TepancodeLópez	TepancodeLópez, Puebla	11038.857094858944
1729	Puebla	TepangodeRodríguez	TepangodeRodríguez, Puebla	2593.673940632581
1730	Puebla	TepatlaxcodeHidalgo	TepatlaxcodeHidalgo, Puebla	3101.4427008199646
1731	Puebla	Tepeaca	Tepeaca, Puebla	14247.309911104368
1732	Puebla	Tepemaxalco	Tepemaxalco, Puebla	1375.1964252346766
1733	Puebla	Tepeojuma	Tepeojuma, Puebla	2535.3259838636204
1734	Puebla	Tepetzintla	Tepetzintla, Puebla	5829.414304349496
1735	Puebla	Tepexco	Tepexco, Puebla	3777.097564313504
1736	Puebla	TepexideRodríguez	TepexideRodríguez, Puebla	9615.786526873522
1737	Puebla	Tepeyahualco	Tepeyahualco, Puebla	9074.06596358214
1738	Puebla	TepeyahualcodeCuauhtémoc	TepeyahualcodeCuauhtémoc, Puebla	1764.3352911272057
1739	Puebla	TeteladeOcampo	TeteladeOcampo, Puebla	13912.590430521155
1740	Puebla	TetelesdeAvilaCastillo	TetelesdeAvilaCastillo, Puebla	630.7807258151112
1741	Puebla	Teziutlán	Teziutlán, Puebla	9073.067152476468
1742	Puebla	Tianguismanalco	Tianguismanalco, Puebla	15233.847617090434
1743	Puebla	Tilapa	Tilapa, Puebla	5032.089543229021
1744	Puebla	Tlachichuca	Tlachichuca, Puebla	11998.197860222199
1745	Puebla	TlacotepecdeBenitoJuárez	TlacotepecdeBenitoJuárez, Puebla	16146.657519027087
1746	Puebla	Tlacuilotepec	Tlacuilotepec, Puebla	7558.760913028135
1747	Puebla	Tlahuapan	Tlahuapan, Puebla	18261.59694154123
1748	Puebla	Tlaltenango	Tlaltenango, Puebla	4408.900027649471
1749	Puebla	Tlanepantla	Tlanepantla, Puebla	1940.0489547332772
1750	Puebla	Tlaola	Tlaola, Puebla	8787.05935307277
1751	Puebla	Tlapacoya	Tlapacoya, Puebla	3312.432529449761
1752	Puebla	Tlapanalá	Tlapanalá, Puebla	3584.4744406006334
1753	Puebla	Tlatlauquitepec	Tlatlauquitepec, Puebla	25951.244572276202
1754	Puebla	Tlaxco	Tlaxco, Puebla	3211.466271882814
1755	Puebla	Tochimilco	Tochimilco, Puebla	5797.027815935282
1756	Puebla	Tochtepec	Tochtepec, Puebla	13264.037510901824
1757	Puebla	TotoltepecdeGuerrero	TotoltepecdeGuerrero, Puebla	742.041748011744
1758	Puebla	Tulcingo	Tulcingo, Puebla	3197.633506232812
1759	Puebla	TuzamapandeGaleana	TuzamapandeGaleana, Puebla	3004.495461882334
1760	Puebla	Tzicatlacoyan	Tzicatlacoyan, Puebla	14447.57235090743
1761	Puebla	VenustianoCarranza	VenustianoCarranza, Puebla	6997.379702561034
1762	Puebla	VicenteGuerrero	VicenteGuerrero, Puebla	13995.80235331354
1763	Puebla	XayacatlándeBravo	XayacatlándeBravo, Puebla	317.46372236004925
1764	Puebla	Xicotepec	Xicotepec, Puebla	15272.836139363944
1765	Puebla	Xicotlán	Xicotlán, Puebla	591.7427190334769
1766	Puebla	Xiutetelco	Xiutetelco, Puebla	15740.993573114298
1767	Puebla	Xochiapulco	Xochiapulco, Puebla	4203.473832363534
1768	Puebla	Xochiltepec	Xochiltepec, Puebla	491.0029683572959
1769	Puebla	XochitlándeVicenteSuárez	XochitlándeVicenteSuárez, Puebla	5692.3867829347255
1770	Puebla	XochitlánTodosSantos	XochitlánTodosSantos, Puebla	7942.481411554801
1771	Puebla	Yaonáhuac	Yaonáhuac, Puebla	834.7154024174151
1772	Puebla	Yehualtepec	Yehualtepec, Puebla	6629.091513712135
1773	Puebla	Zacapala	Zacapala, Puebla	3301.5181562582165
1774	Puebla	Zacapoaxtla	Zacapoaxtla, Puebla	13456.340343026312
1775	Puebla	Zacatlán	Zacatlán, Puebla	39299.68126263751
1776	Puebla	Zapotitlán	Zapotitlán, Puebla	21264.942247522125
1777	Puebla	ZapotitlándeMéndez	ZapotitlándeMéndez, Puebla	2717.2505665584517
1778	Puebla	Zaragoza	Zaragoza, Puebla	3526.5676320741086
1779	Puebla	Zautla	Zautla, Puebla	19323.015131489414
1780	Puebla	Zihuateutla	Zihuateutla, Puebla	5793.909602876913
1781	Puebla	Zinacatepec	Zinacatepec, Puebla	2128.053730479054
1782	Puebla	Zongozotla	Zongozotla, Puebla	3748.8512214301504
1783	Puebla	Zoquiapan	Zoquiapan, Puebla	1698.6315426083804
1784	Puebla	Zoquitlán	Zoquitlán, Puebla	10303.408015281571
1785	Querétaro	AmealcodeBonfil	AmealcodeBonfil, Querétaro	28890.819510974085
1786	Querétaro	ArroyoSeco	ArroyoSeco, Querétaro	8293.985164350179
1787	Querétaro	CadereytadeMontes	CadereytadeMontes, Querétaro	21615.859083848132
1788	Querétaro	Colón	Colón, Querétaro	22570.174004090895
1789	Querétaro	Corregidora	Corregidora, Querétaro	69611.05643444836
1790	Querétaro	ElMarqués	ElMarqués, Querétaro	32481.071989701177
1791	Querétaro	EzequielMontes	EzequielMontes, Querétaro	12383.286018041592
1792	Querétaro	Huimilpan	Huimilpan, Querétaro	30342.686350291173
1793	Querétaro	JalpandeSerra	JalpandeSerra, Querétaro	12024.42853155255
1794	Querétaro	LandadeMatamoros	LandadeMatamoros, Querétaro	17755.640898602385
1795	Querétaro	PedroEscobedo	PedroEscobedo, Querétaro	22074.58570730216
1796	Querétaro	Peñamiller	Peñamiller, Querétaro	11783.384840669509
1797	Querétaro	PinaldeAmoles	PinaldeAmoles, Querétaro	13151.058087044472
1798	Querétaro	Querétaro	Querétaro, Querétaro	88830.78706538028
1799	Querétaro	SanJoaquín	SanJoaquín, Querétaro	4402.464888121938
1800	Querétaro	SanJuandelRío	SanJuandelRío, Querétaro	67318.47063521208
1801	Querétaro	Tequisquiapan	Tequisquiapan, Querétaro	21270.93769292867
1802	Querétaro	Tolimán	Tolimán, Querétaro	9583.515446143052
1803	QuintanaRoo	Bacalar	Bacalar, QuintanaRoo	15721.558809852299
1804	QuintanaRoo	BenitoJuárez	BenitoJuárez, QuintanaRoo	143401.179767682
1805	QuintanaRoo	Cozumel	Cozumel, QuintanaRoo	17865.05652545906
1806	QuintanaRoo	FelipeCarrilloPuerto	FelipeCarrilloPuerto, QuintanaRoo	30955.347922013127
1807	QuintanaRoo	IslaMujeres	IslaMujeres, QuintanaRoo	3653.2857177355986
1808	QuintanaRoo	JoséMaríaMorelos	JoséMaríaMorelos, QuintanaRoo	16354.864429957901
1809	QuintanaRoo	LázaroCárdenas	LázaroCárdenas, QuintanaRoo	11868.004223384598
1810	QuintanaRoo	OthónP.Blanco	OthónP.Blanco, QuintanaRoo	50993.11105040726
1811	QuintanaRoo	Solidaridad	Solidaridad, QuintanaRoo	41762.76484961869
1812	QuintanaRoo	Tulum	Tulum, QuintanaRoo	11132.997928897796
1813	SanLuisPotosí	Ahualulco	Ahualulco, SanLuisPotosí	9897.600519648831
1814	SanLuisPotosí	Alaquines	Alaquines, SanLuisPotosí	2132.213281514816
1815	SanLuisPotosí	Aquismón	Aquismón, SanLuisPotosí	26250.94846325242
1816	SanLuisPotosí	ArmadillodelosInfante	ArmadillodelosInfante, SanLuisPotosí	3530.611714996505
1817	SanLuisPotosí	AxtladeTerrazas	AxtladeTerrazas, SanLuisPotosí	10382.612988055414
1818	SanLuisPotosí	Cárdenas	Cárdenas, SanLuisPotosí	6642.6735146947585
1819	SanLuisPotosí	Catorce	Catorce, SanLuisPotosí	7801.030898752678
1820	SanLuisPotosí	Cedral	Cedral, SanLuisPotosí	5046.315755989108
1821	SanLuisPotosí	Cerritos	Cerritos, SanLuisPotosí	5943.633874814039
1822	SanLuisPotosí	CerrodeSanPedro	CerrodeSanPedro, SanLuisPotosí	587.7409497437661
1823	SanLuisPotosí	Charcas	Charcas, SanLuisPotosí	7287.598648658745
1824	SanLuisPotosí	CiudaddelMaíz	CiudaddelMaíz, SanLuisPotosí	16082.225200224311
1825	SanLuisPotosí	CiudadFernández	CiudadFernández, SanLuisPotosí	6142.781804799408
1826	SanLuisPotosí	CiudadValles	CiudadValles, SanLuisPotosí	43257.698182832
1827	SanLuisPotosí	Coxcatlán	Coxcatlán, SanLuisPotosí	6696.225802781649
1828	SanLuisPotosí	Ebano	Ebano, SanLuisPotosí	9418.856937554709
1829	SanLuisPotosí	ElNaranjo	ElNaranjo, SanLuisPotosí	8187.784496678464
1830	SanLuisPotosí	Guadalcázar	Guadalcázar, SanLuisPotosí	13350.918452178255
1831	SanLuisPotosí	Huehuetlán	Huehuetlán, SanLuisPotosí	5571.108233245107
1832	SanLuisPotosí	Lagunillas	Lagunillas, SanLuisPotosí	3086.964396526521
1833	SanLuisPotosí	Matehuala	Matehuala, SanLuisPotosí	21727.134183046546
1834	SanLuisPotosí	Matlapa	Matlapa, SanLuisPotosí	9636.079286577362
1835	SanLuisPotosí	MexquiticdeCarmona	MexquiticdeCarmona, SanLuisPotosí	35745.22236425006
1836	SanLuisPotosí	Moctezuma	Moctezuma, SanLuisPotosí	9913.692675969773
1837	SanLuisPotosí	Rayón	Rayón, SanLuisPotosí	10245.171744280688
1838	SanLuisPotosí	Rioverde	Rioverde, SanLuisPotosí	38495.819854811125
1839	SanLuisPotosí	Salinas	Salinas, SanLuisPotosí	10249.910855330158
1840	SanLuisPotosí	SanAntonio	SanAntonio, SanLuisPotosí	3345.5205510199226
1841	SanLuisPotosí	SanCirodeAcosta	SanCirodeAcosta, SanLuisPotosí	4245.170660392179
1842	SanLuisPotosí	SanLuisPotosí	SanLuisPotosí, SanLuisPotosí	212915.298285903
1843	SanLuisPotosí	SanMartínChalchicuautla	SanMartínChalchicuautla, SanLuisPotosí	8028.1735451175855
1844	SanLuisPotosí	SanNicolásTolentino	SanNicolásTolentino, SanLuisPotosí	2938.4627006198702
1845	SanLuisPotosí	SanVicenteTancuayalab	SanVicenteTancuayalab, SanLuisPotosí	5698.216671845461
1846	SanLuisPotosí	SantaCatarina	SantaCatarina, SanLuisPotosí	4646.32955871225
1847	SanLuisPotosí	SantaMaríadelRío	SantaMaríadelRío, SanLuisPotosí	16186.348204285114
1848	SanLuisPotosí	SantoDomingo	SantoDomingo, SanLuisPotosí	5645.525802854429
1849	SanLuisPotosí	SoledaddeGracianoSánchez	SoledaddeGracianoSánchez, SanLuisPotosí	3662.3913862792783
1850	SanLuisPotosí	Tamasopo	Tamasopo, SanLuisPotosí	16602.88371212327
1851	SanLuisPotosí	Tamazunchale	Tamazunchale, SanLuisPotosí	31201.18101561381
1852	SanLuisPotosí	Tampacán	Tampacán, SanLuisPotosí	4326.96353327417
1853	SanLuisPotosí	TampamolónCorona	TampamolónCorona, SanLuisPotosí	6172.756326045119
1854	SanLuisPotosí	Tamuín	Tamuín, SanLuisPotosí	18803.712686800864
1855	SanLuisPotosí	Tancanhuitz	Tancanhuitz, SanLuisPotosí	5398.154046819767
1856	SanLuisPotosí	Tanlajás	Tanlajás, SanLuisPotosí	3935.577290712598
1857	SanLuisPotosí	TanquiándeEscobedo	TanquiándeEscobedo, SanLuisPotosí	3438.371456135317
1858	SanLuisPotosí	TierraNueva	TierraNueva, SanLuisPotosí	1614.2587747864713
1859	SanLuisPotosí	Vanegas	Vanegas, SanLuisPotosí	4365.823951254955
1860	SanLuisPotosí	Venado	Venado, SanLuisPotosí	5482.256467612822
1861	SanLuisPotosí	VilladeArista	VilladeArista, SanLuisPotosí	4044.9603858340824
1862	SanLuisPotosí	VilladeArriaga	VilladeArriaga, SanLuisPotosí	8178.099562019051
1863	SanLuisPotosí	VilladeGuadalupe	VilladeGuadalupe, SanLuisPotosí	7642.217103741254
1864	SanLuisPotosí	VilladelaPaz	VilladelaPaz, SanLuisPotosí	3312.4507523824354
1865	SanLuisPotosí	VilladeRamos	VilladeRamos, SanLuisPotosí	14380.543628669651
1866	SanLuisPotosí	VilladeReyes	VilladeReyes, SanLuisPotosí	23203.09891906751
1867	SanLuisPotosí	VillaHidalgo	VillaHidalgo, SanLuisPotosí	8043.944794842957
1868	SanLuisPotosí	VillaJuárez	VillaJuárez, SanLuisPotosí	6763.7286557170355
1869	SanLuisPotosí	Xilitla	Xilitla, SanLuisPotosí	28347.85863191778
1870	SanLuisPotosí	Zaragoza	Zaragoza, SanLuisPotosí	4624.693903008826
1871	Sinaloa	Ahome	Ahome, Sinaloa	133769.35009580612
1872	Sinaloa	Angostura	Angostura, Sinaloa	30567.37787492031
1873	Sinaloa	Badiraguato	Badiraguato, Sinaloa	13918.122074621124
1874	Sinaloa	Choix	Choix, Sinaloa	12777.72936539635
1875	Sinaloa	Concordia	Concordia, Sinaloa	10425.824183135745
1876	Sinaloa	Cosalá	Cosalá, Sinaloa	5619.1610149555545
1877	Sinaloa	Culiacán	Culiacán, Sinaloa	172489.06901041858
1878	Sinaloa	ElFuerte	ElFuerte, Sinaloa	32696.004634337885
1879	Sinaloa	Elota	Elota, Sinaloa	16041.655371919838
1880	Sinaloa	Escuinapa	Escuinapa, Sinaloa	14506.638994948731
1881	Sinaloa	Guasave	Guasave, Sinaloa	109264.37328801125
1882	Sinaloa	Mazatlán	Mazatlán, Sinaloa	95774.5231699636
1883	Sinaloa	Mocorito	Mocorito, Sinaloa	14891.756126052565
1884	Sinaloa	Navolato	Navolato, Sinaloa	95468.61607437787
1885	Sinaloa	Rosario	Rosario, Sinaloa	18535.047767907214
1886	Sinaloa	SalvadorAlvarado	SalvadorAlvarado, Sinaloa	10631.542360344438
1887	Sinaloa	SanIgnacio	SanIgnacio, Sinaloa	10860.470415707669
1888	Sinaloa	Sinaloa	Sinaloa, Sinaloa	32488.444306237994
1889	Sonora	Aconchi	Aconchi, Sonora	1589.855441720926
1890	Sonora	AguaPrieta	AguaPrieta, Sonora	62884.48687612945
1891	Sonora	Alamos	Alamos, Sonora	11928.617783610553
1892	Sonora	Altar	Altar, Sonora	1881.3573869484524
1893	Sonora	Arivechi	Arivechi, Sonora	623.8375770841885
1894	Sonora	Arizpe	Arizpe, Sonora	1742.8881812332884
1895	Sonora	Atil	Atil, Sonora	396.2448688994315
1896	Sonora	Bacadéhuachi	Bacadéhuachi, Sonora	592.8915414193067
1897	Sonora	Bacanora	Bacanora, Sonora	1294.1911724119877
1898	Sonora	Bacerac	Bacerac, Sonora	1097.2016109482204
1899	Sonora	Bacoachi	Bacoachi, Sonora	999.6987608153564
1900	Sonora	Bácum	Bácum, Sonora	13339.085791678206
1901	Sonora	Banámichi	Banámichi, Sonora	833.8922537924838
1902	Sonora	Baviácora	Baviácora, Sonora	1796.8958517117483
1903	Sonora	Bavispe	Bavispe, Sonora	591.1876200443463
1904	Sonora	BenitoJuárez	BenitoJuárez, Sonora	5081.261175127755
1905	Sonora	BenjamínHill	BenjamínHill, Sonora	3166.8911605527755
1906	Sonora	Caborca	Caborca, Sonora	26506.348391902808
1907	Sonora	Cajeme	Cajeme, Sonora	91725.33976663239
1908	Sonora	Cananea	Cananea, Sonora	7310.779246791319
1909	Sonora	Carbó	Carbó, Sonora	1422.2981726348598
1910	Sonora	Cucurpe	Cucurpe, Sonora	399.33270059288037
1911	Sonora	Cumpas	Cumpas, Sonora	4478.704415060228
1912	Sonora	Divisaderos	Divisaderos, Sonora	260.0175942406891
1913	Sonora	Empalme	Empalme, Sonora	9081.579271938415
1914	Sonora	Etchojoa	Etchojoa, Sonora	27782.149978318415
1915	Sonora	Fronteras	Fronteras, Sonora	3115.9552713715934
1916	Sonora	GeneralPlutarcoElíasCalles	GeneralPlutarcoElíasCalles, Sonora	5072.539735212279
1917	Sonora	Granados	Granados, Sonora	574.0543322167188
1918	Sonora	Guaymas	Guaymas, Sonora	40183.871625809385
1919	Sonora	Hermosillo	Hermosillo, Sonora	177093.92706007542
1920	Sonora	Huachinera	Huachinera, Sonora	755.6738784628038
1921	Sonora	Huásabas	Huásabas, Sonora	839.0478736418328
1922	Sonora	Huatabampo	Huatabampo, Sonora	39040.89510013592
1923	Sonora	Huépac	Huépac, Sonora	415.52465749930843
1924	Sonora	Imuris	Imuris, Sonora	2736.7112953895016
1925	Sonora	LaColorada	LaColorada, Sonora	944.4612345095566
1926	Sonora	Magdalena	Magdalena, Sonora	7987.440206666438
1927	Sonora	Mazatán	Mazatán, Sonora	831.2445787378899
1928	Sonora	Moctezuma	Moctezuma, Sonora	3722.269872636212
1929	Sonora	Naco	Naco, Sonora	11189.169985280627
1930	Sonora	NácoriChico	NácoriChico, Sonora	1296.676497947853
1931	Sonora	NacozarideGarcía	NacozarideGarcía, Sonora	1752.4396836403291
1932	Sonora	Navojoa	Navojoa, Sonora	35408.18483951762
1933	Sonora	Nogales	Nogales, Sonora	95758.16673305824
1934	Sonora	Onavas	Onavas, Sonora	154.18052325358664
1935	Sonora	Opodepe	Opodepe, Sonora	2037.7597628820668
1936	Sonora	Oquitoa	Oquitoa, Sonora	294.3809327360426
1937	Sonora	Pitiquito	Pitiquito, Sonora	3659.7158154157764
1938	Sonora	PuertoPeñasco	PuertoPeñasco, Sonora	13625.057733891605
1939	Sonora	Quiriego	Quiriego, Sonora	2365.2735734962307
1940	Sonora	Rayón	Rayón, Sonora	927.2788585247562
1941	Sonora	Rosario	Rosario, Sonora	2774.7081755002127
1942	Sonora	Sahuaripa	Sahuaripa, Sonora	2324.8007235877176
1943	Sonora	SanFelipedeJesús	SanFelipedeJesús, Sonora	512.2068390165646
1944	Sonora	SanIgnacioRíoMuerto	SanIgnacioRíoMuerto, Sonora	9706.489244516157
1945	Sonora	SanJavier	SanJavier, Sonora	664.8465170762815
1946	Sonora	SanLuisRíoColorado	SanLuisRíoColorado, Sonora	98361.13087100885
1947	Sonora	SanMigueldeHorcasitas	SanMigueldeHorcasitas, Sonora	1754.148381534404
1948	Sonora	SanPedrodelaCueva	SanPedrodelaCueva, Sonora	952.414836855581
1949	Sonora	SantaAna	SantaAna, Sonora	4475.641179290117
1950	Sonora	SantaCruz	SantaCruz, Sonora	1152.2400123947466
1951	Sonora	Sáric	Sáric, Sonora	1372.4115011066283
1952	Sonora	Soyopa	Soyopa, Sonora	580.5885760263632
1953	Sonora	SuaquiGrande	SuaquiGrande, Sonora	553.5925544704019
1954	Sonora	Tepache	Tepache, Sonora	1043.0990119105104
1955	Sonora	Trincheras	Trincheras, Sonora	1824.8699435500891
1956	Sonora	Tubutama	Tubutama, Sonora	715.9604961926424
1957	Sonora	Ures	Ures, Sonora	3831.6289340998364
1958	Sonora	VillaHidalgo	VillaHidalgo, Sonora	959.8926658216798
1959	Sonora	VillaPesqueira	VillaPesqueira, Sonora	437.97162868982514
1960	Sonora	Yécora	Yécora, Sonora	2731.8247484220037
1961	Tabasco	Balancán	Balancán, Tabasco	20196.522389474863
1962	Tabasco	Cárdenas	Cárdenas, Tabasco	88701.17918854914
1963	Tabasco	Centla	Centla, Tabasco	28547.090387266668
1964	Tabasco	Centro	Centro, Tabasco	145456.22096873226
1965	Tabasco	Comalcalco	Comalcalco, Tabasco	49313.45331592998
1966	Tabasco	Cunduacán	Cunduacán, Tabasco	56099.036821454996
1967	Tabasco	EmilianoZapata	EmilianoZapata, Tabasco	5227.043475033072
1968	Tabasco	Huimanguillo	Huimanguillo, Tabasco	108748.4544751459
1969	Tabasco	Jalapa	Jalapa, Tabasco	22927.021998059947
1970	Tabasco	JalpadeMéndez	JalpadeMéndez, Tabasco	25978.147198277693
1971	Tabasco	Jonuta	Jonuta, Tabasco	10340.966812707427
1972	Tabasco	Macuspana	Macuspana, Tabasco	45330.573823933846
1973	Tabasco	Nacajuca	Nacajuca, Tabasco	26280.586942306814
1974	Tabasco	Paraíso	Paraíso, Tabasco	11975.959914426126
1975	Tabasco	Tacotalpa	Tacotalpa, Tabasco	12231.225699234268
1976	Tabasco	Teapa	Teapa, Tabasco	12734.405148400192
1977	Tabasco	Tenosique	Tenosique, Tabasco	16846.545122864078
1978	Tamaulipas	Abasolo	Abasolo, Tamaulipas	4317.482789604107
1979	Tamaulipas	Aldama	Aldama, Tamaulipas	11035.604701751794
1980	Tamaulipas	Altamira	Altamira, Tamaulipas	39684.13202318414
1981	Tamaulipas	AntiguoMorelos	AntiguoMorelos, Tamaulipas	7610.331272092725
1982	Tamaulipas	Burgos	Burgos, Tamaulipas	2887.8087222339445
1983	Tamaulipas	Bustamante	Bustamante, Tamaulipas	4527.534178380112
1984	Tamaulipas	Camargo	Camargo, Tamaulipas	50727.84492454214
1985	Tamaulipas	Casas	Casas, Tamaulipas	2156.492809907326
1986	Tamaulipas	CiudadMadero	CiudadMadero, Tamaulipas	2369.906565611704
1987	Tamaulipas	Cruillas	Cruillas, Tamaulipas	988.0741967827465
1988	Tamaulipas	ElMante	ElMante, Tamaulipas	29103.871286923426
1989	Tamaulipas	GómezFarías	GómezFarías, Tamaulipas	6846.994896852737
1990	Tamaulipas	González	González, Tamaulipas	12865.029786665453
1991	Tamaulipas	Güémez	Güémez, Tamaulipas	10941.768544385972
1992	Tamaulipas	Guerrero	Guerrero, Tamaulipas	18996.129670454397
1993	Tamaulipas	GustavoDíazOrdaz	GustavoDíazOrdaz, Tamaulipas	23902.262103541238
1994	Tamaulipas	Hidalgo	Hidalgo, Tamaulipas	10776.608729406995
1995	Tamaulipas	Jaumave	Jaumave, Tamaulipas	5946.397390983753
1996	Tamaulipas	Jiménez	Jiménez, Tamaulipas	2560.853521676549
1997	Tamaulipas	Llera	Llera, Tamaulipas	8157.535117337379
1998	Tamaulipas	Mainero	Mainero, Tamaulipas	1142.1845319416682
1999	Tamaulipas	Matamoros	Matamoros, Tamaulipas	414768.63354616764
2000	Tamaulipas	Méndez	Méndez, Tamaulipas	2648.71771351422
2001	Tamaulipas	Mier	Mier, Tamaulipas	13852.992528277562
2002	Tamaulipas	MiguelAlemán	MiguelAlemán, Tamaulipas	26459.214052009134
2003	Tamaulipas	Miquihuana	Miquihuana, Tamaulipas	995.7595804970707
2004	Tamaulipas	NuevoLaredo	NuevoLaredo, Tamaulipas	390171.04540962045
2005	Tamaulipas	NuevoMorelos	NuevoMorelos, Tamaulipas	2317.7112569111996
2006	Tamaulipas	Ocampo	Ocampo, Tamaulipas	8416.368574757738
2007	Tamaulipas	Padilla	Padilla, Tamaulipas	1981.8062065381318
2008	Tamaulipas	Palmillas	Palmillas, Tamaulipas	1650.8974448070294
2009	Tamaulipas	Reynosa	Reynosa, Tamaulipas	388068.97893445933
2010	Tamaulipas	RíoBravo	RíoBravo, Tamaulipas	58254.23585729186
2011	Tamaulipas	SanCarlos	SanCarlos, Tamaulipas	4395.812263300446
2012	Tamaulipas	SanFernando	SanFernando, Tamaulipas	19997.468847072556
2013	Tamaulipas	SanNicolás	SanNicolás, Tamaulipas	138.82103043431823
2014	Tamaulipas	SotolaMarina	SotolaMarina, Tamaulipas	9469.972776618572
2015	Tamaulipas	Tampico	Tampico, Tamaulipas	61231.100589483955
2016	Tamaulipas	Tula	Tula, Tamaulipas	11606.266377808926
2017	Tamaulipas	ValleHermoso	ValleHermoso, Tamaulipas	18081.943672894926
2018	Tamaulipas	Victoria	Victoria, Tamaulipas	74002.07446618643
2019	Tamaulipas	Villagrán	Villagrán, Tamaulipas	2751.259244883797
