	region_encoded	total_area_ghs	nres_area_ghs	res_area_ghs	avgPOP2015	sumPOP2015	boundary_area	sum_population_density	cluster
1972	2	391723.0	21927.0	369796.0	153.6455450852712	921.8732705116272	3376629.322777621	0.00027301583395398957	0
1973	2	2332270.0	352265.0	1980005.0	1240.9410682091345	16132.23388671875	10047126.881020848	0.0016056564307148093	0
1974	2	302477.0	7472.0	295005.0	131.69382858276367	1185.244457244873	5158538.823777795	0.0002297636012317289	0
1975	2	5669527.0	710391.0	4959136.0	314.44691455597973	32073.58528470993	60697665.6813349	0.0005284154658121039	0
1976	2	2504979.0	351168.0	2153811.0	265.88944371427806	9306.130529999733	22913381.675310135	0.0004061439145853958	0
1977	2	630241.0	15299.0	614942.0	484.6552165638317	5331.207382202148	7726076.819121858	0.0006900277472012103	0
1978	2	804966.0	88416.0	716550.0	294.79052982330325	2947.905298233032	7008523.378384113	0.0004206171741290106	0
1979	2	1481076.0	80125.0	1400951.0	496.69612443447113	7947.137990951538	9804240.973223114	0.0008105816669190803	0
1980	2	386903.0	49334.0	337569.0	221.01259250640868	2210.125925064087	5493652.829633971	0.0004023053501200844	0
1981	2	2711710.0	495925.0	2215785.0	431.1858732619633	20696.92191657424	29910604.123263065	0.0006919593409508284	0
1982	2	502305.0	92483.0	409822.0	128.1773079931736	1922.659619897604	10118546.378591469	0.00019001342168728033	0
1983	2	7319531.0	275686.0	7043845.0	1254.9810420908827	58984.108978271484	30289530.372296974	0.0019473431331975613	0
1984	2	631452.0	108231.0	523221.0	563.0185869004991	5067.167282104492	5146356.165520412	0.0009846126305935704	0
1985	2	4983594.0	648853.0	4334741.0	236.42233728000096	24824.3454144001	64007435.34578206	0.0003878353394460128	0
1986	2	1494926.0	42811.0	1452115.0	1069.319287109375	10693.19287109375	5629939.475108475	0.0018993441969263297	0
1987	2	2097045.0	470196.0	1626849.0	349.22916582226753	9079.958311378956	17207939.27607561	0.0005276609921562732	0
1988	2	506586.0	45219.0	461367.0	248.80700659751892	1990.4560527801514	6335711.625750538	0.0003141645596195138	0
1989	2	97821.0	26074.0	71747.0	53.00824677944183	318.049480676651	4233437.420368449	7.512795137738689e-05	0
1990	2	727601.0	29722.0	697879.0	74.80198753613692	4862.1291898489	37129005.93485964	0.00013095231254990183	0
1991	2	510634.0	35133.0	475501.0	330.70572662353516	3968.468719482422	6434571.374109032	0.0006167417359686867	0
1992	2	262331.0	31224.0	231107.0	334.560785929362	1003.6823577880859	2304994.6868037004	0.00043543803529537693	0
1993	2	1534319.0	327134.0	1207185.0	336.78756106341325	9093.264148712158	16764454.227691717	0.0005424133720793487	0
1994	2	1380325.0	267038.0	1113287.0	345.0117408335209	8280.281780004501	15190771.266015843	0.0005450863313654654	0
1995	2	176051.0	13017.0	163034.0	162.21444392204285	1297.7155513763428	4038395.7432289114	0.0003213443243030834	0
1996	2	633806.0	53854.0	579952.0	227.9873763813692	3875.7853984832764	9300933.994547252	0.0004167092682041919	0
1997	2	748351.0	94003.0	654348.0	423.3680629995134	3810.3125669956207	5587050.889547325	0.0006819899518231058	0
1998	2	361996.0	48248.0	313748.0	315.8588498433431	1895.1530990600586	3979444.5980677293	0.0004762355781960816	0
1999	2	1864229.0	589661.0	1274568.0	851.1753018697103	10214.103622436523	7130628.8103514	0.0014324267738644453	0
2000	2	4315391.0	271408.0	4043983.0	1555.4826604669745	34220.61853027344	13285747.883976273	0.002575738966983287	0
2001	2	22697209.0	4961003.0	17736206.0	974.3943078432152	135440.8087902069	89087511.45285854	0.001520311955979112	0
2003	2	1803344.0	85544.0	1717800.0	1109.2235224797175	14419.905792236328	8400663.853463572	0.0017165197945982612	0
2004	2	9262047.0	1767006.0	7495041.0	433.53079289248586	54191.34911156073	81104199.4731348	0.0006681694593325126	0
2005	2	358335.0	55240.0	303095.0	596.239353942871	2981.1967697143555	2196668.0002015433	0.001357144898291791	0
2006	2	597063.0	29776.0	567287.0	169.9144025683403	2548.7160385251045	11777975.350789385	0.0002163967882947118	0
2007	2	687567.0	132427.0	555140.0	317.4060645536943	3491.466710090637	6350271.719584071	0.0005498137503822153	0
2012	2	898899.0	75776.0	823123.0	12.710605785250664	1830.3272330760956	91649643.56622693	1.997091490872502e-05	0
2015	2	1237403.0	10117.0	1227286.0	29.354309639674707	4373.792136311531	91427759.85097551	4.7838776138020666e-05	0
2017	2	932476.0	20269.0	912207.0	32.60789741647655	4728.145125389099	83390858.51152244	5.6698602338238225e-05	0
2018	2	274249.0	476.0	273773.0	11.615337404095895	1788.7619602307677	92022133.53653498	1.9438388260369845e-05	0
2027	2	1069496.0	586.0	1068910.0	31.158757748303714	4455.702358007431	89246682.03883442	4.992569198335682e-05	0
2028	2	1069496.0	586.0	1068910.0	31.158757748303714	4455.702358007431	89246682.03883442	4.992569198335682e-05	0
2031	2	817604.0	3267.0	814337.0	13.410021687207157	1957.8631663322449	93152525.13782115	2.1017821722337044e-05	0
2042	2	780036.0	33896.0	746140.0	7.210242682628732	2155.862562105991	178766067.90219107	1.205968552871866e-05	0
2050	2	902921.0	42684.0	860237.0	24.487086276584243	3771.0112865939736	92219469.85618214	4.089170424070894e-05	0
2058	2	673360.0	7723.0	665637.0	13.266586800948495	1671.5899369195104	86852103.05200389	1.9246395633259713e-05	0
2059	2	254944.0	4213.0	250731.0	3.419761647317158	509.54448545025656	94887097.26222456	5.370008148126911e-06	0
2062	2	737277.0	35974.0	701303.0	17.09551022733961	2393.371431827545	93348991.68234375	2.5638963942662843e-05	0
2067	2	1868687.0	45561.0	1823126.0	44.386553864881215	7368.167941570282	102630284.51063983	7.17933110748262e-05	0
2074	2	370641.0	291.0	370350.0	4.896538718144099	734.4808077216148	91953393.34156497	7.987533477893015e-06	0
2078	2	603993.0	4156.0	599837.0	15.394892190957998	2370.8133974075317	93038759.24667512	2.548199714402636e-05	0
2079	2	431253.0	16962.0	414291.0	12.992510325371706	1507.1311977431178	74319886.06326167	2.0278976160703957e-05	0
2081	2	357652.0	436.0	357216.0	8.617290063095945	1206.4206088334322	90913790.65661289	1.3269940678088749e-05	0
2082	2	1603343.0	180793.0	1422550.0	35.84155736139842	5017.818030595779	94676561.94807775	5.299958012150501e-05	0
2083	2	1153573.0	52860.0	1100713.0	26.43050648651871	4043.8674924373627	93492245.39509773	4.3253507019197156e-05	0
2085	2	222276.0	275.0	222001.0	1.795768991031931	527.9560833633877	188434237.79013538	2.80180549753059e-06	0
2088	2	1577303.0	58876.0	1518427.0	29.17966212800571	4085.1526979207993	93971077.54240648	4.347244710562445e-05	0
2091	2	1077959.0	50801.0	1027158.0	3.2580465244529155	3619.6896886671893	647563035.5150853	5.589710175146133e-06	6
2095	2	1377739.0	91230.0	1286509.0	32.125915849831564	4304.87272387743	89807011.6685342	4.793470625396317e-05	0
2103	2	775385.0	49726.0	725659.0	10.747874825994174	1612.181223899126	92918511.30166513	1.735048486372204e-05	0
2108	2	1698736.0	237109.0	1461627.0	86.63248213274139	7277.128499150276	54449088.61236081	0.00013365014336526933	0
2113	2	652646.0	12907.0	639739.0	25.902443700603076	3626.3421180844307	93274683.52015635	3.887809619102905e-05	0
2117	2	492000.0	5694.0	486306.0	15.290451025722003	1513.7546515464783	57163466.770091526	2.6481155484056283e-05	0
2128	2	490934.0	2623.0	488311.0	5.302484693527222	795.3727040290833	91971472.57775274	8.648037067762231e-06	0
2139	2	1008822.0	20657.0	988165.0	30.43309940934992	4473.6656131744385	92329064.02481765	4.845349252075096e-05	0
2141	2	847925.0	24510.0	823415.0	11.90272039600781	1666.3808554410934	91876710.58355856	1.813714101056742e-05	0
2148	2	1003069.0	17338.0	985731.0	20.32399122676542	3150.2186401486397	91438516.91465575	3.445176875614573e-05	0
2152	2	895011.0	53116.0	841895.0	17.521973833015988	2453.076336622238	93610312.99417959	2.6205193190356742e-05	0
2157	2	2014626.0	93521.0	1921105.0	465.5751012853674	17226.278747558594	20906747.711548947	0.0008239578429524334	0
2158	2	2014626.0	93521.0	1921105.0	465.5751012853674	17226.278747558594	20906747.711548947	0.0008239578429524334	0
2159	2	2014626.0	93521.0	1921105.0	465.5751012853674	17226.278747558594	20906747.711548947	0.0008239578429524334	0
2161	2	888859.0	3774.0	885085.0	12.24014423968475	2117.5449534654617	105809153.55173112	2.0012871121118773e-05	0
2162	2	2194537.0	213304.0	1981233.0	342.69997745090063	9252.899391174316	18040016.78738663	0.0005129096885122543	0
2163	2	879049.0	14523.0	864526.0	15.21657325108846	2282.485987663269	94261828.24690238	2.421431909515585e-05	0
2181	2	1976888.0	126699.0	1850189.0	70.70200952479377	9332.665257272776	85015657.87049104	0.00010977584001631477	0
2182	2	1976888.0	126699.0	1850189.0	70.70200952479377	9332.665257272776	85015657.87049104	0.00010977584001631477	0
2191	2	904330.0	44928.0	859402.0	18.563456033808844	2598.883844733238	92995080.18649572	2.794646597993509e-05	0
2196	2	374119.0	4182.0	369937.0	6.986886923998789	1068.9936993718147	93764139.63532831	1.1400879947593961e-05	0
2198	2	608013.0	3179.0	604834.0	8.03482975576605	1124.8761658072472	92901202.3114195	1.2108305789590157e-05	0
2210	2	1938674.0	227576.0	1711098.0	60.44038700912938	9972.663856506348	94526755.10261907	0.00010550096473405796	0
2216	2	922258.0	42910.0	879348.0	20.383252029160136	2710.972519878298	87674831.47343531	3.092076111603018e-05	0
2217	2	922258.0	42910.0	879348.0	20.383252029160136	2710.972519878298	87674831.47343531	3.092076111603018e-05	0
2244	2	5836911.0	638154.0	5198757.0	238.6109603803504	35314.42213629186	93111757.38203377	0.0003792692043325766	0
2246	2	1984088.0	54361.0	1929727.0	54.589656675098745	8243.03815793991	93096804.61445081	8.854265398342574e-05	0
2247	2	674949.0	82152.0	592797.0	41.409528225660324	3312.762258052826	47186433.62643289	7.020581983964737e-05	0
2250	2	484888.0	14558.0	470330.0	15.709264809409014	1633.7635401785374	65272619.24229536	2.5029844966293173e-05	0
2253	2	386116.0	9048.0	377068.0	3.9883188885914813	614.2011088430882	93205597.77443077	6.589744859847708e-06	0
2259	2	1433440.0	19170.0	1414270.0	28.298576211929323	4244.786431789398	93141948.19379759	4.557330519818419e-05	0
2261	2	766543.0	19662.0	746881.0	17.39678664687203	2139.80475756526	81074100.16810031	2.6393197742911177e-05	0
2262	2	1657858.0	139858.0	1518000.0	38.44786647962244	5728.732105463743	91834624.4849519	6.238096074974922e-05	0
2265	2	1680250.0	177649.0	1502601.0	46.74278906110215	6824.447202920914	95673348.01066369	7.133070332356578e-05	0
2327	2	692318.0	5980.0	686338.0	13.55444504746369	1897.6223066449165	92038230.46741734	2.0617761738875433e-05	0
2328	2	2173604.0	104382.0	2069222.0	56.197341926619536	8541.995972846169	93824163.96864703	9.104260151681846e-05	0
2335	2	12099366.0	1130083.0	10969283.0	519.9502608743433	75912.73808765411	91243063.11173697	0.0008319836653739998	0
2341	2	587848.0	34914.0	552934.0	11.696972290130123	2503.1520700878464	122672282.47571295	2.04051968347734e-05	0
2351	2	725916.0	1336.0	724580.0	16.016406432761773	2466.5265906453133	93080908.14169943	2.6498737924757428e-05	0
2352	2	930807.0	31365.0	899442.0	22.284837585687637	3119.877261996269	93859002.26282199	3.324004290243844e-05	0
2359	2	1028192.0	29342.0	998850.0	24.247923227532635	3394.7092518545687	92656224.60530746	3.663768156230397e-05	0
2361	2	2747505.0	313934.0	2433571.0	83.63202362427344	10872.163071155548	90664186.44640505	0.0001199168436544951	0
2362	2	2747505.0	313934.0	2433571.0	83.63202362427344	10872.163071155548	90664186.44640505	0.0001199168436544951	0
2364	2	1146148.0	90791.0	1055357.0	29.677228224904912	4510.938690185547	100641539.5538994	4.482183708815063e-05	0
2370	2	533249.0	16319.0	516930.0	14.622379384127008	1213.6574888825417	56331836.73629021	2.1544788155303956e-05	0
2374	2	717585.0	36350.0	681235.0	2.58063824283364	2214.187612351263	503231136.9926719	4.399941596585877e-06	0
2380	2	2152477.0	104644.0	2047833.0	74.4405073206636	11761.600156664848	94363068.62958904	0.00012464198470307918	0
2383	2	3704787.0	473424.0	3231363.0	109.29860394051734	15411.103155612946	91177676.07808833	0.00016902276761708907	0
2384	2	967900.0	14094.0	953806.0	17.655303775490104	2718.916781425476	91610608.45275567	2.9679060398639786e-05	0
2392	2	2512953.0	158771.0	2354182.0	186.2119884990357	13779.687148928642	47315159.88523842	0.0002912319684082413	0
2394	2	1389041.0	56810.0	1332231.0	33.46297206589277	4617.890145093203	93258516.86544707	4.951708755733132e-05	0
2396	2	917972.0	14255.0	903717.0	23.205010589935796	3225.4964720010757	90895254.99173233	3.5485861966000986e-05	0
2397	2	978532.0	65717.0	912815.0	26.151537113719517	3765.8213443756104	93083150.30951542	4.045653087431711e-05	0
2398	2	2068041.0	54326.0	2013715.0	63.57095449797961	9344.930311203003	94047119.29292685	9.936434397417872e-05	0
2415	2	1013693.0	16425.0	997268.0	18.286316066799742	3017.2421510219574	93318906.41356835	3.233259225788846e-05	0
2423	2	1038232.0	28280.0	1009952.0	22.050965272059496	4851.212359853089	137127026.61739373	3.537750711527309e-05	0
2427	2	742949.0	11216.0	731733.0	2.27842525176089	1590.3408257291012	422369929.9209346	3.7652794696507027e-06	0
2431	2	655506.0	22370.0	633136.0	11.689973826669616	1893.7757599204779	93466521.05721775	2.0261541121886392e-05	0
2440	2	1300458.0	20309.0	1280149.0	45.77677956679418	6134.08846195042	86797522.6104647	7.06712389647267e-05	0
2441	2	1300458.0	20309.0	1280149.0	45.77677956679418	6134.08846195042	86797522.6104647	7.06712389647267e-05	0
2442	2	1300458.0	20309.0	1280149.0	45.77677956679418	6134.08846195042	86797522.6104647	7.06712389647267e-05	0
2454	2	921625.0	99344.0	822281.0	19.166729218386983	2951.6762996315956	94257030.63809994	3.131518444459133e-05	0
2467	2	1191771.0	206456.0	985315.0	27.676567595345634	3874.7194633483887	93780131.6492913	4.131706146285486e-05	0
2473	2	842927.0	8972.0	833955.0	22.646966988699777	3170.5753784179688	92712652.58328114	3.419787148868307e-05	0
2479	2	2115347.0	180768.0	1934579.0	58.866212031804025	8947.664228834212	93449806.17541026	9.574834443250711e-05	0
2480	2	2115347.0	180768.0	1934579.0	58.866212031804025	8947.664228834212	93449806.17541026	9.574834443250711e-05	0
2495	2	2935070.0	198675.0	2736395.0	82.83549361414724	12756.666016578674	92536629.38536961	0.0001378553130939471	0
2501	2	736043.0	15516.0	720527.0	18.68725491808011	2429.3431393504143	84796595.92529583	2.864906442106024e-05	0
2507	2	589085.0	15122.0	573963.0	11.054538328307016	1547.6353659629822	93999605.81429711	1.6464275063242772e-05	0
2508	2	573687.0	1938.0	571749.0	9.704557642243266	1484.7973192632198	92426855.94608979	1.606456591068362e-05	0
2515	2	755478.0	22477.0	733001.0	14.289034605451993	2000.464844763279	92238510.96466257	2.168795683973775e-05	0
2533	2	2429277.0	185697.0	2243580.0	66.28392193414881	10539.14358752966	100674981.83927034	0.00010468483226901015	0
2534	2	451179.0	3087.0	448092.0	7.018143028229266	1003.5944530367851	93903949.5807418	1.0687457316945553e-05	0
2537	2	588772.0	775.0	587997.0	10.363077343367845	1440.4677507281303	89534237.27195248	1.6088457271968872e-05	0
2540	2	821878.0	7245.0	814633.0	18.224679448008537	2733.7019172012806	97225887.35821746	2.8117016892108933e-05	0
2543	2	716936.0	32534.0	684402.0	11.021519738435746	1543.0127633810043	93904330.35923868	1.6431753013711755e-05	0
2548	2	720463.0	16328.0	704135.0	17.603221826042446	2464.4510556459427	93577293.8441907	2.6335994068703625e-05	0
2554	2	829495.0	15360.0	814135.0	18.358443602237827	2808.8418711423874	93824924.31962717	2.993705448217247e-05	0
2557	2	374675.0	8660.0	366015.0	10.46257228891348	1684.47413851507	93470875.99143326	1.8021379607798418e-05	0
2558	2	388912.0	221.0	388691.0	3.23451518842553	773.0491300337017	167191599.40401617	4.623731890773048e-06	0
2559	2	798583.0	44522.0	754061.0	26.424063504383128	2457.437905907631	60855471.080808	4.038154437494172e-05	0
2561	2	752518.0	4682.0	747836.0	17.83039880820683	2496.2558331489563	92646964.91824517	2.6943741064283512e-05	0
2564	2	885008.0	30139.0	854869.0	22.63999906476115	3214.879867196083	92808186.8598899	3.464004605595306e-05	0
2566	2	773926.0	7358.0	766568.0	16.37807974953582	2260.1750054359436	90783013.89321554	2.4896452634790224e-05	0
2572	2	432690.0	15625.0	417065.0	19.817617407092698	2873.554524028441	93084477.36076412	3.087039435040829e-05	0
2582	2	393837.0	8857.0	384980.0	3.3591350657067127	1175.6972729973495	209527238.41338757	5.611190611302541e-06	0
2583	2	553786.0	2331.0	551455.0	3.234905799251918	1096.6330659464002	209368858.89364958	5.237804092457909e-06	0
2595	2	823578.0	6750.0	816828.0	26.25118217468262	3675.1655044555664	92717160.38396135	3.963846055288934e-05	0
2599	2	693513.0	47419.0	646094.0	9.171151970355016	1458.2131632864475	91590413.80382784	1.592102385747169e-05	0
2623	2	492717.0	12459.0	480258.0	8.247957992028178	1154.714118883945	90788644.62813279	1.2718706437502343e-05	0
2630	2	2537586.0	340666.0	2196920.0	65.19717942605352	10235.957169890404	96332640.28403595	0.0001062563751985804	0
2636	2	675696.0	5902.0	669794.0	9.5387788045488	1392.6617054641247	93707432.89943883	1.4861806180931723e-05	0
2643	2	1592217.0	119113.0	1473104.0	66.46301702541463	9038.97031545639	86249723.84217097	0.00010479999138312456	0
2645	2	1307993.0	591.0	1307402.0	46.365660533008956	6908.483419418335	91298598.94396988	7.566910663829666e-05	0
2648	2	349512.0	21217.0	328295.0	8.448121546521886	1216.5295026991516	91097179.58879475	1.3354195027666791e-05	0
2653	2	609298.0	1102.0	608196.0	17.359348784174237	1215.1544148921967	42284492.093433514	2.8737590419843346e-05	0
2654	2	476029.0	5732.0	470297.0	9.565076987138566	1626.0630878135562	105704678.4846522	1.5383075859311683e-05	0
2655	2	728518.0	18354.0	710164.0	10.086373765174656	1472.6105697154999	93506616.11403024	1.57487312760807e-05	0
2667	2	539661.0	4401.0	535260.0	10.943382140642367	1761.8845246434212	91200282.31396073	1.931884945901879e-05	0
2669	2	826509.0	67249.0	759260.0	17.61650615291936	2712.9419475495815	93880781.48101306	2.8897735028955434e-05	0
2681	2	326679.0	479.0	326200.0	4.653269241507872	772.4426940903068	101269567.44312082	7.627589547315464e-06	0
2683	2	284180.0	50467.0	233713.0	10.034345294753818	461.57988355867565	29789072.715081595	1.549493963687521e-05	0
2684	2	313096.0	9780.0	303316.0	6.633759673526793	1094.5703461319208	93633193.34221688	1.1689982014512863e-05	0
2686	2	321180.0	688.0	320492.0	5.112652530627591	644.1942188590765	83101948.13325983	7.751854599438099e-06	0
2688	2	1652579.0	324858.0	1327721.0	15.27841955081116	4873.81583670876	184593453.5353898	2.6402972279698768e-05	0
2695	2	446979.0	13130.0	433849.0	9.393576337000379	1446.6107558980584	90943122.6285908	1.5906763635178623e-05	0
2702	2	806578.0	10898.0	795680.0	27.315089590377635	3031.9749445319176	63610544.95697155	4.766465916276702e-05	0
2708	2	347341.0	331.0	347010.0	5.860227835503734	902.4750866675749	92840650.38576946	9.720688975331712e-06	0
2709	2	424496.0	33261.0	391235.0	8.924093681130003	1258.2972090393305	92805907.26234157	1.3558374096623023e-05	0
2717	2	1132765.0	16999.0	1115766.0	31.920735680465157	4500.823730945587	95219905.8221686	4.7267676774972496e-05	0
2721	2	1439717.0	251520.0	1188197.0	83.43577286871997	5506.761009335518	43347559.52996862	0.00012703739423965455	0
2724	2	481073.0	40249.0	440824.0	25.348171040415764	1368.8012361824512	36761140.29228926	3.723500482572247e-05	0
2735	2	870252.0	53000.0	817252.0	56.35299918540689	2423.178964972496	28415530.599807747	8.527656932047191e-05	0
2740	2	871888.0	3708.0	868180.0	19.83198219708034	2776.4775075912476	93546514.99824376	2.968018111250187e-05	0
2743	2	1047813.0	44247.0	1003566.0	17.571923372575213	2460.06927216053	93543751.4310939	2.629859541150286e-05	0
2746	2	568994.0	23701.0	545293.0	9.17264014641444	1375.8960219621658	93193061.17054965	1.4763932042581824e-05	0
2748	2	1481574.0	13846.0	1467728.0	41.977644677097736	6212.6914122104645	94827545.30276003	6.551568315276889e-05	0
2761	2	205839.0	310.0	205529.0	4.54826139587147	750.4631303187925	93262525.78954968	8.046781104902093e-06	0
2763	2	815571.0	13082.0	802489.0	20.47573330615248	2866.602662861347	93759719.57538995	3.0573925304420094e-05	0
2766	2	428576.0	2280.0	426296.0	8.537307770999327	1246.4469345659018	93213043.8936864	1.3372022653691362e-05	0
2771	2	1281605.0	103334.0	1178271.0	31.9597493854436	3515.572432398796	71371332.8470172	4.9257486054440714e-05	0
2772	2	1742322.0	270743.0	1471579.0	34.45143951557169	6924.7393426299095	125968526.45438083	5.4971980204417856e-05	0
2775	2	447052.0	4573.0	442479.0	14.51685214916865	2177.5278223752975	92633067.19240849	2.350702495743066e-05	0
2786	2	1161126.0	19002.0	1142124.0	22.501173073904855	3150.1642303466797	94367505.33221887	3.338187461093298e-05	0
2790	2	633860.0	14981.0	618879.0	18.43368317910603	2580.7156450748444	93130249.97149406	2.771082055363072e-05	0
2795	2	843527.0	11938.0	831589.0	15.915930006328045	2371.4735709428787	93805369.81066687	2.528078697125089e-05	0
2798	2	838918.0	5540.0	833378.0	22.67296571127126	3219.561131000519	93062252.86543998	3.459577897448633e-05	0
2799	2	486684.0	5843.0	480841.0	8.67923517250701	1319.2437462210655	91613295.55422658	1.4400134153455876e-05	0
2801	2	583142.0	8816.0	574326.0	9.56957693121263	1339.7407703697681	92279201.8819275	1.4518339377100213e-05	0
2803	2	1251192.0	14605.0	1236587.0	30.72672473859487	4885.5492334365845	93684248.48041962	5.214909990400023e-05	0
2805	2	1128325.0	37798.0	1090527.0	14.655676058847027	4440.669845830649	184918430.1700543	2.4014209085308208e-05	0
2819	2	984574.0	14238.0	970336.0	32.84308750097241	4598.032250136137	92407522.0956114	4.9758203075488656e-05	0
2824	2	304883.0	1038.0	303845.0	3.6180546311927695	506.5276483669877	93588058.21946068	5.412310694375113e-06	0
2826	2	309095.0	2776.0	306319.0	2.975755619414392	871.8963964884169	176708322.6181456	4.9340992182497505e-06	0
2838	2	761900.0	15913.0	745987.0	16.36746581411594	2520.5897353738546	92801332.39063221	2.7161137350526816e-05	0
2839	2	637745.0	23214.0	614531.0	6.303737263020859	1380.5184606015682	136879543.1289636	1.0085644860027675e-05	0
2842	2	791541.0	24531.0	767010.0	25.903630823961326	2901.2066522836685	64697072.09390816	4.4842935829809284e-05	0
2848	2	606395.0	701.0	605694.0	8.937057645200458	1304.810416199267	91859565.7215981	1.420440436387213e-05	0
2852	2	998203.0	64129.0	934074.0	28.579051408645334	4315.436762705445	92309156.18306753	4.6749823540224665e-05	0
2853	2	2552506.0	394456.0	2158050.0	56.53295818193635	7575.416396379471	90285687.79964906	8.390495305512771e-05	0
2855	2	275000.0	4642.0	270358.0	5.84473206229961	865.0203452203423	92853173.41969937	9.316001956232795e-06	0
2861	2	662193.0	602.0	661591.0	12.128826241699054	1685.9068475961685	91195730.2000787	1.8486686206660954e-05	0
2869	2	986430.0	77680.0	908750.0	0.9616478207044289	2529.133768452648	1564670738.468153	1.616399991559071e-06	6
2870	2	425047.0	7571.0	417476.0	6.571698331997698	1629.781186335429	141653531.35744444	1.1505404565050244e-05	0
2872	2	1494422.0	103474.0	1390948.0	31.396318420560824	4521.069852560759	95228410.06192435	4.747606149909291e-05	0
2876	2	809250.0	27359.0	781891.0	16.71042863250553	2573.4060094058514	94643070.99055062	2.7190643567163898e-05	0
2888	2	6071851.0	608887.0	5462964.0	346.8376299842956	43701.54137802124	77489010.3744318	0.0005639708284678385	0
2897	2	829453.0	21802.0	807651.0	19.067105855260575	2936.334301710129	93329762.34742261	3.1461928412284425e-05	0
2903	2	1223465.0	28160.0	1195305.0	28.493344753980637	4103.041644573212	92978412.43166015	4.412897077145707e-05	0
2904	2	1562076.0	29433.0	1532643.0	42.148254515309084	6406.534686326981	95809380.96971765	6.686750943889185e-05	0
2905	2	714563.0	17104.0	697459.0	37.792693248816896	2645.488527417183	46211304.94653007	5.7247648177825984e-05	0
2927	2	553355.0	16150.0	537205.0	10.571091939825001	1744.230170071125	95869455.76834796	1.8193804857782408e-05	0
2928	2	1083846.0	57235.0	1026611.0	4.574555032371546	3700.8150211885804	483352731.25180787	7.656551379370609e-06	0
2933	2	1150646.0	125636.0	1025010.0	18.0897067708716	2641.0971885472536	84664152.02746215	3.1194987787636164e-05	0
2935	2	817018.0	27138.0	789880.0	19.73246564020384	2979.60231167078	91715583.6008653	3.2487415929637814e-05	0
2942	2	1357622.0	131859.0	1225763.0	27.123935017456002	3987.2184475660324	92461595.49858014	4.3122968255801524e-05	0
2951	2	3012909.0	337477.0	2675432.0	182.2552664543127	14033.655516982079	48684032.293893754	0.0002882599253953388	0
2954	2	1328622.0	17905.0	1310717.0	32.442343239982925	4671.697426557541	88594334.61115575	5.273133374794017e-05	0
2956	2	523862.0	12360.0	511502.0	7.624021149258695	1166.4752358365804	91809982.6533165	1.2705320294431437e-05	0
2958	2	839208.0	28938.0	810270.0	20.998590284450486	3233.782903805375	96369567.11215708	3.3556059248889495e-05	0
2975	2	1040053.0	109620.0	930433.0	22.648369959195456	3397.2554938793182	92160930.7238147	3.6862209042355685e-05	0
2989	2	1276959.0	48398.0	1228561.0	22.36012758408393	3197.498244524002	97508991.56508787	3.2791829688748774e-05	0
2992	2	1123608.0	101599.0	1022009.0	23.841500642584332	3194.7610861063004	88640538.80814782	3.6041760678158676e-05	0
2993	2	1937560.0	196268.0	1741292.0	54.833786516530175	7676.730112314224	93094526.28495334	8.246167007517172e-05	0
2996	2	679777.0	422.0	679355.0	17.81580634031977	2494.2128876447678	91774895.81392358	2.7177507155135986e-05	0
2998	2	1175652.0	94453.0	1081199.0	24.16439415443511	2029.8091089725494	52570226.32842971	3.86113823496103e-05	0
2999	2	1175652.0	94453.0	1081199.0	24.16439415443511	2029.8091089725494	52570226.32842971	3.86113823496103e-05	0
3002	2	939745.0	246.0	939499.0	21.350171443394252	2989.0240020751953	93542866.01549901	3.1953521731736844e-05	0
3008	2	954966.0	7116.0	947850.0	17.186065636362347	2406.0491890907288	92225467.37311547	2.6088771980483487e-05	0
3015	2	926965.0	13527.0	913438.0	11.744484140049844	1973.0733355283737	110423495.41423875	1.7868238350241107e-05	0
3016	2	926965.0	13527.0	913438.0	11.744484140049844	1973.0733355283737	110423495.41423875	1.7868238350241107e-05	0
3017	2	754845.0	47759.0	707086.0	18.995397685438785	2887.3004481866956	92532293.67950273	3.120316522345404e-05	0
3023	2	3415433.0	264539.0	3150894.0	140.23594761146626	19913.50456082821	91661374.81145056	0.00021725077331417647	0
3025	2	1358950.0	23843.0	1335107.0	24.061100941857482	3681.3484441041946	93661353.76930122	3.9304881853104356e-05	0
3030	2	207752.0	11835.0	195917.0	31.27232522230882	813.0804557800293	19381938.14618607	4.195042052283225e-05	0
3032	2	1445286.0	52406.0	1392880.0	58.5763687052897	8200.691618740559	92232124.2513756	8.891361535152162e-05	0
3034	2	567131.0	11220.0	555911.0	10.250811994075775	1455.61530315876	91504421.11132585	1.5907595343265804e-05	0
3045	2	762958.0	16874.0	746084.0	8.1640470301226	1771.598205536604	129004350.48723221	1.3732856286206737e-05	0
3051	2	573905.0	11994.0	561911.0	18.128407580973384	2592.362284079194	78503795.77834758	3.3022126616636836e-05	0
3057	2	1310123.0	12683.0	1297440.0	31.44959287238277	4811.787709474564	93815741.79842052	5.1289768830198334e-05	0
3060	2	1938004.0	176693.0	1761311.0	51.734719109492026	7139.3912371098995	90877829.85792762	7.856031826762534e-05	0
3070	2	1015574.0	26727.0	988847.0	26.702883589187724	3978.729654788971	95006096.07085599	4.1878677467408155e-05	0
3073	2	690222.0	16294.0	673928.0	18.110129874731815	2535.418182462454	90367654.69899292	2.8056700053882322e-05	0
