	region	municipality	total_area_ghs	nres_area_ghs	res_area_ghs	msft_commercial_bldg_area	msft_commercial_bldg_count	msft_residential_bldg_area	msft_residential_bldg_count	msft_building_count	msft_area_sum	avgPOP2015	sumPOP2015	boundary_area	sum_population_density	index_gt	city	year	city_id	total_area	population	city_type	wastewater	railway_length	road_length	RES-electricity	COM-electricity	MUN-electricity	IND-electricity	AFF-electricity	RES-coal	COM-coal	MUN-coal	IND-coal	AFF-coal	RES-natural_gas	COM-natural_gas	MUN-natural_gas	IND-natural_gas	AFF-natural_gas	RES-oil	COM-oil	MUN-oil	IND-oil	AFF-oil	RES-kerosene	COM-kerosene	MUN-kerosene	IND-kerosene	AFF-kerosene	RES-lpg	COM-lpg	MUN-lpg	IND-lpg	AFF-lpg	RES-biomass	COM-biomass	MUN-biomass	IND-biomass	AFF-biomass	RES-district_heating	COM-district_heating	MUN-district_heating	IND-district_heating	AFF-district_heating	gt_point_geometry	res_com_electricity	res_com_non_electricity	res_com_non_electricity_adjusted	bottom_up_emissions_estimate_ghs	bottom_up_emissions_estimate_msft	bottom_up_emissions_estimate_ghs_adjusted	absolute_percent_error_ghs	absolute_percent_error_msft	absolute_percent_error_ghs_adjusted	state_x	city_x	state_y	city_y	NAME_x	LABEL_x	FIPSCODE_x	NAME_y	LABEL_y	FIPSCODE_y	graced_emissions_2019(metric tonnes/year)	absolute_percent_error_graced (percent error)	checking_absolute_percentage_error_duke	checking_absolute_percentage_error_graced	edgar_emission_2015(tons_CO2)	absolute_percent_error_edgar (percent error)	checking_absolute_percentage_error_edgar
3392	michigan	fairbanks township-26960	181019.0		181019.0	19227.260358085023	39.0	70140.33231509956	523	562	89367.59267318458	1.0494846424220927	213.04538241168484	123517807.86866347	1.7248151184662867e-06																																																			None					3365.650178574393									Fairbanks	Fairbanks Township	26960	Fairbanks	Fairbanks Township	26960	74.61125998514734				483.9630285184652		
3393	michigan	wexford township-86500	321014.0	2909.0	318105.0	34946.860421041456	58.0	135041.36907958068	948	1006	169988.22950062214	7.034828688242013	1111.502932742238	94622282.27201714	1.1746735610824992e-05																																																			None				11724.48784755612	6392.910339007885	6943.241703322734								Wexford	Wexford Township	86500	Wexford	Wexford Township	86500	421.0382924290432				1347.1203305740278		
3394	michigan	duplain township-23460	962336.0	15045.0	947291.0	204396.27128454452	264.0	262117.38567398084	1647	1911	466513.65695852536	17.395981225797108	2435.437371611595	91736821.09019029	2.654808988004081e-05	522.0	Elsie	2015.0	4992084.0		973.0	RUR				12600000.0	2880000.0		29160000.0	432000.0						31397723.28	2473760.016		11417353.92	114173.5392	294277.913332	204715.070144		678118.669852	179125.686376																					POINT (-84.38693 43.08864)	44640000.0	46465948.86932801	2422.269914558069	35182.584447683395	18143.408860628457	20835.126509918104	1352.463420208985	649.02506742064	760.1488374477609					Duplain	Duplain Township	23460	Duplain	Duplain Township	23460	800.7987837249005	66.9401506862623	760.1488374477609	66.9401506862623	2078.259190925853	14.201997950958267	14.201997950958287
3395	michigan	cleveland township-16400	312409.0	2856.0	309553.0	52917.83861963129	94.0	134191.69135036052	863	957	187109.5299699918	7.46200634977318	1037.218882618472	86369939.0317581	1.2009026453487343e-05																																																			None				11410.34278555548	7116.567758432484	6757.204997605954								Cleveland	Cleveland Township	16400	Cleveland	Cleveland Township	16400	342.982055444786				829.328588405294		
3396	michigan	livingston township-48140	1109541.0	157191.0	952350.0	187490.94503234344	270.0	272175.6058958186	1559	1829	459666.55092816206	19.720042298206046	3115.766683116555	88737853.26328383	3.511203582840937e-05																																																			None				41336.181686900876	17800.36663831082	24479.286794982698								Livingston	Livingston Township	48140	Livingston	Livingston Township	48140	2614.410029109681				2647.603646696927		
3397	michigan	port huron township-65840	2416861.0	259076.0	2157785.0	427437.851247879	471.0	762021.6859155028	4606	5077	1189459.537163382	211.83216408799802	11862.601188927889	33959600.16852927	0.0003493151017696931																																																			None				89580.76010419067	45742.65027200586	53049.72613370171								Port Huron	Port Huron Township	65840	Port Huron	Port Huron Township	65840	10497.094778822784				17253.156722780954		
3398	michigan	garfield township-31640	566688.0		566688.0	75644.83547602905	127.0	204164.87980537018	1346	1473	279809.7152813992	17.467495059876732	2305.7093479037285	87233435.05755222	2.6431486349041946e-05																																																			None					10623.084658660782									Garfield	Garfield Township	31640	Garfield	Garfield Township	31640	1706.3150177854334				3932.1570540260745		
3399	michigan	locke township-49040	766546.0	6332.0	760214.0	122160.13911732286	220.0	228453.48240617837	1368	1588	350613.62152350124	14.411687124371529	2161.7530686557293	93453366.71708076	2.313189074504064e-05																																																			None				27993.39197953896	13462.267712796725	16577.68673028297								Locke	Locke Township	49040	Locke	Locke Township	49040	850.9934471260519				2297.539766717107		
3400	michigan	boston township-09680	1540553.0	41426.0	1499127.0	265583.2077194702	294.0	503003.0456685228	3238	3532	768586.253387993	39.479080212116244	5527.071229696274	93192433.26037616	5.9308154496340324e-05	187.0	Saranac	2015.0	5008971.0		1335.0	RUR				15120000.0	8280000.0		9720000.0	16200.0						36154954.08	8658160.056		18077477.04	4376.652336	358251.372752	460608.907824		486198.291592	6525.29286084																					POINT (-85.21307 42.92948)	33120000.0	64195649.748168	3346.5192213719974	56417.65763316227	29498.696011736363	33410.536850358694	1585.8608572411636	781.4739752082633	898.366799658217					Boston	Boston Township	09680	Boston	Boston Township	09680	1459.7717832925953	56.37939940789817	898.366799658217	56.37939940789817	7298.825260928314	118.10199727273525	118.1019972727352
3401	michigan	riverton township-68860	518592.0	1035.0	517557.0	103780.39638860783	154.0	164465.2053617538	1130	1284	268245.6017503616	7.818016501665116	1172.7024752497673	91288744.66295263	1.2846079542220726e-05																																																			None				18920.461535609404	10356.59260459824	11204.697321387888								Riverton	Riverton Township	68860	Riverton	Riverton Township	68860	340.1570386215869				2282.1273960438693		
3402	michigan	wellington township-85180	151523.0		151523.0	35053.11226189492	52.0	64724.9511316473	517	569	99778.06339354222	1.3917549009338117	321.4953821157105	138217887.74791214	2.326004161647065e-06																																																			None					3832.7020240930487									Wellington	Wellington Township	85180	Wellington	Wellington Township	85180	157.1813497113183				702.6729746515161		
3403	michigan	lincoln township-47700	249085.0	403.0	248682.0	12265.754351319167	27.0	98209.12988337733	757	784	110474.8842346965	8.160742483876803	1166.9861751943827	92578567.38263428	1.260536005457008e-05																																																			None				9087.17018694264	4097.079494436572	5381.4221847074305								Lincoln	Lincoln Township	47700	Lincoln	Lincoln Township	47700	261.9828116275362				523.342771695962		
3404	michigan	handy township-36340	1758523.0	199585.0	1558938.0	386033.85136244795	357.0	628516.5784504118	3970	4327	1014550.4298128597	60.70516387417036	8255.902286887169	89428030.5828449	9.231895450542226e-05	197.0	Fowlerville	2015.0	4993272.0		2916.0	URB				35280000.0	16920000.0		28440000.0							82775815.92	17126030.88		62795446.56		742092.129272	1100343.502024		1279469.1884																						POINT (-84.07301 42.66059)	80640000.0	165819198.17969602	8644.154801107554	65240.6670395532	39134.62040561529	38635.5230208234	654.7373750316697	352.7292870854311	346.9554734937547					Handy	Handy Township	36340	Handy	Handy Township	36340	2689.4134866522168	68.8874904657234	346.9554734937547	68.8874904657234	9429.48798173896	9.085135547674165	9.085135547674165
3405	michigan	soo township-74620	649698.0	14931.0	634767.0	54749.53049834788	87.0	156677.44613161866	1097	1184	211426.97662996655	13.131365662820583	3637.3882886013016	175599155.57251897	2.07141559237119e-05																																																			None				23779.02324611268	8013.614383286999	14081.937566347928								Soo	Soo Township	74620	Soo	Soo Township	74620	3587.841532975438				32084.389181686645		
3406	michigan	portage township-65540	910028.0	43525.0	866503.0	82406.88642706066	131.0	269154.2968204522	2126	2257	351561.1832475129	8.628826512252552	4426.588000785559	302282708.94861984	1.4643867709740433e-05																																																			None				33431.93045339939	13277.417634039108	19798.38921450312								Portage	Portage Township	65540	Portage	Portage Township	65540	1202.4471898426914				11501.805139785138		
3407	michigan	superior township-77560	2040745.0	192525.0	1848220.0	468385.7575404637	821.0	738280.9964890566	4579	5400	1206666.7540295203	104.57374226405526	15790.635081872344	92058159.15105295	0.0001715289033312343																																																			None				75495.26151226799	46596.25826796836	44708.293867565095								Superior	Superior Township	77560	Superior	Superior Township	77560	20786.230031089417				59265.48194728776		
3408	michigan	caledonia township-12460	604788.0	752.0	604036.0	62852.44068251234	108.0	232022.6945122659	1730	1838	294875.13519477827	3.488547291942374	1050.0527348746546	188136506.4172761	5.581334292163888e-06																																																			None				22062.750050072158	11101.96460647718	13065.56057965273								Caledonia	Caledonia Township	12460	Caledonia	Caledonia Township	12460	257.4907958344066				1151.0595325246586		
3409	michigan	thompson township-79580	333025.0	12728.0	320297.0	22102.76355284548	50.0	137531.94369339602	1049	1099	159634.7072462415	1.4883122943746245	736.7145857154392	306029909.3871484	2.407328705847002e-06																																																			None				12216.762525815639	5944.3928385135305	7234.766767788021								Thompson	Thompson Township	79580	Thompson	Thompson Township	79580	611.4111233326921				7744.068605627227		
3410	michigan	bangor township-05120	4035849.0	687587.0	3348262.0	735078.3961645365	652.0	1054605.6096750905	6403	7055	1789684.005839627	242.52682064828417	15279.189700841904	38578010.10593932	0.00039605955980838886																																																			None				150995.64351213572	69332.76820483338	89419.62008788677								Bangor	Bangor Township	05120	Bangor	Bangor Township	05120	7515.199708490592				11088.223239679592		
3411	michigan	lagrange township-44140	1027475.0	115201.0	912274.0	256828.69489819926	285.0	303741.64859722264	2074	2359	560570.3434954219	25.7652408891254	3478.307520031929	89792513.80487788	3.873716608035284e-05	22.0	Cassopolis	2015.0	4988232.0		1725.0	RUR				20520000.0	11520000.0		14040000.0	234000.0						49475200.32	12368800.08		31397723.28	62795.44656	473403.599708	703708.05362		575761.13478	94680.7199416																					POINT (-86.01001 41.91171)	46080000.0	94994596.46810801	4952.068313882471	38111.20976129688	21863.355437800565	22569.45842064001	669.6018581661551	341.4994715745243	355.758220405997					Lagrange	Lagrange Township	44140	Lagrange	Lagrange Township	44140	2041.421733900255	58.77638181651496	355.758220405997	58.776381816514956	3020.261871202263	39.01009275790164	39.01009275790164
3412	michigan	fremont township-30740	456205.0	1672.0	454533.0	77430.18092738675	128.0	127577.19983529378	818	946	205007.38076268055	7.230725458004331	1077.3780932426453	90747891.22271654	1.1872210788882218e-05																																																			None				16648.51908249036	7904.65236677666	9859.25300065079								Fremont	Fremont Township	30740	Fremont	Fremont Township	30740	869.839509766772				5339.741082188883		
3413	michigan	jefferson township-41620	815178.0	2364.0	812814.0	83607.46770168575	158.0	337920.7191521927	2408	2566	421528.18685387843	20.283650519785944	3123.682180047035	93521329.00489268	3.34007462606056e-05																																																			None				29745.259682832722	15835.969840767943	17615.142784173535								Jefferson	Jefferson Township	41620	Jefferson	Jefferson Township	41620	578.3351861053346				1392.5804866416818		
3414	michigan	backus township-04720	137009.0		137009.0	20945.244840709915	24.0	51065.702991434286	404	428	72010.9478321442	1.7501757943071425	245.02461120299995	93237275.82896315	2.627968363774156e-06																																																			None					2742.0785833610257									Backus	Backus Township	04720	Backus	Backus Township	04720	180.3928638934457				2355.250732281427		
3415	michigan	fillmore township-28120	1362984.0	136093.0	1226891.0	470366.41268082464	511.0	313761.189350213	1830	2341	784127.6020310376	22.00685370296513	2398.7470536231995	73391538.2696248	3.268424548904693e-05																																																			None				50463.631599044034	31195.80310219858	29884.562632953875								Fillmore	Fillmore Township	28120	Fillmore	Fillmore Township	28120	7740.676914177857				16994.788254159714		
3416	michigan	lamotte township-45460	413141.0	899.0	412242.0	89397.79868307525	152.0	118638.13163811369	751	903	208035.93032118893	5.929877844098565	847.9725317060947	91914160.5407312	9.225700661546278e-06																																																			None				15073.56750226392	8081.166552822846	8926.566674840693								Lamotte	Lamotte Township	45460	Lamotte	Lamotte Township	45460	225.8627545049049				659.5301371996567		
3417	michigan	blue lake township-09320	231672.0	3399.0	228273.0	12235.320095275627	22.0	111952.54189465109	904	926	124187.86198992672	2.5787495774266844	361.0249408397358	93836218.20510058	3.847394404265451e-06																																																			None				8468.596905813718	4597.068737869672	5015.103087622883								Blue Lake	Blue Lake Township	09320	Blue Lake	Blue Lake Township	09320	95.44692848236662				277.21753062735706		
3418	michigan	ellsworth township-25440	257254.0		257254.0	15822.355227655897	29.0	121330.3257135703	939	968	137152.6809412262	6.211149400075277	931.6724100112915	91537778.99432117	1.017800978183107e-05																																																			None					5089.736135145748									Ellsworth	Ellsworth Township	25440	Ellsworth	Ellsworth Township	25440	211.9880692125024				666.5447055318381		
3419	michigan	sunfield township-77440	747147.0	22242.0	724905.0	112593.82815269948	162.0	233691.93774097235	1499	1661	346285.76589367184	13.361251159728347	2057.6326785981655	94554930.65775351	2.1761241473973196e-05	74.0	Sunfield	2015.0	5011569.0		584.0	RUR				6480000.0	2592000.0		648000.0	345600.0						17126030.88	2664049.248		627954.4656	93241.72368	153536.302608	191920.37826		217509.762028	140741.610724																					POINT (-84.9925 42.76226)	9720000.0	20981001.036496	1093.7395840325364	27373.65921794556	13251.61714876731	16210.680988867358	2402.7583912635687	1111.5879631886032	1382.1335193062853					Sunfield	Sunfield Township	77440	Sunfield	Sunfield Township	77440	509.11903290398647	53.45153084549592	1382.1335193062853	53.451530845495924	3774.6887515417056	245.11768675544403	245.11768675544405
3420	michigan	wilmot township-87640	181222.0		181222.0	18605.269842343547	32.0	95057.31561275451	721	753	113662.58545509806	5.698626413410811	940.2733582127839	93324976.83982286	1.007525948628533e-05																																																			None					4248.335188737391									Wilmot	Wilmot Township	87640	Wilmot	Wilmot Township	87640	247.93541396937903				905.9078454317636		
3421	michigan	chesterfield township-15340	6718044.0	848597.0	5869447.0	1859100.995593352	1686.0	2424766.3020280236	13403	15089	4283867.297621376	398.2031312053854	43802.34443259239	72135393.63392079	0.0006072240300633068																																																			None				249712.74654635557	166507.63908424732	147879.88850475175								Chesterfield	Chesterfield Township	15340	Chesterfield	Chesterfield Township	15340	20901.66803478585				22416.25912463485		
3422	michigan	empire township-26000	411307.0	6089.0	405218.0	54030.58262686651	104.0	130486.86889613733	889	993	184517.45152300384	7.217610864664467	1219.7762361282948	99638009.97993247	1.2242077459936855e-05	54.0	Empire	2015.0	4992168.0		375.0	RUR				10080000.0	4320000.0		1440000.0	338400.0						25689046.32	3805784.64		3044627.712	91338.83136	243099.145796	294277.913332		104916.4734488	140741.610724																					POINT (-86.06009 44.81111)	15840000.0	33181752.2045768	1729.7647424245886	15035.320763863918	7028.167752009765	8903.916956360212	769.2118873222671	306.30772379823594	414.7472796722465					Empire	Empire Township	26000	Empire	Empire Township	26000	291.7037004162622	83.13622117147646	414.7472796722465	83.13622117147646	1230.2138337879378	28.87970233087517	28.87970233087517
3423	michigan	banks township-05240	636230.0	9845.0	626385.0	105003.45905504518	159.0	236871.75131473877	1669	1828	341875.210369784	8.055886791340816	1570.897924311459	118791912.3033196	1.322394676415661e-05	361.0	Ellsworth	2015.0	4992014.0		342.0	RUR				4680000.0	2700000.0		2736000.0							12368800.08	2664049.248		2949483.096		118990.6345212	191920.37826		125387.9804632																						POINT (-85.24618 45.16556)	10116000.0	18418631.417244397	960.1632557809504	23259.7299270726	13048.85609601759	13774.412062812393	2322.4765722943916	1259.0247301646928	1334.5906261127388					Banks	Banks Township	05240	Banks	Banks Township	05240	463.3375410285018	51.74387915400435	1334.5906261127388	51.74387915400435	3176.8158873129723	230.8620558208202	230.8620558208202
3424	michigan	blair township-08880	1800203.0	218950.0	1581253.0	265948.6468122849	327.0	630000.6176894889	4155	4482	895949.2645017739	55.345477870396074	7748.36690185545	93132357.37460032	8.319736684737497e-05																																																			None				66867.7547269134	34146.0592165959	39599.084349278106								Blair	Blair Township	08880	Blair	Blair Township	08880	4295.234938558782				21984.20135349265		
3425	michigan	raisin township-66840	1667553.0	53594.0	1613959.0	203041.23139913348	262.0	683887.6320664037	3985	4247	886928.8634655373	49.738368121641024	6963.371537029743	94721352.51336019	7.351427478875557e-05																																																			None				61116.922695390116	33469.849744915075	36193.441620210026								Raisin	Raisin Township	66840	Raisin	Raisin Township	66840	2987.6691724694388				8342.035344355269		
3426	michigan	wright township-88780	685706.0	67145.0	618561.0	123819.39785232271	168.0	192148.39225769904	1330	1498	315967.7901100218	9.64657820583809	1620.625138580799	112813250.16227211	1.4365556672196483e-05	75.0	Waldron	2015.0	5013911.0		531.0	RUR				6480000.0	1764000.0		1584000.0							16174584.72	1427169.24		3615495.408		153536.302608	140741.610724		63973.45942																						POINT (-84.41884 41.72783)	9828000.0	21575500.740752	1124.7308536154017	25380.5385204774	12207.778721417697	15030.354911826715	2156.5877373144594	985.3955577173231	1236.351258037623					Wright	Wright Township	88780	Wright	Wright Township	88780	421.664921788367	62.5097043943498	1236.351258037623	62.5097043943498	4077.7493710969375	262.55334847347507	262.55334847347507
3427	michigan	sherman township-73200	800688.0	3575.0	797113.0	68307.6065382492	138.0	284253.3617391064	1838	1976	352560.9682773556	21.119572768466814	2956.740187585354	92519219.39101921	3.195811861629653e-05	176.0	Lake Isabella	2015.0	5013285.0		1668.0	RUR				27720000.0	6120000.0		19080000.0	5400000.0						65649785.04	5423243.112		37106400.24	1427169.24	588555.826664	422224.832172		1061959.426372	2175097.62028																					POINT (-84.99725 43.64364)	52920000.0	110252168.47720799	5747.445542716852	29223.445808021395	13236.064689786392	17306.124607510268	408.45972512176775	130.29473861756026	201.1098492171108					Sherman	Sherman Township	73200	Sherman	Sherman Township	73200	554.0304094954272	90.3604061077622	201.1098492171108	90.3604061077622	1278.8081377408369	77.74997382339117	77.74997382339117
3428	michigan	sigel township-73880	393737.0	2540.0	391197.0	88124.30914726158	164.0	84843.36429023925	488	652	172967.6734375008	3.3910529767376145	518.831105440855	92487002.22498994	5.6097731893040765e-06																																																			None				14374.8972559998	6795.08355666081	8512.814155003081								Sigel	Sigel Township	73880	Sigel	Sigel Township	73880	128.8363277937524				438.1123838540607		
3429	michigan	glen arbor township-32380	291448.0	3427.0	288021.0	52826.40575579009	103.0	107353.16112924527	687	790	160179.56688503537	6.018039579239132	806.4173036180437	91563916.98440723	8.807151661667898e-06																																																			None				10648.97798087916	6133.839140693697	6306.324760276639								Glen Arbor	Glen Arbor Township	32380	Glen Arbor	Glen Arbor Township	32380	174.1294021520472				360.28323453549365		
3430	michigan	conway township-17920	875654.0	976.0	874678.0	107379.69456809056	212.0	365023.3569817686	2108	2320	472403.05154985917	23.95183481161411	3736.486230611801	97943242.57626307	3.814950508405317e-05																																																			None				31943.356699672077	17822.74924135884	18916.8558375458								Conway	Conway Township	17920	Conway	Conway Township	17920	1021.5875288961914				2417.509487865634		
3431	michigan	matteson township-52400	475131.0		475131.0	59622.85751165539	112.0	167014.98868903072	1101	1213	226637.8462006861	8.139980559902531	1139.5972783863544	94175002.03302376	1.2100846867905976e-05																																																			None					8595.302055470664									Matteson	Matteson Township	52400	Matteson	Matteson Township	52400	300.6278071031823				2384.695407746737		
3432	michigan	superior township-77540	358967.0	7669.0	351298.0	59572.041809193826	70.0	172060.0271288821	1339	1409	231632.0689380759	2.8349961259443197	1255.9032837933337	271051740.25344855	4.633444827245875e-06																																																			None				13135.03002758232	8777.177250864563	7778.564782334249								Superior	Superior Township	77540	Superior	Superior Township	77540	356.79437486229807				3745.827335735161		
3433	michigan	hay township-37300	353805.0		353805.0	14861.334812680227	32.0	203936.12965060378	1672	1704	218797.464463284	13.739418823542074	1373.9418823542073	58790084.98811057	2.3370299305266642e-05																																																			None					8062.2846669396795									Hay	Hay Township	37300	Hay	Hay Township	37300	228.5940120801109				213.156646386682		
3434	michigan	birch run township-08560	2058093.0	260576.0	1797517.0	370840.75617909105	412.0	530232.3742091262	3138	3550	901073.1303882173	39.05298750559489	5857.948125839233	92147976.46125005	6.35710989085323e-05	117.0	Birch Run	2015.0	4986141.0		1466.0	RUR				18360000.0	28800000.0		1188000.0							40912184.88	34252061.76		2283470.784		358251.372752	1535363.02608		116431.6961444																						POINT (-83.79413 43.25086)	48348000.0	79457763.51897639	4142.133212244239	76503.59486579627	34911.876075149274	45305.42887952455	1746.9612382250268	742.8477377779396	993.7704452768609					Birch Run	Birch Run Township	08560	Birch Run	Birch Run Township	08560	2070.223891716687	50.02034493731253	993.7704452768609	50.02034493731253	7362.378528986609	77.74364443961514	77.74364443961514
3435	michigan	rose township-69600	487343.0	832.0	486511.0	38801.27069381781	81.0	207011.75579750873	1562	1643	245813.02649132654	5.844187375410859	1227.2793488362804	137523897.43534535	8.92411698420099e-06																																																			None				17779.58771901156	9179.762779955425	10529.071847198646								Rose	Rose Township	69600	Rose	Rose Township	69600	388.9667209320576				448.3810845329723		
3436	michigan	elba township-25160	1441309.0	45272.0	1396037.0	166307.30632731793	337.0	520976.21951594227	3064	3401	687283.5258432602	40.407744737279494	6020.753965854645	87458644.1359909	6.88411537285311e-05																																																			None				52819.131138541554	25985.384147650046	31279.489460244306								Elba	Elba Township	25160	Elba	Elba Township	25160	3211.31480989338				21308.275867583667		
3437	michigan	hersey township-37840	576498.0	5902.0	570596.0	79052.36872183184	115.0	206784.0286076642	1583	1698	285836.39732949605	13.377996181308383	1899.6754577457905	92943263.40684259	2.0439087117377184e-05	381.0	Hersey	2015.0	4995861.0		347.0	RUR				5400000.0	1656000.0		1332000.0	504000.0						13320246.24	1712603.088		2949483.096	133202.4624	122829.0420864	97239.6583184		75488.6821156	204715.070144																					POINT (-85.44449 43.84863)	8388000.0	18277889.8065204	952.8263956139083	21059.34555447216	10861.704747515116	12471.344437358412	2110.1975398050945	1039.945828276188	1208.8789830725768					Hersey	Hersey Township	37840	Hersey	Hersey Township	37840	371.6200811475112	60.99813325300717	1208.8789830725768	60.99813325300717	1242.0615562064831	30.355494130304816	30.355494130304816
3438	michigan	norwich township-59300	206127.0		206127.0	24788.47629884288	53.0	70565.01754441098	484	537	95353.49384325386	4.354005910935812	653.1008866403718	91825249.61626442	7.112432466774283e-06																																																			None					3614.6697103158067									Norwich	Norwich Township	59300	Norwich	Norwich Township	59300	320.1994472140873				1712.419065578813		
3439	michigan	burdell township-11680	404219.0	3395.0	400824.0	31790.815705761066	67.0	176878.55877350582	1268	1335	208669.3744792669	8.271875217556953	1340.0437852442265	97070795.72439846	1.3804808905129953e-05	477.0	Tustin	2015.0	5012753.0		227.0	RUR				2844000.0	1836000.0		43200.0							7040701.584	2093181.552		66601.2312		66532.3977968	98519.1275068		8188.60280576																						POINT (-85.45894 44.10251)	4723200.0	9373724.49530936	488.65225794047694	14761.929148012798	7786.319200358743	8742.014441453179	2920.9477001559167	1493.4274473990458	1689.005228032334					Burdell	Burdell Township	11680	Burdell	Burdell Township	11680	286.66262138614627	41.3360694178835	1689.005228032334	41.3360694178835	4009.2198292595776	720.4648119620362	720.4648119620362
3440	michigan	sanborn township-71240	622646.0	4968.0	617678.0	97209.15471048013	160.0	246158.11699223547	1664	1824	343367.2717027156	10.58796894726937	2043.4780068229884	113357305.95236431	1.802687519480845e-05																																																			None				22737.359245058637	13060.257232781612	13465.064144923723								Sanborn	Sanborn Township	71240	Sanborn	Sanborn Township	71240	391.1058806479981				838.8463875809962		
3441	michigan	lyon township-49820	3672949.0	413653.0	3259296.0	961872.5642488529	983.0	1542771.7842112365	7757	8740	2504644.3484600894	120.05626731974478	15727.371018886566	82264816.3649387	0.00019117979853158193																																																			None				136247.56344804383	96661.46262069116	80685.80707393154								Lyon	Lyon Township	49820	Lyon	Lyon Township	49820	12924.880492704682				59544.67357484459		
3442	michigan	fruitport township-31020	2853626.0	149821.0	2703805.0	602025.025863726	605.0	1060725.841668906	6317	6922	1662750.867532632	108.64824296681935	14232.919828653336	78565216.82374957	0.0001811605746673234	409.0	Fruitport	2015.0	4993519.0		1130.0	RUR				15840000.0	6840000.0		10080000.0							41863631.04	6945556.968		22834707.84		396635.448404	447814.21594		422224.832172																						POINT (-86.15478 43.13196)	32760000.0	72910570.34451601	3800.8280320596195	104907.99755250827	63968.73726361402	62126.516150595395	2660.13533544847	1583.021087090599	1534.5521456525842					Fruitport	Fruitport Township	31020	Fruitport	Fruitport Township	31020	6360.282985105894	67.3394042418525	1534.5521456525842	67.3394042418525	18752.69877008097	393.3845628348285	393.3845628348285
3443	michigan	meridian township-53140	6711888.0	646344.0	6065544.0	1605514.2557540648	1891.0	2146717.163621472	11451	13342	3752231.419375537	298.5142453527078	38209.8234051466	81964567.75328399	0.00046617489059613425																																																			None				248371.9188658531	145717.5117516592	147085.8503523582								Meridian	Meridian Township	53140	Meridian	Meridian Township	53140	20229.632796152517				22482.46682983971		
3444	michigan	brighton township-10640	3334636.0	333656.0	3000980.0	898751.2903799454	1351.0	1391356.465361127	7194	8545	2290107.7557410724	131.99974943137337	18611.964669823647	89655117.38739245	0.00020759511796078373																																																			None				123466.65137986609	88488.22405602768	73116.95094715669								Brighton	Brighton Township	10640	Brighton	Brighton Township	10640	13128.75156511271				27659.844845071268		
3445	michigan	tyrone township-81140	1133950.0	31063.0	1102887.0	188208.65813330893	205.0	412113.0021317278	2719	2924	600321.6602650367	33.08410329516563	4764.110874503851	94239595.49744411	5.055317618201215e-05	318.0	Kent City	2015.0	4998002.0		1108.0	RUR				11160000.0	4320000.0		2808000.0	1116000.0						25689046.32	4281507.72		3615495.408	304462.7712	243099.145796	281483.221448		703708.05362	447814.21594																					POINT (-85.75115 43.22002)	18288000.0	34814339.868864	1814.8715373638802	41530.31760259043	22934.48051914925	24594.25408425405	2188.333733136487	1163.6971844553702	1255.1512367634273					Tyrone	Tyrone Township	81140	Tyrone	Tyrone Township	81140	1484.2898057925988	18.215158746246843	1255.1512367634273	18.215158746246843	3467.298932896895	91.04927602386574	91.04927602386574
3446	michigan	daggett township-19580	344429.0	3768.0	340661.0	66679.94011271102	88.0	97814.97958074731	701	789	164494.91969345833	4.472527241648792	688.7691952139139	93459800.60844752	7.369683978885553e-06	184.0	Daggett	2015.0	4990267.0		251.0	RUR				2772000.0	648000.0		194400.0	288000.0						7040701.584	494752.0032		361549.5408	78018.58512	67811.8669852	51178.767536		24309.9145796	117711.1653328																					POINT (-87.60651 45.46358)	3614400.0	8040303.6771008	419.1410306872647	12583.25069275404	6367.696226019892	7451.801060248942	2902.151965919755	1419.2252153359439	1677.8743942176789					Daggett	Daggett Township	19580	Daggett	Daggett Township	19580	152.86986432199515	63.527821632891744	1677.8743942176789	63.527821632891744	278.2526817724357	33.613590319185555	33.613590319185555
3447	michigan	edenville township-24830	564387.0	768.0	563619.0	51002.411152055414	109.0	265767.4005036985	1798	1907	316769.81165575393	17.072702373003033	2629.1961654424667	93049561.19439183	2.8255868503772487e-05																																																			None				20589.28154353044	11835.131123424197	12192.972530078725								Edenville	Edenville Township	24830	Edenville	Edenville Township	24830	940.9778909571222				3090.482009702415		
3448	michigan	emmett township-25935	2841043.0	379558.0	2461485.0	461566.1340271621	466.0	913615.2185347561	6117	6583	1375181.352561918	103.13683096544688	13304.651194542646	84437669.64452167	0.00015756772126178468																																																			None				105717.04539544044	52704.89804021419	62605.634283179825								Emmett	Emmett Township	25935	Emmett	Emmett Township	25935	4934.520507014889				10904.993140454048		
3449	michigan	turin township-80780	63909.0		63909.0	1951.6328520463408	3.0	25095.16738827461	219	222	27046.80024032095	0.4174222633720685	156.5333487645257	217488245.12788662	7.19732455758616e-07																																																			None					997.2570828649614									Turin	Turin Township	80780	Turin	Turin Township	80780	85.81088253545366				247.97678165570244		
3450	michigan	limestone township-47540	130574.0		130574.0	8111.461597662498	18.0	60560.25910187425	507	525	68671.72069953675	1.2890630181398817	418.9454808954615	194499091.64031938	2.153971400906094e-06																																																			None					2549.452327540762									Limestone	Limestone Township	47540	Limestone	Limestone Township	47540	97.717130106818				580.7341537146929		
