	region	municipality	total_area_ghs	nres_area_ghs	res_area_ghs	msft_commercial_bldg_area	msft_commercial_bldg_count	msft_residential_bldg_area	msft_residential_bldg_count	msft_building_count	msft_area_sum	avgPOP2015	sumPOP2015	boundary_area	sum_population_density	index_gt	city	year	city_id	total_area	population	city_type	wastewater	railway_length	road_length	RES-electricity	COM-electricity	MUN-electricity	IND-electricity	AFF-electricity	RES-coal	COM-coal	MUN-coal	IND-coal	AFF-coal	RES-natural_gas	COM-natural_gas	MUN-natural_gas	IND-natural_gas	AFF-natural_gas	RES-oil	COM-oil	MUN-oil	IND-oil	AFF-oil	RES-kerosene	COM-kerosene	MUN-kerosene	IND-kerosene	AFF-kerosene	RES-lpg	COM-lpg	MUN-lpg	IND-lpg	AFF-lpg	RES-biomass	COM-biomass	MUN-biomass	IND-biomass	AFF-biomass	RES-district_heating	COM-district_heating	MUN-district_heating	IND-district_heating	AFF-district_heating	gt_point_geometry	res_com_electricity	res_com_non_electricity	res_com_non_electricity_adjusted	bottom_up_emissions_estimate_ghs	bottom_up_emissions_estimate_msft	bottom_up_emissions_estimate_ghs_adjusted	absolute_percent_error_ghs	absolute_percent_error_msft	absolute_percent_error_ghs_adjusted	state_x	city_x	state_y	city_y	NAME_x	LABEL_x	FIPSCODE_x	NAME_y	LABEL_y	FIPSCODE_y
2509	michigan	springfield township-75760	2683912.0	151063.0	2532849.0	520530.5315342237	840.0	1098621.035190258	6085	6925	1619151.5667244815	92.77163032079355	14472.374330043793	94914891.0628358	0.00015247738440180852																																																			None				98724.82701371005	61928.7340838658	58464.842557519085								Springfield	Springfield Township	75760	Springfield	Springfield Township	75760
2510	michigan	fenton township-27780	3130976.0	123820.0	3007156.0	496252.1875668273	865.0	1232117.6609880335	6777	7642	1728369.8485548608	129.99924397050287	14819.91381263733	71310468.17093913	0.00020782241643838806																																																			None				114880.35286344239	65778.282750068	68032.14496573058								Fenton	Fenton Township	27780	Fenton	Fenton Township	27780
2511	michigan	brookfield township-10920	561512.0	73.0	561439.0	68923.08917947601	131.0	191956.80010448163	1235	1366	260879.88928395763	10.568243185750076	1479.5540460050106	94268650.22657865	1.5695080415905398e-05																																																			None				20480.58495106884	9895.55245313419	12128.602408022965								Brookfield	Brookfield Township	10920	Brookfield	Brookfield Township	10920
2512	michigan	osceola township-61260	548465.0	6253.0	542212.0	53994.64736050898	61.0	153916.1736220294	1197	1258	207910.82098253837	18.965803454319637	2275.8964145183563	67168457.69171858	3.388341034960163e-05																																																			None				20038.827493844638	7881.202230112405	11866.993641854793								Osceola	Osceola Township	61260	Osceola	Osceola Township	61260
2513	michigan	oregon township-61060	1384546.0	2621.0	1381925.0	94221.89239328222	189.0	545851.235359595	3184	3373	640073.1277528773	39.876394935276195	5502.942501068115	91197829.34015071	6.03407179851088e-05																																																			None				50513.39424270828	23865.604107629217	29914.03207053184								Oregon	Oregon Township	61060	Oregon	Oregon Township	61060
2514	michigan	grosse ile township-35420	2390643.0	143693.0	2246950.0	431758.6914112094	781.0	750251.2829533884	3923	4704	1182009.9743645978	151.67500755852157	10162.225506420946	48329673.44859423	0.0002102688634391453																																																			None				87987.66853508423	45494.788395184805	52106.297306476874								Grosse Ile	Grosse Ile Township	35420	Grosse Ile	Grosse Ile Township	35420
2515	michigan	essex township-26400	755478.0	22477.0	733001.0	153636.32302953076	184.0	217259.6336168334	1346	1530	370895.9566463641	14.289034605451993	2000.464844763279	92238510.96466257	2.168795683973775e-05	192.0	Maple Rapids	2015.0	5000774.0		679.0	RUR				7200000.0	2952000.0		183600.0							18077477.04	2949483.096		123688.0008		166330.994492	179125.686376		31986.72971																						POINT (-84.69194 43.10475)	10335600.0	21528091.547378	1122.259412364815	27678.815117867158	14375.75791730938	16391.39431280093	2366.3473358216356	1180.965680387292	1360.5708922735723					Essex	Essex Township	26400	Essex	Essex Township	26400
2516	michigan	sherman township-73260	586214.0	521.0	585693.0	104966.1273458716	138.0	154893.6695247426	1029	1167	259859.7968706142	14.122408716686515	2132.4837162196636	92932172.84748074	2.2946667993219875e-05																																																			None				21384.020463394674	10057.27925411606	12663.616918422325								Sherman	Sherman Township	73260	Sherman	Sherman Township	73260
2517	michigan	richfield township-68200	1130011.0	2938.0	1127073.0	69906.80040622644	136.0	510351.95272603637	3961	4097	580258.7531322627	11.599186946519103	3642.1447012069984	188687402.71838167	1.930253238284776e-05																																																			None				41231.41861008924	21549.77525195921	24417.246100894845								Richfield	Richfield Township	68200	Richfield	Richfield Township	68200
2518	michigan	noble township-57860	293131.0		293131.0	42897.29942741892	80.0	71544.39427292146	449	529	114441.69370034039	5.803466694695609	487.49120235443115	55309754.50058677	8.8138377535062e-06																																																			None					4410.827203290505									Noble	Noble Township	57860	Noble	Noble Township	57860
2519	michigan	cedarville township-14240	137875.0	78.0	137797.0	10902.385853017333	28.0	65617.83017805364	543	571	76520.21603107097	0.6400266306974121	216.96902780642267	205012903.26183096	1.058318888003464e-06																																																			None				5029.18340756364	2851.116654945279	2978.282413959187								Cedarville	Cedarville Township	14240	Cedarville	Cedarville Township	14240
2520	michigan	pittsfield township-64560	4725748.0	1062915.0	3662833.0	1755307.1922829463	1633.0	1592705.6852666554	8067	9700	3348012.8775496017	324.8828524566832	34112.69950795174	70234414.88236257	0.0004856977817084114																																																			None				178230.0738038886	131801.09192546373	105547.84970666282								Pittsfield	Pittsfield Township	64560	Pittsfield	Pittsfield Township	64560
2521	michigan	lowell township-49560	1541547.0	75533.0	1466014.0	172740.33472683624	251.0	470956.2522542262	2941	3192	643696.5869810624	44.53444825519215	5878.547169685364	86324442.93597606	6.809829255481307e-05																																																			None				56642.15937602663	24431.131621053322	33543.48678248297								Lowell	Lowell Township	49560	Lowell	Lowell Township	49560
2522	michigan	gunplain township-35720	1498420.0	62366.0	1436054.0	218074.86067568682	260.0	487266.83182240854	2974	3234	705341.6924980953	43.949198610000025	5757.345017910004	88780949.30898732	6.484887875970465e-05																																																			None				54996.503578408076	26929.74612527793	32568.92941913326								Gunplain	Gunplain Township	35720	Gunplain	Gunplain Township	35720
2523	michigan	mckinley township-50360	347983.0	3125.0	344858.0	91717.91974518145	125.0	72483.13592868744	463	588	164201.0556738689	4.822662191180622	409.92628625035286	52449207.81195029	7.815681177113094e-06																																																			None				12709.327794836401	6495.17056117432	7526.463920102116								McKinley	McKinley Township	50360	McKinley	McKinley Township	50360
2524	michigan	aloha township-01720	323611.0	297.0	323314.0	25296.970225554483	60.0	145951.947598987	1058	1118	171248.91782454148	6.652888180319665	891.4870161628351	83333903.2120679	1.0697771036767368e-05																																																			None				11804.79249173016	6385.630979747826	6990.798113602601								Aloha	Aloha Township	01720	Aloha	Aloha Township	01720
2525	michigan	milton township-54460	1185552.0	58227.0	1127325.0	174275.76190381715	307.0	294238.437635257	1772	2079	468514.1995390742	62.36231459606262	5238.43442606926	55270490.66937254	9.477814223516697e-05																																																			None				43562.33827698637	18050.130596179722	25797.616727631324								Milton	Milton Township	54460	Milton	Milton Township	54460
2526	michigan	alaiedon township-00800	1317458.0	111756.0	1205702.0	402275.36153546255	435.0	335142.9331699975	1980	2415	737418.2947054601	18.7804817208222	2629.2674409151077	92327058.0736922	2.8477756096338725e-05																																																			None				48668.82565440167	29116.34563381334	28821.678552536665								Alaiedon	Alaiedon Township	00800	Alaiedon	Alaiedon Township	00800
2527	michigan	quincy township-66680	64923.0	11126.0	53797.0	6386.515227394874	15.0	19632.49312864637	150	165	26019.008356041242	43.556398920714855	696.9023827314377	9440308.504923709	7.382199240289231e-05																																																			None				2429.3623932442797	984.2476627248192	1438.6684092792623								Quincy	Quincy Township	66680	Quincy	Quincy Township	66680
2528	michigan	greenwood township-35160	397100.0		397100.0	51419.74037383163	81.0	109962.97138464633	773	854	161382.71175847796	7.417532197130215	1142.2999583580531	92921858.47249334	1.229312432118645e-05																																																			None					6169.957944909636									Greenwood	Greenwood Township	35160	Greenwood	Greenwood Township	35160
2529	michigan	mills township-54320	410730.0	543.0	410187.0	32143.346201828397	66.0	168889.5563485141	1123	1189	201032.9025503425	13.24872925690004	1894.5682837367058	93193586.06860076	2.032938492507515e-05																																																			None				14983.665557856842	7509.737780721254	8873.32674336282								Mills	Mills Township	54320	Mills	Mills Township	54320
2530	michigan	green township-34760	765603.0	30042.0	735561.0	82748.71976101752	153.0	328785.8418113899	2249	2402	411534.56157240743	21.65805744867266	3508.605306684971	97426303.67499848	3.6012916166759475e-05																																																			None				28089.860659974358	15466.72988848915	16634.815482836813								Green	Green Township	34760	Green	Green Township	34760
2531	michigan	new haven township-57360	649112.0	55913.0	593199.0	153336.4055585842	138.0	145899.24460688754	991	1129	299235.6501654718	6.5869847868170055	922.1778701543808	92391637.60873716	9.981183297774707e-06																																																			None				23983.842509888036	11760.41645585918	14203.231534355693								New Haven	New Haven Township	57360	New Haven	New Haven Township	57360
2532	michigan	amboy township-02020	646318.0	3701.0	642617.0	71527.97759637964	145.0	194916.82860106026	1274	1419	266444.8061974399	9.478194931994624	1270.0781208872795	79419242.57133335	1.599207043238308e-05																																																			None				23593.76165657628	10112.900404528758	13972.225653024472								Amboy	Amboy Township	02020	Amboy	Amboy Township	02020
2533	michigan	lenox township-46900	2429277.0	185697.0	2243580.0	334326.1325421111	429.0	803487.154264031	5285	5714	1137813.2868061422	66.28392193414881	10539.14358752966	100674981.83927034	0.00010468483226901015	262.0	New Haven	2015.0	5003383.0		4692.0	URB				46800000.0	28440000.0		7560000.0							114173539.2	29494830.96		15223138.56		959601.8913	1791256.86376		754886.821156																						POINT (-82.80131 42.72948)	82800000.0	162397254.296216	8465.76886646174	89628.61041656496	43345.02935102358	53078.06308868976	958.7179006462192	412.0034580998382	526.9727407626909					Lenox	Lenox Township	46900	Lenox	Lenox Township	46900
2534	michigan	sherman township-73240	451179.0	3087.0	448092.0	52818.98703515961	90.0	135749.99379034288	934	1024	188568.98082550248	7.018143028229266	1003.5944530367851	93903949.5807418	1.0687457316945553e-05	210.0	Fountain	2015.0	4993219.0		194.0	RUR				2520000.0	396000.0		504000.0							6089255.424	323491.6944		1141735.392		56296.6442896	30707.2605216		21750.9762028																						POINT (-86.17869 44.04667)	3420000.0	7663237.391414	399.48456521441176	16473.014230289762	7169.253118882134	9755.319027177597	4023.56713242434	1694.6258111459813	2341.976455821694					Sherman	Sherman Township	73240	Sherman	Sherman Township	73240
2535	michigan	cottrellville township-18400	979781.0	34444.0	945337.0	107564.48738898488	164.0	253876.18286396342	1635	1799	361440.6702529483	43.2746447649869	3808.1687393188477	57094592.804090485	6.669928888688064e-05																																																			None				35925.929952770515	13776.607634842723	21275.335718030696								Cottrellville	Cottrellville Township	18400	Cottrellville	Cottrellville Township	18400
2536	michigan	ford river township-29380	629915.0	7338.0	622577.0	69961.55762238204	137.0	258573.1391328882	1795	1932	328534.69675527024	6.566563078411813	1851.7707881121314	168044167.6715337	1.1019548097210261e-05																																																			None				23015.56426548444	12368.876540599083	13629.817158019885								Ford River	Ford River Township	29380	Ford River	Ford River Township	29380
2537	michigan	speaker township-75500	588772.0	775.0	587997.0	75636.41046666792	141.0	185970.88083193643	1226	1367	261607.29129860437	10.363077343367845	1440.4677507281303	89534237.27195248	1.6088457271968872e-05	127.0	Melvin	2015.0	5001629.0		172.0	RUR				2196000.0	327600.0		16560.0							5518387.728	304462.7712		13320.24624		52458.2367244	20471.5070144		6013.50518548																						POINT (-82.8616 43.18641)	2540160.0	5915113.99436428	308.35489252620994	21478.7210091246	9959.136128219814	12719.698581603589	6865.584633069809	3129.764265009447	4025.0192197039405					Speaker	Speaker Township	75500	Speaker	Speaker Township	75500
2538	michigan	standish township-76140	595961.0	2302.0	593659.0	73029.31955217854	122.0	205092.30330903028	1409	1531	278121.6228612088	13.953474263183208	1660.4634373188019	71922194.4956538	2.30869406719666e-05																																																			None				21749.35538419956	10547.078539670387	12879.968258522978								Standish	Standish Township	76140	Standish	Standish Township	76140
2539	michigan	orangeville township-60980	772402.0	1745.0	770657.0	61995.77197955409	117.0	311266.98913184577	2054	2171	373262.76111139986	22.383119421345846	3133.6367189884186	92387926.33031955	3.3918249315224996e-05																																																			None				28181.662380682195	13956.289880665212	16689.180461839995								Orangeville	Orangeville Township	60980	Orangeville	Orangeville Township	60980
2540	michigan	venice township-81880	821878.0	7245.0	814633.0	107397.7406370068	185.0	278897.6636900549	1811	1996	386295.40432706167	18.224679448008537	2733.7019172012806	97225887.35821746	2.8117016892108933e-05	227.0	Lennon	2015.0	4999090.0		500.0	RUR				4680000.0	2376000.0		19800.0							12368800.08	2568904.632		16174.58472		117711.1653328	140741.610724		7165.02745504																						POINT (-83.93002 42.98445)	7075800.0	15219497.100231841	793.3923838350859	30016.570411502995	14682.220877667387	17775.81299769207	3683.3197070041733	1750.562366971149	2140.481930487871					Venice	Venice Township	81880	Venice	Venice Township	81880
2541	michigan	victory township-82360	495317.0	18109.0	477208.0	85328.28039147623	121.0	147521.6583960348	1014	1135	232849.93878751103	9.549992748417637	1575.7488034889102	94552413.99015246	1.6665347154997258e-05																																																			None				18165.782840699518	8963.753770387775	10757.776598262253								Victory	Victory Township	82360	Victory	Victory Township	82360
2542	michigan	bliss township-08980	218043.0	263.0	217780.0	9713.004288088194	21.0	93817.29799894046	701	722	103530.30228702864	3.3167933609487337	686.5762257163879	118175692.4637365	5.809792279635435e-06																																																			None				7954.19405533584	3829.6984077819197	4710.473719569884								Bliss	Bliss Township	08980	Bliss	Bliss Township	08980
2543	michigan	allen township-01320	716936.0	32534.0	684402.0	144771.42556557243	176.0	182530.91470116944	1254	1430	327302.34026674187	11.021519738435746	1543.0127633810043	93904330.35923868	1.6431753013711755e-05	426.0	Allen	2015.0	4983996.0		188.0	RUR				3060000.0	648000.0		298800.0							7897003.128	532809.8496		618440.004		71650.2745504	43501.9524056		21750.9762028																						POINT (-84.76774 41.95699)	4006800.0	9185156.1847588	478.8221919114762	26328.569881788717	12736.827754628623	15591.779083995278	5398.611034857026	2560.032882724739	3156.2774548423304					Allen	Allen Township	01320	Allen	Allen Township	01320
2544	michigan	wisner township-88080	250980.0	1227.0	249753.0	37364.28822681503	69.0	88802.57321468974	601	670	126166.86144150476	7.642123300817948	603.7277407646179	50355873.229158744	1.1989221952664447e-05																																																			None				9160.83496086876	4807.944043531546	5425.046463826479								Wisner	Wisner Township	88080	Wisner	Wisner Township	88080
2545	michigan	maple river township-51280	353280.0	4397.0	348883.0	28752.84976693458	55.0	147949.49199071786	1066	1121	176702.34175765244	8.691345895679904	1234.1711171865463	91855327.82964228	1.343603192484902e-05																																																			None				12909.547306548358	6603.6093057466105	7645.033914937937								Maple River	Maple River Township	51280	Maple River	Maple River Township	51280
2546	michigan	riverside township-68820	538308.0	15097.0	523211.0	140493.9879275054	192.0	149722.97026402756	969	1161	290216.95819153293	7.8901078885214195	1136.1755359470844	92101901.61346519	1.2336070331266395e-05																																																			None				19717.181261186757	11360.59385656966	11676.514742874797								Riverside	Riverside Township	68820	Riverside	Riverside Township	68820
2547	michigan	york township-89100	1691359.0	161184.0	1530175.0	336712.3396913127	539.0	629290.8536909145	3305	3844	966003.1933822272	71.88175283311165	10494.7359136343	90310383.05159573	0.00011620741224891599																																																			None				62579.02869461411	37091.72265936092	37059.300792950475								York	York Township	89100	York	York Township	89100
2548	michigan	athens township-03900	720463.0	16328.0	704135.0	77627.81154086604	132.0	284442.2327791601	1872	2004	362070.0443200261	17.603221826042446	2464.4510556459427	93577293.8441907	2.6335994068703625e-05	104.0	Athens	2015.0	4984489.0		1005.0	RUR				12240000.0	5760000.0		54000.0							31397723.28	5803821.576		43766.52336		307072.605216	358251.372752		19192.037826																						POINT (-85.23471 42.08866)	18054000.0	37929827.395154	1977.2819021093778	26367.765092384037	13634.332998369686	15614.990487709825	1233.5359548001086	589.549273870584	689.719992432624					Athens	Athens Township	03900	Athens	Athens Township	03900
2549	michigan	greendale township-34860	402410.0	6564.0	395846.0	27446.48961018043	52.0	171069.63248503683	1241	1293	198516.12209521726	11.690654947540978	1928.9580663442612	93455379.74060744	2.064041761638797e-05																																																			None				14713.439704114318	7392.0191178810555	8713.2989927765								Greendale	Greendale Township	34860	Greendale	Greendale Township	34860
2550	michigan	grattan township-34560	1099536.0	10600.0	1088936.0	116030.90693081016	219.0	360058.6096601323	2301	2520	476089.5165909425	23.969664301077525	3595.4496451616287	95734296.90238224	3.755654725106317e-05																																																			None				40162.1845283568	18004.95547130414	23784.04567769289								Grattan	Grattan Township	34560	Grattan	Grattan Township	34560
2551	michigan	west branch township-85600	1218620.0	137319.0	1081301.0	260415.4970307005	265.0	314688.71598904475	2066	2331	575104.2130197453	17.902903889435052	2452.697832852602	89577316.68861344	2.7380791516435042e-05																																																			None				45204.97029272172	22413.249963370756	26770.3834073498								West Branch	West Branch Township	85600	West Branch	West Branch Township	85600
2552	michigan	fairfield township-27020	493077.0	33311.0	459766.0	54175.60941639903	107.0	168970.92920091507	1122	1229	223146.5386173141	10.295129244526228	1729.5817130804062	108896313.8387922	1.58828306680871e-05																																																			None				18167.98734291528	8437.897548165256	10759.082104474428								Fairfield	Fairfield Township	27020	Fairfield	Fairfield Township	27020
2553	michigan	koehler township-43820	319055.0		319055.0	36284.578944430985	55.0	166589.9452565022	1312	1367	202874.52420093317	6.438443796879371	1268.373427985236	119133764.82562068	1.0646632630487155e-05																																																			None					7599.764526741522									Koehler	Koehler Township	43820	Koehler	Koehler Township	43820
2554	michigan	concord township-17760	829495.0	15360.0	814135.0	124410.85158234126	186.0	285035.6167071242	1830	2016	409446.46828946547	18.358443602237827	2808.8418711423874	93824924.31962717	2.993705448217247e-05	373.0	Concord	2015.0	4989442.0		1046.0	RUR				14040000.0	5760000.0		16920000.0	540000.0						34252061.76	5613532.344		11417353.92	142716.924	319867.2971	345456.680868		639734.5942	217509.762028																					POINT (-84.64302 42.17782)	36720000.0	52588006.596168	2741.4127838582376	30339.1766016378	15620.516752040367	17966.860383489904	1006.6985891463867	469.79805609778344	555.3869044924902					Concord	Concord Township	17760	Concord	Concord Township	17760
2555	michigan	charleston township-14720	759050.0	120237.0	638813.0	79996.0905487587	122.0	186381.05350744716	1144	1266	266377.14405620587	16.99971605567786	2413.9596799062565	92303517.04771045	2.615241279114547e-05																																																			None				28348.665979453555	10157.170734882007	16788.079993032396								Charleston	Charleston Township	14720	Charleston	Charleston Township	14720
2556	michigan	green lake township-34960	1043325.0	36779.0	1006546.0	161755.58221215123	207.0	493573.436244822	3233	3440	655329.0184569733	41.29538234695792	6607.2611755132675	94278190.47290078	7.008260492030181e-05																																																			None				38256.47539278552	24794.776183506645	22655.48472760758								Green Lake	Green Lake Township	34960	Green Lake	Green Lake Township	34960
2557	michigan	hanover township-36420	374675.0	8660.0	366015.0	37907.832552100386	53.0	155660.77124930843	1110	1163	193568.6038014088	10.46257228891348	1684.47413851507	93470875.99143326	1.8021379607798418e-05	108.0	Buckley	2015.0	4987287.0		705.0	RUR				8280000.0	3276000.0		792000.0							19028923.2	2949483.096		1236880.008		179125.686376	243099.145796		140741.610724																						POINT (-85.67701 44.50445)	12348000.0	23778252.746896002	1239.5603156956886	13713.4218858858	7269.306374850899	8121.088440821571	1006.3134009892293	486.44232820337487	555.1587960658215					Hanover	Hanover Township	36420	Hanover	Hanover Township	36420
2558	michigan	detour township-21770	388912.0	221.0	388691.0	28487.19730200129	51.0	148726.34498878915	1230	1281	177213.54229079044	3.23451518842553	773.0491300337017	167191599.40401617	4.623731890773048e-06	413.0	De Tour Village	2015.0	4990456.0		320.0	RUR				9360000.0	1872000.0		266400.0	4680000.0						22834707.84	1236880.008		371064.0024	1236880.008	217509.762028	166330.994492		60135.0518548	1919203.7826																					POINT (-83.90278 45.99446)	11498400.0	24886627.6587748	1297.3398998519303	14186.114406739078	6620.788243912592	8401.016951670881	993.4770763127062	410.3356679824805	547.5571245923845					Detour	Detour Township	21770	Detour	Detour Township	21770
2559	michigan	three oaks township-79740	798583.0	44522.0	754061.0	128040.11076892991	187.0	266615.1865242768	1810	1997	394655.2972932067	26.424063504383128	2457.437905907631	60855471.080808	4.038154437494172e-05	56.0	Three Oaks	2015.0	5012197.0		1569.0	RUR				23400000.0	11880000.0		2232000.0							58038215.76	10465907.76		4662086.184		550171.751012	844449.664344		153536.302608																						POINT (-86.61058 41.79865)	37512000.0	74714367.42196399	3894.8599737069826	29372.668989800753	15101.065320750033	17394.494575760003	654.1392806952426	287.7177978847184	346.6012820277226					Three Oaks	Three Oaks Township	79740	Three Oaks	Three Oaks Township	79740
2560	michigan	st ignace township-70860	214208.0		214208.0	30382.99085570252	38.0	119517.90408585212	972	1010	149900.89494155464	1.9540397779205305	822.6507465045433	253106487.7430255	3.2502159618277583e-06																																																			None					5635.07000778192									St Ignace	St Ignace Township	70860	St Ignace	St Ignace Township	70860
2561	michigan	casnovia township-13840	752518.0	4682.0	747836.0	147144.42304492733	184.0	290649.89952402015	1935	2119	437794.3225689475	17.83039880820683	2496.2558331489563	92646964.91824517	2.6943741064283512e-05	507.0	Casnovia	2015.0	4988210.0		328.0	RUR				4320000.0	648000.0		504000.0							10465907.76	570867.696		894359.3904		101078.0658836	43501.9524056		65252.9286084																						POINT (-85.7906 43.23474)	5472000.0	12140967.7932976	632.9086510646039	27472.63799541456	16779.92962149669	16269.2962208845	4240.695604208182	2551.240363561389	2470.559936812085					Casnovia	Casnovia Township	13840	Casnovia	Casnovia Township	13840
2562	michigan	sherman township-73140	349127.0	61.0	349066.0	29506.128778500388	58.0	147172.47787244114	1106	1164	176678.6066509415	8.033968091905116	1205.0952137857676	91554721.79593243	1.3162567589597627e-05																																																			None				12734.142038495278	6606.901193464007	7541.158915196903								Sherman	Sherman Township	73140	Sherman	Sherman Township	73140
2563	michigan	flowerfield township-29140	467004.0	70.0	466934.0	49551.13612711135	97.0	185425.1141184756	1194	1291	234976.25024558694	10.649654694965907	1490.951657295227	93111599.06371878	1.6012523383632673e-05																																																			None				17033.5520438148	8843.84195415552	10087.269520347125								Flowerfield	Flowerfield Township	29140	Flowerfield	Flowerfield Township	29140
2564	michigan	lawrence township-46460	885008.0	30139.0	854869.0	173725.13158750854	173.0	316911.9035831641	2234	2407	490637.03517067264	22.63999906476115	3214.879867196083	92808186.8598899	3.464004605595306e-05	340.0	Lawrence	2015.0	4998937.0		977.0	RUR				11520000.0	2628000.0		9720000.0							26640492.48	2283470.784		21883261.68		255893.83768	179125.686376		473403.599708																						POINT (-86.05141 42.21921)	23868000.0	51715648.067764	2695.936733772537	32445.487530513718	18853.983779000268	19214.217715570223	1103.4958804508512	599.3481539389501	612.7102604029941					Lawrence	Lawrence Township	46460	Lawrence	Lawrence Township	46460
2565	michigan	almena township-01600	1015279.0	1820.0	1013459.0	110761.43934310772	230.0	477881.5792746026	2766	2996	588643.0186177103	37.131509619263504	5309.805875554681	90386827.13443841	5.8745350886773014e-05																																																			None				37040.5961358498	22081.066536846352	21935.44103165025								Almena	Almena Township	01600	Almena	Almena Township	01600
2566	michigan	sidney township-73840	773926.0	7358.0	766568.0	118465.89724748337	135.0	286888.9099351324	1957	2092	405354.8071826158	16.37807974953582	2260.1750054359436	90783013.89321554	2.4896452634790224e-05	342.0	Sheridan	2015.0	5009635.0		651.0	RUR				9000000.0	2916000.0		1548000.0							22834707.84	2854338.48		3234916.944		217509.762028	191920.37826		104916.4734488																						POINT (-85.07363 43.21225)	13464000.0	29438309.8777368	1534.6190939264193	28268.227573035838	15438.46838714385	16740.44436875182	1742.0354396027878	906.0130522450075	990.8533873327709					Sidney	Sidney Township	73840	Sidney	Sidney Township	73840
2567	michigan	arcada township-03260	570498.0	565.0	569933.0	89823.39873777145	178.0	194321.7662889539	1258	1436	284145.1650267253	13.087180799811426	1792.9437695741653	84025480.2715755	2.1338096060614725e-05																																																			None				20811.0493108206	10859.46868230522	12324.303401867957								Arcada	Arcada Township	03260	Arcada	Arcada Township	03260
2568	michigan	crystal falls township-19150	704648.0	13281.0	691367.0	82073.15510721129	111.0	272238.0959926133	2254	2365	354311.25109982456	1.5418814250079738	1548.0489507080056	610402471.7891692	2.5361118643089244e-06																																																			None				25774.122880120674	13375.879648711889	15263.435569607462								Crystal Falls	Crystal Falls Township	19150	Crystal Falls	Crystal Falls Township	19150
2569	michigan	mullett township-56100	417643.0	1073.0	416570.0	35586.44502689118	80.0	207130.87331056612	1488	1568	242717.3183374573	12.349979883262721	1247.3479682095349	92705312.39255998	1.3454978318045561e-05																																																			None				15238.73055087864	9049.108524308143	9024.37623223033								Mullett	Mullett Township	56100	Mullett	Mullett Township	56100
2570	michigan	beaver creek township-06600	694640.0	72101.0	622539.0	89035.811246482	98.0	217398.56044863892	1626	1724	306434.37169512094	6.379735914204959	2035.1357566313818	185354508.35833797	1.0979693856148028e-05																																																			None				25733.74449597588	11668.08212033725	15239.523490516915								Beaver Creek	Beaver Creek Township	06600	Beaver Creek	Beaver Creek Township	06600
2571	michigan	mcmillan township-50460	186563.0	854.0	185709.0	37890.15743602673	44.0	78311.36015529904	628	672	116201.51759132577	1.3727748814519376	432.42408765736036	183891134.2232154	2.351522217120399e-06																																																			None				6809.277248836919	4447.377747119339	4032.4539867612234								McMillan	McMillan Township	50460	McMillan	McMillan Township	50460
2572	michigan	fife lake township-28020	432690.0	15625.0	417065.0	50244.1467693233	70.0	170583.70071308277	1298	1368	220827.84748240607	19.817617407092698	2873.554524028441	93084477.36076412	3.087039435040829e-05	246.0	Fife Lake	2015.0	4992673.0		469.0	RUR				7200000.0	1296000.0		4320000.0	183600.0						18077477.04	1236880.008		2664049.248	49475.20032	166330.994492	98519.1275068		118990.6345212	75488.6821156																					POINT (-85.35061 44.57695)	12816000.0	22362247.05252	1165.7439388478674	15867.861016527	8331.628302687108	9396.947293987289	1261.178942282092	614.7048356881405	706.0901696194549					Fife Lake	Fife Lake Township	28020	Fife Lake	Fife Lake Township	28020
2573	michigan	overisel township-61820	1034046.0	3198.0	1030848.0	290166.332787776	432.0	324627.08434023627	1920	2352	614793.4171280123	20.11667491367885	2816.334487915039	92595441.19294703	3.0415476740873916e-05																																																			None				37732.69572007104	24025.049511331374	22345.302405426068								Overisel	Overisel Township	61820	Overisel	Overisel Township	61820
2574	michigan	arcadia township-03280	785170.0	844.0	784326.0	79037.6948221798	172.0	344292.6827567484	2073	2245	423330.3775789282	20.73844763096547	3090.028697013855	93724286.83567686	3.29693487284836e-05																																																			None				28642.380262488718	15876.479620105034	16962.017591445816								Arcadia	Arcadia Township	03280	Arcadia	Arcadia Township	03280
2575	michigan	norwich township-59280	240473.0	518.0	239955.0	23972.851416751913	45.0	107850.13021965776	863	908	131822.98163640968	2.0775418693762426	598.3320583803579	188017597.95686975	3.182319447127562e-06																																																			None				8773.69705707924	4940.329705516464	5195.783397202325								Norwich	Norwich Township	59280	Norwich	Norwich Township	59280
2576	michigan	barton township-05620	234951.0		234951.0	17256.84069489963	40.0	107417.07229539161	768	808	124673.91299029125	4.839251773510918	798.4765426293015	92806295.80804034	8.6036893906515e-06																																																			None					4642.511968446085									Barton	Barton Township	05620	Barton	Barton Township	05620
2577	michigan	montague township-55120	519178.0	3383.0	515795.0	94798.82806759277	133.0	144869.8241806856	898	1031	239668.65224827838	21.924533649256862	1797.8117592390627	50650632.9043301	3.5494359224193797e-05																																																			None				18954.79422891444	9264.725531224602	11225.029142363132								Montague	Montague Township	55120	Montague	Montague Township	55120
2578	michigan	ionia township-40880	1002262.0	49465.0	952797.0	211917.26374574704	262.0	346978.2754181151	2313	2575	558895.5391638621	30.85866847889764	4320.21358704567	88347285.32191108	4.8900354677612376e-05																																																			None				36828.791309863795	21554.389462351297	21810.01021370134								Ionia	Ionia Township	40880	Ionia	Ionia Township	40880
