	municipality	res_com_non_electricity	res_com_non_electricity-adjusted (metric tonnes CO2/year)	state	city	graced_emissions_2019(kgC/hr)	graced_emissions_2019(metric tonnes/year)	absolute_percent_error_graced (percent error)
1034	apizaco, tlaxcala	291600000.0	17038.188000000002	Tlaxcala	Apizaco	80326.61704066512	1927.8388089759628	88.68518877138834
1035	atlangatepec, tlaxcala			Tlaxcala	Atlangatepec	39661.430256499734	951.8743261559936	
1036	atltzayanca, tlaxcala			Tlaxcala	Atltzayanca	73989.99867535743	1775.7599682085784	
1037	benitojuárez, tlaxcala			Tlaxcala	BenitoJuárez	7321.748951410151	175.72197483384363	
1038	calpulalpan, tlaxcala	134850000.0	7879.2855	Tlaxcala	Calpulalpan	100255.06852087184	2406.121644500924	69.46269246747153
1039	chiautempan, tlaxcala	220500000.0	12883.815	Tlaxcala	Chiautempan	92244.41523704371	2213.865965689049	82.81668926720037
1040	contladejuancuamatzi, tlaxcala	95060000.0	5554.3558	Tlaxcala	ContladeJuanCuamatzi	58622.672005459885	1406.9441281310371	74.66953542783418
1041	cuapiaxtla, tlaxcala			Tlaxcala	Cuapiaxtla	42596.131692409595	1022.3071606178303	
1042	cuaxomulco, tlaxcala			Tlaxcala	Cuaxomulco	23331.986756231872	559.967682149565	
1043	elcarmentequexquitla, tlaxcala			Tlaxcala	ElCarmenTequexquitla	32280.359141513913	774.7286193963339	
1044	emilianozapata, tlaxcala			Tlaxcala	EmilianoZapata	19123.517482527626	458.96441958066305	
1045	españita, tlaxcala			Tlaxcala	Españita	67416.46906239331	1617.9952574974395	
1046	huamantla, tlaxcala	248200000.0	14502.326000000001	Tlaxcala	Huamantla	280005.46278868325	6720.1311069283975	53.66170153030351
1047	hueyotlipan, tlaxcala			Tlaxcala	Hueyotlipan	53672.35002493362	1288.1364005984067	
1048	ixtacuixtlademarianomatamoros, tlaxcala	97470000.0	5695.1721	Tlaxcala	IxtacuixtladeMarianoMatamoros	121535.6176863475	2916.8548244723397	48.783728160342335
1049	ixtenco, tlaxcala			Tlaxcala	Ixtenco	23105.45204598442	554.5308491036261	
1050	lamagdalenatlaltelulco, tlaxcala			Tlaxcala	LaMagdalenaTlaltelulco	15717.33012188958	377.2159229253499	
1051	lázarocárdenas, tlaxcala			Tlaxcala	LázaroCárdenas	8879.569679907916	213.10967231778997	
1052	mazatecochcodejosémaríamorel, tlaxcala			Tlaxcala	MazatecochcodeJoséMaríaMorel	31442.201896778413	754.6128455226819	
1053	muñozdedomingoarenas, tlaxcala			Tlaxcala	MuñozdeDomingoArenas	29945.40253818966	718.6896609165518	
1054	nanacamilpademarianoarista, tlaxcala			Tlaxcala	NanacamilpadeMarianoArista	50067.38436402627	1201.6172247366305	
1055	natívitas, tlaxcala			Tlaxcala	Natívitas	71668.90019894387	1720.053604774653	
1056	panotla, tlaxcala			Tlaxcala	Panotla	139006.14847000493	3336.1475632801184	
1057	papalotladexicohténcatl, tlaxcala			Tlaxcala	PapalotladeXicohténcatl	61636.79050050204	1479.2829720120487	
1058	sandamiántexóloc, tlaxcala			Tlaxcala	SanDamiánTexóloc	18054.79104736575	433.314985136778	
1059	sanfranciscotetlanohcan, tlaxcala			Tlaxcala	SanFranciscoTetlanohcan	11527.317955736236	276.6556309376697	
1060	sanjerónimozacualpan, tlaxcala			Tlaxcala	SanJerónimoZacualpan	18302.587919427184	439.26211006625243	
1061	sanjoséteacalco, tlaxcala			Tlaxcala	SanJoséTeacalco	25292.077786156788	607.0098668677629	
1062	sanjuanhuactzinco, tlaxcala			Tlaxcala	SanJuanHuactzinco	10642.976587732812	255.4314381055875	
1063	sanlorenzoaxocomanitla, tlaxcala			Tlaxcala	SanLorenzoAxocomanitla	10292.400372897127	247.01760894953105	
1064	sanlucastecopilco, tlaxcala			Tlaxcala	SanLucasTecopilco	18590.411982077036	446.16988756984887	
1065	sanpablodelmonte, tlaxcala	170990000.0	9990.9457	Tlaxcala	SanPablodelMonte	136389.88288823664	3273.357189317679	67.23676328940833
1066	sanctórumdelázarocárdenas, tlaxcala			Tlaxcala	SanctórumdeLázaroCárdenas	40926.395699693225	982.2334967926374	
1067	santaananopalucan, tlaxcala			Tlaxcala	SantaAnaNopalucan	9873.589892012904	236.9661574083097	
1068	santaapoloniateacalco, tlaxcala			Tlaxcala	SantaApoloniaTeacalco	10741.980472714658	257.8075313451518	
1069	santacatarinaayometla, tlaxcala			Tlaxcala	SantaCatarinaAyometla	27659.44657174549	663.8267177218918	
1070	santacruzquilehtla, tlaxcala			Tlaxcala	SantaCruzQuilehtla	9782.059503832352	234.76942809197644	
1071	santacruztlaxcala, tlaxcala			Tlaxcala	SantaCruzTlaxcala	66332.84822632796	1591.9883574318708	
1072	santaisabelxiloxoxtla, tlaxcala			Tlaxcala	SantaIsabelXiloxoxtla	12186.124558312618	292.4669893995029	
1073	tenancingo, tlaxcala			Tlaxcala	Tenancingo	33506.445528948825	804.1546926947718	
1074	teolocholco, tlaxcala			Tlaxcala	Teolocholco	48863.44794068913	1172.7227505765393	
1075	tepetitladelardizábal, tlaxcala			Tlaxcala	TepetitladeLardizábal	31592.14585325522	758.2115004781253	
1076	tepeyanco, tlaxcala			Tlaxcala	Tepeyanco	37982.42785213193	911.5782684511663	
1077	terrenate, tlaxcala			Tlaxcala	Terrenate	78993.42279799328	1895.8421471518386	
1078	tetladelasolidaridad, tlaxcala			Tlaxcala	TetladelaSolidaridad	165050.4155039934	3961.2099720958417	
1079	tetlatlahuca, tlaxcala			Tlaxcala	Tetlatlahuca	59498.034185223594	1427.9528204453661	
1080	tlaxcala, tlaxcala	336000000.0	19632.48	Tlaxcala	Tlaxcala	131374.89598385966	3152.997503612632	83.93989193615565
1081	tlaxco, tlaxcala	106820000.0	6241.4926000000005	Tlaxcala	Tlaxco	172910.03397503842	4149.840815400922	33.5120446125191
1082	tocatlán, tlaxcala			Tlaxcala	Tocatlán	11931.626495383107	286.35903588919456	
1083	totolac, tlaxcala			Tlaxcala	Totolac	37459.517112807196	899.0284107073727	
1084	tzompantepec, tlaxcala			Tlaxcala	Tzompantepec	53412.565004715514	1281.9015601131723	
1085	xaloztoc, tlaxcala			Tlaxcala	Xaloztoc	27542.36825504932	661.0168381211837	
1086	xaltocan, tlaxcala			Tlaxcala	Xaltocan	123167.3115139299	2956.0154763343176	
1087	xicohtzinco, tlaxcala			Tlaxcala	Xicohtzinco	21892.09706338242	525.4103295211781	
1088	yauhquemehcan, tlaxcala	101770000.0	5946.4211000000005	Tlaxcala	Yauhquemehcan	87122.73489202929	2090.945637408703	64.83690606087916
1089	zacatelco, tlaxcala	118300000.0	6912.269	Tlaxcala	Zacatelco	82356.87195139546	1976.5649268334907	71.40497676184924
1090	ziltlaltépecdetrinidadsánchez, tlaxcala			Tlaxcala	ZiltlaltépecdeTrinidadSánchez	43063.901564535976	1033.5336375488635	
1091	acajete, veracruz			Veracruz	Acajete	35670.52709790013	856.092650349603	
1092	acatlán, veracruz			Veracruz	Acatlán	14790.180451605358	354.96433083852855	
1093	actopan, veracruz	121970000.0	7126.7071000000005	Veracruz	Actopan	240823.31604483383	5779.759585076012	18.899998218307424
1094	acultzingo, veracruz			Veracruz	Acultzingo	89288.09955997724	2142.9143894394538	
1095	álamotemapache, veracruz	287830000.0	16817.9069	Veracruz	ÁlamoTemapache	454911.32892644143	10917.871894234593	35.08186268866436
1096	alpatláhuac, veracruz			Veracruz	Alpatláhuac	63621.1073672433	1526.9065768138391	
1097	altolucerodegutiérrezbarrios, veracruz			Veracruz	AltoLucerodeGutiérrezBarrios	135916.02199147764	3261.9845277954632	
1098	altotonga, veracruz	154710000.0	9039.7053	Veracruz	Altotonga	223166.67450043184	5356.000188010364	40.75027879492528
1099	alvarado, veracruz			Veracruz	Alvarado	85126.10448328672	2043.0265075988812	
1100	amatlándelosreyes, veracruz	129610000.0	7573.1123	Veracruz	AmatlándelosReyes	186126.56435437204	4467.037544504929	41.01450807081087
1101	apazapan, veracruz			Veracruz	Apazapan	25296.87208954639	607.1249301491133	
1102	aquila, veracruz			Veracruz	Aquila	7944.195123895164	190.66068297348392	
1103	atlahuilco, veracruz			Veracruz	Atlahuilco	55850.37375264112	1340.408970063387	
1104	atoyac, veracruz			Veracruz	Atoyac	69349.63915037538	1664.3913396090093	
1105	atzacan, veracruz			Veracruz	Atzacan	100558.361292782	2413.400671026768	
1106	atzalan, veracruz	121314000.0	7088.37702	Veracruz	Atzalan	312633.45359001873	7503.20288616045	5.8521981123466045
1107	ayahualulco, veracruz			Veracruz	Ayahualulco	111811.4995182044	2683.4759884369055	
1108	banderilla, veracruz			Veracruz	Banderilla	146330.53527151854	3511.9328465164454	
1109	benitojuárez, veracruz			Veracruz	BenitoJuárez	111077.47097676995	2665.859303442479	
1110	bocadelrío, veracruz	585300000.0	34199.079	Veracruz	BocadelRío	243283.79566603497	5838.811095984839	82.92699316263798
1111	calcahualco, veracruz			Veracruz	Calcahualco	72932.89959821414	1750.3895903571392	
1112	camaróndetejeda, veracruz			Veracruz	CamaróndeTejeda	23398.075693713166	561.553816649116	
1113	camerinoz.mendoza, veracruz	130280000.0	7612.2604	Veracruz	CamerinoZ.Mendoza	30976.856048247886	743.4445451579492	90.23359020721428
1114	carrillopuerto, veracruz			Veracruz	CarrilloPuerto	75782.31990550245	1818.7756777320587	
1115	castillodeteayo, veracruz			Veracruz	CastillodeTeayo	110601.62244653743	2654.438938716898	
1116	cazonesdeherrera, veracruz			Veracruz	CazonesdeHerrera	98545.78654586332	2365.0988771007196	
1117	cerroazul, veracruz			Veracruz	CerroAzul	35658.653452367296	855.8076828568152	
1118	chalma, veracruz			Veracruz	Chalma	76441.17571007623	1834.5882170418297	
1119	chiconamel, veracruz			Veracruz	Chiconamel	54046.21605200416	1297.1091852480997	
1120	chiconquiaco, veracruz			Veracruz	Chiconquiaco	76475.28446920663	1835.406827260959	
1121	chicontepec, veracruz	145180000.0	8482.867400000001	Veracruz	Chicontepec	304777.77188004047	7314.6665251209715	13.771297130956325
1122	chinampadegorostiza, veracruz			Veracruz	ChinampadeGorostiza	67542.29307192049	1621.0150337260918	
1123	chocamán, veracruz			Veracruz	Chocamán	66180.46769773346	1588.331224745603	
1124	chontla, veracruz			Veracruz	Chontla	90360.87937808441	2168.6611050740257	
1125	chumatlán, veracruz			Veracruz	Chumatlán	21324.68287239816	511.7923889375558	
1126	citlaltépetl, veracruz			Veracruz	Citlaltépetl	28601.83012975076	686.4439231140183	
1127	coacoatzintla, veracruz			Veracruz	Coacoatzintla	39247.645671589715	941.9434961181532	
1128	coahuitlán, veracruz			Veracruz	Coahuitlán	26121.615341375113	626.9187681930026	
1129	coatepec, veracruz	281100000.0	16424.673	Veracruz	Coatepec	280929.21394991805	6742.301134798033	58.9501651886888
1130	coatzacoalcos, veracruz	1186200000.0	69309.666	Veracruz	Coatzacoalcos	606340.2798814997	14552.166717155993	79.00413094306933
1131	coatzintla, veracruz	140470000.0	8207.6621	Veracruz	Coatzintla	143434.75323879093	3442.4340777309826	58.05828705191235
1132	coetzala, veracruz			Veracruz	Coetzala	10771.577488485782	258.5178597236588	
1133	colipa, veracruz			Veracruz	Colipa	29473.77436637906	707.3705847930975	
1134	comapa, veracruz			Veracruz	Comapa	92176.75032184256	2212.2420077242214	
1135	córdoba, veracruz	738600000.0	43156.398	Veracruz	Córdoba	349470.17214752955	8387.28413154071	80.56537496122658
1136	cosautlándecarvajal, veracruz			Veracruz	CosautlándeCarvajal	80002.25088670396	1920.054021280895	
1137	coscomatepec, veracruz	129730000.0	7580.1239000000005	Veracruz	Coscomatepec	183503.88516168128	4404.09324388035	41.89945570836448
1138	cosoleacaque, veracruz	357600000.0	20894.568	Veracruz	Cosoleacaque	309928.93557117396	7438.294453708176	64.40082200451249
1139	cotaxtla, veracruz			Veracruz	Cotaxtla	105367.31288075003	2528.815509138001	
1140	coxquihui, veracruz			Veracruz	Coxquihui	77165.99045228567	1851.983770854856	
1141	coyutla, veracruz			Veracruz	Coyutla	118260.94534319078	2838.2626882365785	
1142	cuichapa, veracruz			Veracruz	Cuichapa	19963.98860804315	479.1357265930356	
1143	cuitláhuac, veracruz			Veracruz	Cuitláhuac	81907.85783712892	1965.788588091094	
1144	elhigo, veracruz			Veracruz	ElHigo	64916.69613330946	1558.000707199427	
1145	emilianozapata, veracruz	196400000.0	11475.652	Veracruz	EmilianoZapata	241328.5097058615	5791.884232940675	49.52893105384622
1146	espinal, veracruz			Veracruz	Espinal	130309.11209372756	3127.418690249461	
1147	filomenomata, veracruz			Veracruz	FilomenoMata	31605.18636899779	758.524472855947	
1148	fortín, veracruz	194470000.0	11362.8821	Veracruz	Fortín	141575.8295732652	3397.8199097583647	70.09719998979516
1149	gutiérrezzamora, veracruz			Veracruz	GutiérrezZamora	73277.27272358678	1758.6545453660829	
1150	huatusco, veracruz	155130000.0	9064.2459	Veracruz	Huatusco	204724.5155800487	4913.388373921169	45.793743592931776
1151	huayacocotla, veracruz			Veracruz	Huayacocotla	96475.9612034116	2315.4230688818784	
1152	huiloapandecuauhtémoc, veracruz			Veracruz	HuiloapandeCuauhtémoc	73735.05914334007	1769.6414194401616	
1153	ignaciodelallave, veracruz			Veracruz	IgnaciodelaLlave	71296.6145398793	1711.1187489571032	
1154	ilamatlán, veracruz			Veracruz	Ilamatlán	65879.11055061345	1581.0986532147228	
1155	ixcatepec, veracruz			Veracruz	Ixcatepec	53983.2548059298	1295.5981153423154	
1156	ixhuacándelosreyes, veracruz			Veracruz	IxhuacándelosReyes	90955.36988533546	2182.9288772480513	
1157	ixhuatlándemadero, veracruz	120566000.0	7044.67138	Veracruz	IxhuatlándeMadero	266733.970406655	6401.615289759719	9.128262420670648
1158	ixhuatlándelcafé, veracruz			Veracruz	IxhuatlándelCafé	106158.39785832327	2547.801548599758	
1159	ixhuatlancillo, veracruz			Veracruz	Ixhuatlancillo	159450.64775409288	3826.815546098229	
1160	ixtaczoquitlán, veracruz	196630000.0	11489.090900000001	Veracruz	Ixtaczoquitlán	285259.74299740954	6846.233831937829	40.41100473895782
1161	jalacingo, veracruz	98680000.0	5765.8724	Veracruz	Jalacingo	177871.30360132188	4268.911286431725	25.962439154364137
1162	jalcomulco, veracruz			Veracruz	Jalcomulco	24010.43956056273	576.2505494535055	
1163	jamapa, veracruz			Veracruz	Jamapa	56033.25212259705	1344.7980509423292	
1164	jilotepec, veracruz			Veracruz	Jilotepec	95672.94804746842	2296.150753139242	
1165	juchiquedeferrer, veracruz			Veracruz	JuchiquedeFerrer	68515.47729160386	1644.3714549984927	
1166	laantigua, veracruz			Veracruz	LaAntigua	138286.09826827797	3318.8663584386713	
1167	laperla, veracruz			Veracruz	LaPerla	100879.70681912519	2421.1129636590044	
1168	landeroycoss, veracruz			Veracruz	LanderoyCoss	14011.910307067872	336.285847369629	
1169	lasminas, veracruz			Veracruz	LasMinas	23340.8935907921	560.1814461790104	
1170	lasvigasderamírez, veracruz			Veracruz	LasVigasdeRamírez	52248.392815146675	1253.9614275635201	
1171	losreyes, veracruz			Veracruz	LosReyes	40503.99701561802	972.0959283748325	
1172	magdalena, veracruz			Veracruz	Magdalena	9239.280539576492	221.7427329498358	
1173	maltrata, veracruz			Veracruz	Maltrata	79173.82833601876	1900.1718800644503	
1174	manliofabioaltamirano, veracruz			Veracruz	ManlioFabioAltamirano	156415.38784089265	3753.969308181424	
1175	marianoescobedo, veracruz	86200000.0	5036.666	Veracruz	MarianoEscobedo	76453.85908931037	1834.8926181434488	63.56930123729767
1176	martínezdelatorre, veracruz	358800000.0	20964.684	Veracruz	MartínezdelaTorre	278619.67725695693	6686.872254166967	68.10411139911784
1177	mecatlán, veracruz			Veracruz	Mecatlán	42680.08766674192	1024.322104001806	
1178	medellín, veracruz	200030000.0	11687.7529	Veracruz	Medellín	294149.1163397097	7059.578792153034	39.59849380326107
1179	miahuatlán, veracruz			Veracruz	Miahuatlán	21605.671461338992	518.5361150721358	
1180	minatitlán, veracruz	562900000.0	32890.247	Veracruz	Minatitlán	291095.39039936475	6986.289369584754	78.7587810770021
1181	misantla, veracruz	185420000.0	10834.0906	Veracruz	Misantla	257716.8580752563	6185.204593806151	42.90979444268122
1182	mixtladealtamirano, veracruz			Veracruz	MixtladeAltamirano	44920.45456816828	1078.0909096360388	
1183	naolinco, veracruz			Veracruz	Naolinco	91230.37526956809	2189.529006469634	
1184	naranjal, veracruz			Veracruz	Naranjal	33070.53310123671	793.692794429681	
1185	naranjosamatlán, veracruz			Veracruz	NaranjosAmatlán	67831.27045302332	1627.9504908725596	
1186	nautla, veracruz			Veracruz	Nautla	80114.96338246328	1922.7591211791187	
1187	nogales, veracruz	99750000.0	5828.3925	Veracruz	Nogales	111941.1261279566	2686.5870270709584	53.905180080597546
1188	omealca, veracruz			Veracruz	Omealca	117873.33991138417	2828.9601578732204	
1189	orizaba, veracruz	490000000.0	28630.7	Veracruz	Orizaba	91721.106760121	2201.306562242904	92.31137708039657
1190	ozuluamademascareñas, veracruz			Veracruz	OzuluamadeMascareñas	97360.29192147758	2336.647006115462	
1191	pánuco, veracruz	293960000.0	17176.0828	Veracruz	Pánuco	405881.4529383877	9741.154870521304	43.28651658269076
1192	papantla, veracruz	442700000.0	25866.961	Veracruz	Papantla	736736.7170133458	17681.681208320297	31.643762835841837
1193	pasodeovejas, veracruz			Veracruz	PasodeOvejas	135205.28693757346	3244.926886501763	
1194	pasodelmacho, veracruz			Veracruz	PasodelMacho	141200.11150630095	3388.8026761512224	
1195	perote, veracruz	207000000.0	12095.01	Veracruz	Perote	297252.91438520513	7134.0699452449235	41.01641962061277
1196	platónsánchez, veracruz			Veracruz	PlatónSánchez	75345.4751152758	1808.291402766619	
1197	pozaricadehidalgo, veracruz	700900000.0	40953.587	Veracruz	PozaRicadeHidalgo	257865.65463079797	6188.775711139152	84.8883183025234
1198	puebloviejo, veracruz	163370000.0	9545.7091	Veracruz	PuebloViejo	232425.55237010264	5578.213256882464	41.56313377617527
1199	puentenacional, veracruz			Veracruz	PuenteNacional	117168.76841501352	2812.0504419603244	
1200	rafaeldelgado, veracruz			Veracruz	RafaelDelgado	51419.057447561376	1234.057378741473	
1201	rafaellucio, veracruz			Veracruz	RafaelLucio	55953.97253175675	1342.895340762162	
1202	ríoblanco, veracruz	134310000.0	7847.7333	Veracruz	RíoBlanco	61868.728199924706	1484.849476798193	81.07925664601532
1203	sanandréstenejapan, veracruz			Veracruz	SanAndrésTenejapan	14418.411248885273	346.0418699732466	
1204	sanrafael, veracruz			Veracruz	SanRafael	102021.12645488749	2448.5070349172997	
1205	sochiapa, veracruz			Veracruz	Sochiapa	20216.93045941148	485.2063310258755	
1206	soledadatzompa, veracruz			Veracruz	SoledadAtzompa	67163.5976465936	1611.9263435182465	
1207	soledaddedoblado, veracruz			Veracruz	SoledaddeDoblado	111940.11760005799	2686.5628224013917	
1208	tamalín, veracruz			Veracruz	Tamalín	37844.938723410654	908.2785293618557	
1209	tamiahua, veracruz			Veracruz	Tamiahua	76938.04037477604	1846.512968994625	
1210	tampicoalto, veracruz			Veracruz	TampicoAlto	60278.675463051404	1446.6882111132336	
1211	tancoco, veracruz			Veracruz	Tancoco	42762.415901280954	1026.297981630743	
1212	tantima, veracruz			Veracruz	Tantima	71826.69603930708	1723.84070494337	
1213	tantoyuca, veracruz	267030000.0	15602.5629	Veracruz	Tantoyuca	390097.53502653644	9362.340840636876	39.99485276462577
1214	tatatila, veracruz			Veracruz	Tatatila	32273.414823109022	774.5619557546165	
1215	tecolutla, veracruz			Veracruz	Tecolutla	105559.71512247689	2533.433162939445	
1216	tempoal, veracruz	93760000.0	5478.3968	Veracruz	Tempoal	186698.69193285576	4480.7686063885385	18.21022153071245
1217	tenampa, veracruz			Veracruz	Tenampa	38916.76469090199	934.0023525816476	
1218	tenochtitlán, veracruz			Veracruz	Tenochtitlán	30294.29116153466	727.0629878768318	
1219	teocelo, veracruz			Veracruz	Teocelo	51873.09568332641	1244.9542963998338	
1220	tepatlaxco, veracruz			Veracruz	Tepatlaxco	40322.04991289541	967.7291979094898	
1221	tepetlán, veracruz			Veracruz	Tepetlán	54509.52091494634	1308.2285019587123	
1222	tepetzintla, veracruz			Veracruz	Tepetzintla	65021.337408579086	1560.512097805898	
1223	tequila, veracruz			Veracruz	Tequila	77507.64562308948	1860.1834949541476	
1224	texcatepec, veracruz			Veracruz	Texcatepec	42818.73945133198	1027.6497468319676	
1225	texhuacán, veracruz			Veracruz	Texhuacán	47033.20550041793	1128.7969320100303	
1226	tezonapa, veracruz	150400000.0	8787.872	Veracruz	Tezonapa	245220.82360322264	5885.299766477344	33.02929575581729
1227	tierrablanca, veracruz	315100000.0	18411.293	Veracruz	TierraBlanca	363214.88371300115	8717.157209112027	52.653204698268475
1228	tihuatlán, veracruz	249960000.0	14605.1628	Veracruz	Tihuatlán	389432.3807585189	9346.377138204454	36.00634743897238
1229	tlachichilco, veracruz			Veracruz	Tlachichilco	45845.49320373218	1100.291836889572	
1230	tlacolulan, veracruz			Veracruz	Tlacolulan	61448.2154035468	1474.757169685123	
1231	tlacotepecdemejía, veracruz			Veracruz	TlacotepecdeMejía	30871.24777621542	740.9099466291701	
1232	tlalixcoyan, veracruz	122750000.0	7172.2825	Veracruz	Tlalixcoyan	222406.18699170605	5337.748487800945	25.578105884689496
1233	tlalnelhuayocan, veracruz			Veracruz	Tlalnelhuayocan	258316.82525545065	6199.603806130815	
1234	tlaltetela, veracruz			Veracruz	Tlaltetela	126733.1244317549	3041.594986362117	
1235	tlapacoyan, veracruz	178320000.0	10419.2376	Veracruz	Tlapacoyan	146779.46815429113	3522.707235702987	66.19035508218964
1236	tlaquilpa, veracruz			Veracruz	Tlaquilpa	43921.62108257873	1054.1189059818894	
1237	tlilapan, veracruz			Veracruz	Tlilapan	13523.772900305827	324.57054960733984	
1238	tomatlán, veracruz			Veracruz	Tomatlán	23835.47578891265	572.0514189339036	
1239	tonayán, veracruz			Veracruz	Tonayán	22960.97063826515	551.0632953183635	
1240	totutla, veracruz			Veracruz	Totutla	84635.27550739583	2031.2466121774999	
1241	tuxpan, veracruz	466600000.0	27263.438000000002	Veracruz	Tuxpan	348522.8802460211	8364.549125904507	69.31953656796877
1242	ursulogalván, veracruz			Veracruz	UrsuloGalván	78507.45591514936	1884.1789419635845	
1243	vegadealatorre, veracruz			Veracruz	VegadeAlatorre	62100.48290496416	1490.41158971914	
1244	veracruz, veracruz	2143000000.0	125215.49	Veracruz	Veracruz	888615.4593933248	21326.771025439793	82.96794507976625
1245	villaaldama, veracruz			Veracruz	VillaAldama	56992.99485951556	1367.8318766283733	
1246	xalapa, veracruz	1680400000.0	98185.772	Veracruz	Xalapa	523325.92258042796	12559.822141930272	87.20810369354709
1247	xico, veracruz	94210000.0	5504.6903	Veracruz	Xico	108301.6352522152	2599.2392460531646	52.781371804819535
1248	xoxocotla, veracruz			Veracruz	Xoxocotla	23954.83254444863	574.9159810667671	
1249	yanga, veracruz			Veracruz	Yanga	68018.71251176806	1632.4491002824334	
1250	yecuatla, veracruz			Veracruz	Yecuatla	67330.99076054964	1615.9437782531913	
1251	zacualpan, veracruz			Veracruz	Zacualpan	40446.083694829074	970.7060086758977	
1252	zentla, veracruz			Veracruz	Zentla	74886.62484176614	1797.2789962023874	
1253	zongolica, veracruz	109350000.0	6389.3205	Veracruz	Zongolica	188114.27984009258	4514.742716162222	29.339235429460427
1254	zontecomatlándelópezyfuentes, veracruz			Veracruz	ZontecomatlándeLópezyFuentes	101841.79584938193	2444.203100385166	
1255	zozocolcodehidalgo, veracruz			Veracruz	ZozocolcodeHidalgo	72870.23405258771	1748.885617262105	
1256	abalá, yucatán			Yucatán	Abalá	40666.10665115835	975.9865596278004	
1257	acanceh, yucatán			Yucatán	Acanceh	45566.98023970874	1093.60752575301	
1258	akil, yucatán			Yucatán	Akil	18940.171392740445	454.56411342577064	
1259	baca, yucatán			Yucatán	Baca	36977.692837907074	887.4646281097698	
1260	bokobá, yucatán			Yucatán	Bokobá	18699.111866417486	448.7786847940197	
1261	buctzotz, yucatán			Yucatán	Buctzotz	15396.354954480736	369.5125189075377	
1262	cacalchén, yucatán			Yucatán	Cacalchén	22313.511759194906	535.5242822206777	
1263	calotmul, yucatán			Yucatán	Calotmul	23615.81284464566	566.7795082714958	
1264	cansahcab, yucatán			Yucatán	Cansahcab	12543.25709629218	301.0381703110123	
1265	cantamayec, yucatán			Yucatán	Cantamayec	23095.486669025417	554.2916800566101	
1266	celestún, yucatán			Yucatán	Celestún	7799.5416011836105	187.18899842840665	
1267	cenotillo, yucatán			Yucatán	Cenotillo	16255.39532369447	390.1294877686673	
1268	chacsinkín, yucatán			Yucatán	Chacsinkín	19171.06213211175	460.105491170682	
1269	chankom, yucatán			Yucatán	Chankom	38127.298521799516	915.0551645231884	
1270	chapab, yucatán			Yucatán	Chapab	15755.070105309835	378.12168252743606	
1271	chemax, yucatán	79150000.0	4624.7345000000005	Yucatán	Chemax	140421.7963136144	3370.123111526746	27.12829003423341
1272	chichimilá, yucatán			Yucatán	Chichimilá	55802.55953930692	1339.2614289433664	
1273	chicxulubpueblo, yucatán			Yucatán	ChicxulubPueblo	14201.923459749272	340.8461630339825	
1274	chikindzonot, yucatán			Yucatán	Chikindzonot	19070.932746349077	457.70238591237785	
1275	chocholá, yucatán			Yucatán	Chocholá	29075.595973006435	697.8143033521544	
1276	chumayel, yucatán			Yucatán	Chumayel	17772.468795759232	426.5392510982216	
1277	conkal, yucatán			Yucatán	Conkal	57562.36626243896	1381.496790298535	
1278	cuncunul, yucatán			Yucatán	Cuncunul	16645.22811574181	399.48547477780346	
1279	cuzamá, yucatán			Yucatán	Cuzamá	19330.457515857437	463.9309803805785	
1280	dzán, yucatán			Yucatán	Dzán	28214.894593179542	677.157470236309	
1281	dzemul, yucatán			Yucatán	Dzemul	25686.466905288024	616.4752057269126	
1282	dzidzantún, yucatán			Yucatán	Dzidzantún	16959.33575947613	407.0240582274271	
1283	dzilamdebravo, yucatán			Yucatán	DzilamdeBravo	2511.3371682352404	60.27209203764576	
1284	dzilamgonzález, yucatán			Yucatán	DzilamGonzález	11426.667818911219	274.2400276538692	
1285	dzitás, yucatán			Yucatán	Dzitás	20749.613901126613	497.9907336270387	
1286	dzoncauich, yucatán			Yucatán	Dzoncauich	6456.960724189162	154.9670573805399	
1287	espita, yucatán			Yucatán	Espita	56322.725650000015	1351.7454156000003	
1288	halachó, yucatán			Yucatán	Halachó	89115.83849409169	2138.7801238582006	
1289	hocabá, yucatán			Yucatán	Hocabá	38648.4715562302	927.5633173495248	
1290	hoctún, yucatán			Yucatán	Hoctún	33162.184394355	795.89242546452	
1291	homún, yucatán			Yucatán	Homún	17204.191208170298	412.90058899608715	
1292	huhí, yucatán			Yucatán	Huhí	18591.652381503693	446.1996571560886	
1293	hunucmá, yucatán			Yucatán	Hunucmá	82846.49948152863	1988.315987556687	
1294	ixil, yucatán			Yucatán	Ixil	16775.907660942063	402.6217838626095	
1295	izamal, yucatán			Yucatán	Izamal	58911.94279041168	1413.8866269698804	
1296	kanasín, yucatán	241990000.0	14139.4757	Yucatán	Kanasín	320424.31504005607	7690.183560961345	45.61196097984492
1297	kantunil, yucatán			Yucatán	Kantunil	21975.741095865833	527.41778630078	
1298	kaua, yucatán			Yucatán	Kaua	12723.853035551696	305.37247285324065	
1299	kinchil, yucatán			Yucatán	Kinchil	18023.382256265326	432.56117415036783	
1300	kopomá, yucatán			Yucatán	Kopomá	9485.102597237767	227.6424623337064	
1301	mama, yucatán			Yucatán	Mama	21008.129218044905	504.1951012330777	
1302	maní, yucatán			Yucatán	Maní	35215.253377054825	845.1660810493158	
1303	maxcanú, yucatán			Yucatán	Maxcanú	70266.34156422422	1686.3921975413812	
